SymbolName;Camera.cameraData.robotPosition[2].x;Camera.cameraData.robotPosition[2].y;SymbolName;WheelEncoders.vXCartesianFromMotors;SymbolName;MotorDrivers.vXCartesianToMotors;SymbolName;WheelEncoders.vYCartesianFromMotors;SymbolName;MotorDrivers.vYCartesianToMotors;SymbolName;WheelEncoders.vthetaCartesianFromMotors;SymbolName;MotorDrivers.vThetaCartesianToMotors;SymbolName;ParameterEstimation.i1;SymbolName;Camera.cameraData.robotPosition[2].x;SymbolName;Camera.cameraData.robotPosition[2].y;SymbolName;Camera.cameraData.robotPosition[2].e;SymbolName;Camera.cameraData.robotPosition[2].theta
NetID;5.53.207.184.1.1;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1;NetID;5.53.207.184.1.1
Port;851;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851
Offset;0;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0;Offset;0
ScaleFactor;1;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1;ScaleFactor;1
BitMask;0xffffffffffffffff;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff;BitMask;0xffffffffffffffff
Unit;(None);(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None);Unit;(None)
Unit ScaleFactor;1;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1;Unit ScaleFactor;1
Unit Offset;0;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0;Unit Offset;0

720;4715.37744140625;1615.340576171875;720;0;720;0;720;0;720;0;720;0;720;0;720;-4;720;4715.37744140625;720;1615.340576171875;720;4.4074244499206543;720;-2.7447762489318848
730;4715.37744140625;1615.340576171875;730;0;730;0;730;0;730;0;730;0;730;0;730;-1;730;4715.37744140625;730;1615.340576171875;730;4.4074244499206543;730;-2.7447762489318848
740;4715.37744140625;1615.340576171875;740;0;740;0;740;0;740;0;740;0;740;0;740;-2;740;4715.37744140625;740;1615.340576171875;740;4.4074244499206543;740;-2.7447762489318848
750;4716.0126953125;1617.767333984375;750;0;750;0;750;0;750;0;750;0;750;0;750;-4;750;4716.0126953125;750;1617.767333984375;750;5.145719051361084;750;-2.7153153419494629
760;4716.0126953125;1617.767333984375;760;0;760;0;760;0;760;0;760;0;760;0;760;-1;760;4716.0126953125;760;1617.767333984375;760;5.145719051361084;760;-2.7153153419494629
770;4716.0126953125;1617.767333984375;770;0;770;0;770;0;770;0;770;0;770;0;770;0;770;4716.0126953125;770;1617.767333984375;770;5.145719051361084;770;-2.7153153419494629
780;4716.0126953125;1617.767333984375;780;0;780;0;780;0;780;0;780;0;780;0;780;-4;780;4716.0126953125;780;1617.767333984375;780;5.145719051361084;780;-2.7153153419494629
790;4715.982421875;1617.797119140625;790;0;790;0;790;0;790;0;790;0;790;0;790;-11;790;4715.982421875;790;1617.797119140625;790;4.8456816673278809;790;-2.7155108451843262
800;4715.982421875;1617.797119140625;800;0;800;0;800;0;800;0;800;0;800;0;800;-3;800;4715.982421875;800;1617.797119140625;800;4.8456816673278809;800;-2.7155108451843262
810;4715.982421875;1617.797119140625;810;0;810;0;810;0;810;0;810;0;810;0;810;-4;810;4715.982421875;810;1617.797119140625;810;4.8456816673278809;810;-2.7155108451843262
820;4715.982421875;1617.797119140625;820;0;820;0;820;0;820;0;820;0;820;0;820;-4;820;4715.982421875;820;1617.797119140625;820;4.8456816673278809;820;-2.7155108451843262
830;4716.03515625;1617.7783203125;830;0;830;0;830;0;830;0;830;0;830;0;830;-4;830;4716.03515625;830;1617.7783203125;830;4.3758859634399414;830;-2.7150473594665527
840;4716.03515625;1617.7783203125;840;0;840;0;840;0;840;0;840;0;840;0;840;-4;840;4716.03515625;840;1617.7783203125;840;4.3758859634399414;840;-2.7150473594665527
850;4716.03515625;1617.7783203125;850;0;850;0;850;0;850;0;850;0;850;0;850;3;850;4716.03515625;850;1617.7783203125;850;4.3758859634399414;850;-2.7150473594665527
860;4716.03515625;1617.7783203125;860;0;860;0;860;0;860;0;860;0;860;0;860;-6;860;4716.03515625;860;1617.7783203125;860;4.3758859634399414;860;-2.7150473594665527
870;4715.9716796875;1617.7724609375;870;0;870;0;870;0;870;0;870;0;870;0;870;0;870;4715.9716796875;870;1617.7724609375;870;4.5076913833618164;870;-2.7157959938049316
880;4715.9716796875;1617.7724609375;880;0;880;0;880;0;880;0;880;0;880;0;880;-9;880;4715.9716796875;880;1617.7724609375;880;4.5076913833618164;880;-2.7157959938049316
890;4715.9716796875;1617.7724609375;890;0;890;0;890;0;890;0;890;0;890;0;890;-4;890;4715.9716796875;890;1617.7724609375;890;4.5076913833618164;890;-2.7157959938049316
900;4715.9716796875;1617.7724609375;900;0;900;0;900;0;900;0;900;0;900;0;900;6;900;4715.9716796875;900;1617.7724609375;900;4.5076913833618164;900;-2.7157959938049316
910;4716.046875;1617.77880859375;910;0;910;0;910;0;910;0;910;0;910;0;910;3;910;4716.046875;910;1617.77880859375;910;4.4363179206848145;910;-2.7149407863616943
920;4716.046875;1617.77880859375;920;0;920;0;920;0;920;0;920;0;920;0;920;0;920;4716.046875;920;1617.77880859375;920;4.4363179206848145;920;-2.7149407863616943
930;4716.046875;1617.77880859375;930;0;930;0;930;0;930;0;930;0;930;0;930;-2;930;4716.046875;930;1617.77880859375;930;4.4363179206848145;930;-2.7149407863616943
940;4716.046875;1617.77880859375;940;0;940;0;940;0;940;0;940;0;940;0;940;-9;940;4716.046875;940;1617.77880859375;940;4.4363179206848145;940;-2.7149407863616943
950;4716.05078125;1617.781005859375;950;0;950;0;950;0;950;0;950;0;950;0;950;-13;950;4716.05078125;950;1617.781005859375;950;4.9875884056091309;950;-2.7152321338653564
960;4716.05078125;1617.781005859375;960;0;960;0;960;0;960;0;960;0;960;0;960;-8;960;4716.05078125;960;1617.781005859375;960;4.9875884056091309;960;-2.7152321338653564
970;4716.05078125;1617.781005859375;970;0;970;0;970;0;970;0;970;0;970;0;970;-2;970;4716.05078125;970;1617.781005859375;970;4.9875884056091309;970;-2.7152321338653564
980;4716.05078125;1617.781005859375;980;0;980;0;980;0;980;0;980;0;980;0;980;-4;980;4716.05078125;980;1617.781005859375;980;4.9875884056091309;980;-2.7152321338653564
990;4716.052734375;1617.790283203125;990;0;990;0;990;0;990;0;990;0;990;0;990;-9;990;4716.052734375;990;1617.790283203125;990;4.3751659393310547;990;-2.7145764827728271
1000;4716.052734375;1617.790283203125;1000;0;1000;0;1000;0;1000;0;1000;0;1000;0;1000;0;1000;4716.052734375;1000;1617.790283203125;1000;4.3751659393310547;1000;-2.7145764827728271
1010;4716.052734375;1617.790283203125;1010;0;1010;0;1010;0;1010;0;1010;0;1010;0;1010;-2;1010;4716.052734375;1010;1617.790283203125;1010;4.3751659393310547;1010;-2.7145764827728271
1020;4716.052734375;1617.790283203125;1020;0;1020;0;1020;0;1020;0;1020;0;1020;0;1020;-4;1020;4716.052734375;1020;1617.790283203125;1020;4.3751659393310547;1020;-2.7145764827728271
1030;4713.02099609375;1610.258056640625;1030;0;1030;0;1030;0;1030;0;1030;0;1030;0;1030;-4;1030;4713.02099609375;1030;1610.258056640625;1030;15.34842586517334;1030;-2.6261343955993652
1040;4713.02099609375;1610.258056640625;1040;-0.88564421972881369;1040;0;1040;0.51132692866666674;1040;0;1040;0.0037876068790123458;1040;0;1040;-4;1040;4713.02099609375;1040;1610.258056640625;1040;15.34842586517334;1040;-2.6261343955993652
1050;4713.02099609375;1610.258056640625;1050;0;1050;0;1050;0;1050;0;1050;0;1050;0;1050;-4;1050;4713.02099609375;1050;1610.258056640625;1050;15.34842586517334;1050;-2.6261343955993652
1060;4713.02099609375;1610.258056640625;1060;0;1060;0;1060;0;1060;0;1060;0;1060;0;1060;-3;1060;4713.02099609375;1060;1610.258056640625;1060;15.34842586517334;1060;-2.6261343955993652
1070;4713.02099609375;1610.258056640625;1070;0;1070;0;1070;0;1070;0;1070;0;1070;0;1070;-4;1070;4713.02099609375;1070;1610.258056640625;1070;15.34842586517334;1070;-2.6261343955993652
1080;4715.99169921875;1617.75390625;1080;0;1080;0;1080;0;1080;0;1080;0;1080;0;1080;-4;1080;4715.99169921875;1080;1617.75390625;1080;4.4442062377929688;1080;-2.7155675888061523
1090;4715.99169921875;1617.75390625;1090;0;1090;0;1090;0;1090;0;1090;0;1090;0;1090;-9;1090;4715.99169921875;1090;1617.75390625;1090;4.4442062377929688;1090;-2.7155675888061523
1100;4715.99169921875;1617.75390625;1100;0;1100;0;1100;0;1100;0;1100;0;1100;0;1100;-3;1100;4715.99169921875;1100;1617.75390625;1100;4.4442062377929688;1100;-2.7155675888061523
1110;4715.99169921875;1617.75390625;1110;0;1110;0;1110;0;1110;0;1110;0;1110;0;1110;-12;1110;4715.99169921875;1110;1617.75390625;1110;4.4442062377929688;1110;-2.7155675888061523
1120;4716.013671875;1617.8099365234375;1120;0;1120;0;1120;0;1120;0;1120;0;1120;0;1120;-4;1120;4716.013671875;1120;1617.8099365234375;1120;4.3444185256958008;1120;-2.7143604755401611
1130;4716.013671875;1617.8099365234375;1130;0;1130;0;1130;0;1130;0;1130;0;1130;0;1130;-11;1130;4716.013671875;1130;1617.8099365234375;1130;4.3444185256958008;1130;-2.7143604755401611
1140;4716.013671875;1617.8099365234375;1140;0;1140;0;1140;0;1140;0;1140;0;1140;0;1140;3;1140;4716.013671875;1140;1617.8099365234375;1140;4.3444185256958008;1140;-2.7143604755401611
1150;4716.013671875;1617.8099365234375;1150;0;1150;0;1150;0;1150;0;1150;0;1150;0;1150;-1;1150;4716.013671875;1150;1617.8099365234375;1150;4.3444185256958008;1150;-2.7143604755401611
1160;4716.07421875;1617.8302001953125;1160;0;1160;0;1160;0;1160;0;1160;0;1160;0;1160;-4;1160;4716.07421875;1160;1617.8302001953125;1160;4.653167724609375;1160;-2.7154026031494141
1170;4716.07421875;1617.8302001953125;1170;0;1170;0;1170;0;1170;0;1170;0;1170;0;1170;7;1170;4716.07421875;1170;1617.8302001953125;1170;4.653167724609375;1170;-2.7154026031494141
1180;4716.07421875;1617.8302001953125;1180;0;1180;0;1180;0;1180;0;1180;0;1180;0;1180;3;1180;4716.07421875;1180;1617.8302001953125;1180;4.653167724609375;1180;-2.7154026031494141
1190;4716.07421875;1617.8302001953125;1190;0;1190;0;1190;0;1190;0;1190;0;1190;0;1190;4;1190;4716.07421875;1190;1617.8302001953125;1190;4.653167724609375;1190;-2.7154026031494141
1200;4716.04296875;1617.743408203125;1200;0;1200;0;1200;0;1200;0;1200;0;1200;0;1200;-11;1200;4716.04296875;1200;1617.743408203125;1200;5.2887845039367676;1200;-2.7157127857208252
1210;4716.04296875;1617.743408203125;1210;0;1210;0;1210;0;1210;0;1210;0;1210;0;1210;-11;1210;4716.04296875;1210;1617.743408203125;1210;5.2887845039367676;1210;-2.7157127857208252
1220;4716.04296875;1617.743408203125;1220;0;1220;0;1220;0;1220;0;1220;0;1220;0;1220;-11;1220;4716.04296875;1220;1617.743408203125;1220;5.2887845039367676;1220;-2.7157127857208252
1230;4716.04296875;1617.743408203125;1230;0;1230;0;1230;0;1230;0;1230;0;1230;0;1230;7;1230;4716.04296875;1230;1617.743408203125;1230;5.2887845039367676;1230;-2.7157127857208252
1240;4716.0625;1617.7928466796875;1240;0;1240;0;1240;0;1240;0;1240;0;1240;0;1240;-11;1240;4716.0625;1240;1617.7928466796875;1240;5.3651504516601562;1240;-2.7154288291931152
1250;4716.0625;1617.7928466796875;1250;0;1250;0;1250;0;1250;0;1250;0;1250;0;1250;1;1250;4716.0625;1250;1617.7928466796875;1250;5.3651504516601562;1250;-2.7154288291931152
1260;4716.0625;1617.7928466796875;1260;0;1260;0;1260;0;1260;0;1260;0;1260;0;1260;11;1260;4716.0625;1260;1617.7928466796875;1260;5.3651504516601562;1260;-2.7154288291931152
1270;4716.0625;1617.7928466796875;1270;0;1270;0;1270;0;1270;0;1270;0;1270;0;1270;-3;1270;4716.0625;1270;1617.7928466796875;1270;5.3651504516601562;1270;-2.7154288291931152
1280;4716.03271484375;1617.791748046875;1280;0;1280;0;1280;0;1280;0;1280;0;1280;0;1280;-4;1280;4716.03271484375;1280;1617.791748046875;1280;3.6009833812713623;1280;-2.7153089046478271
1290;4716.03271484375;1617.791748046875;1290;0;1290;0;1290;0;1290;0;1290;0;1290;0;1290;-11;1290;4716.03271484375;1290;1617.791748046875;1290;3.6009833812713623;1290;-2.7153089046478271
1300;4716.03271484375;1617.791748046875;1300;0;1300;0;1300;0;1300;0;1300;0;1300;0;1300;-15;1300;4716.03271484375;1300;1617.791748046875;1300;3.6009833812713623;1300;-2.7153089046478271
1310;4716.03271484375;1617.791748046875;1310;0;1310;0;1310;0;1310;0;1310;0;1310;0;1310;-11;1310;4716.03271484375;1310;1617.791748046875;1310;3.6009833812713623;1310;-2.7153089046478271
1320;4716.03271484375;1617.791748046875;1320;0;1320;0;1320;0;1320;0;1320;0;1320;0;1320;7;1320;4716.03271484375;1320;1617.791748046875;1320;3.6009833812713623;1320;-2.7153089046478271
1330;4715.3564453125;1615.357421875;1330;0;1330;0;1330;0;1330;0;1330;0;1330;0;1330;-9;1330;4715.3564453125;1330;1615.357421875;1330;4.5041508674621582;1330;-2.7453434467315674
1340;4715.3564453125;1615.357421875;1340;0;1340;0;1340;0;1340;0;1340;0;1340;0;1340;-1;1340;4715.3564453125;1340;1615.357421875;1340;4.5041508674621582;1340;-2.7453434467315674
1350;4715.3564453125;1615.357421875;1350;0;1350;0;1350;0;1350;0;1350;0;1350;0;1350;4;1350;4715.3564453125;1350;1615.357421875;1350;4.5041508674621582;1350;-2.7453434467315674
1360;4715.3564453125;1615.357421875;1360;0;1360;0;1360;0;1360;0;1360;0;1360;0;1360;-6;1360;4715.3564453125;1360;1615.357421875;1360;4.5041508674621582;1360;-2.7453434467315674
1370;4715.98974609375;1617.7520751953125;1370;0;1370;0;1370;0;1370;0;1370;0;1370;0;1370;-2;1370;4715.98974609375;1370;1617.7520751953125;1370;5.1228089332580566;1370;-2.7155158519744873
1380;4715.98974609375;1617.7520751953125;1380;0;1380;0;1380;0;1380;0;1380;0;1380;0;1380;-9;1380;4715.98974609375;1380;1617.7520751953125;1380;5.1228089332580566;1380;-2.7155158519744873
1390;4715.98974609375;1617.7520751953125;1390;0;1390;0;1390;0;1390;0;1390;0;1390;0;1390;-13;1390;4715.98974609375;1390;1617.7520751953125;1390;5.1228089332580566;1390;-2.7155158519744873
1400;4715.98974609375;1617.7520751953125;1400;0;1400;0;1400;0;1400;0;1400;0;1400;0;1400;-4;1400;4715.98974609375;1400;1617.7520751953125;1400;5.1228089332580566;1400;-2.7155158519744873
1410;4716.05078125;1617.80908203125;1410;0;1410;0;1410;0;1410;0;1410;0;1410;0;1410;-3;1410;4716.05078125;1410;1617.80908203125;1410;3.9754009246826172;1410;-2.7147648334503174
1420;4716.05078125;1617.80908203125;1420;0;1420;0;1420;0;1420;0;1420;0;1420;0;1420;-3;1420;4716.05078125;1420;1617.80908203125;1420;3.9754009246826172;1420;-2.7147648334503174
1430;4716.05078125;1617.80908203125;1430;0;1430;0;1430;0;1430;0;1430;0;1430;0;1430;-7;1430;4716.05078125;1430;1617.80908203125;1430;3.9754009246826172;1430;-2.7147648334503174
1440;4716.05078125;1617.80908203125;1440;0;1440;0;1440;0;1440;0;1440;0;1440;0;1440;-1;1440;4716.05078125;1440;1617.80908203125;1440;3.9754009246826172;1440;-2.7147648334503174
1450;4716.0517578125;1617.7890625;1450;0;1450;0;1450;0;1450;0;1450;0;1450;0;1450;-4;1450;4716.0517578125;1450;1617.7890625;1450;4.3337750434875488;1450;-2.715569019317627
1460;4716.0517578125;1617.7890625;1460;0;1460;0;1460;0;1460;0;1460;0;1460;0;1460;-1;1460;4716.0517578125;1460;1617.7890625;1460;4.3337750434875488;1460;-2.715569019317627
1470;4716.0517578125;1617.7890625;1470;0;1470;0;1470;0;1470;0;1470;0;1470;0;1470;0;1470;4716.0517578125;1470;1617.7890625;1470;4.3337750434875488;1470;-2.715569019317627
1480;4716.0517578125;1617.7890625;1480;0;1480;0;1480;0;1480;0;1480;0;1480;0;1480;-4;1480;4716.0517578125;1480;1617.7890625;1480;4.3337750434875488;1480;-2.715569019317627
1490;4716.08203125;1617.7830810546875;1490;0;1490;0;1490;0;1490;0;1490;0;1490;0;1490;-1;1490;4716.08203125;1490;1617.7830810546875;1490;5.0074715614318848;1490;-2.7154300212860107
1500;4716.08203125;1617.7830810546875;1500;0;1500;0;1500;0;1500;0;1500;0;1500;0;1500;-7;1500;4716.08203125;1500;1617.7830810546875;1500;5.0074715614318848;1500;-2.7154300212860107
1510;4716.08203125;1617.7830810546875;1510;0;1510;0;1510;0;1510;0;1510;0;1510;0;1510;0;1510;4716.08203125;1510;1617.7830810546875;1510;5.0074715614318848;1510;-2.7154300212860107
1520;4716.08203125;1617.7830810546875;1520;0;1520;0;1520;0;1520;0;1520;0;1520;0;1520;-9;1520;4716.08203125;1520;1617.7830810546875;1520;5.0074715614318848;1520;-2.7154300212860107
1530;4716.08203125;1617.7830810546875;1530;0;1530;0;1530;0;1530;0;1530;0;1530;0;1530;-9;1530;4716.08203125;1530;1617.7830810546875;1530;5.0074715614318848;1530;-2.7154300212860107
1540;4715.9990234375;1617.8255615234375;1540;0;1540;0;1540;0;1540;0;1540;0;1540;0;1540;-4;1540;4715.9990234375;1540;1617.8255615234375;1540;5.6150779724121094;1540;-2.7155604362487793
1550;4715.9990234375;1617.8255615234375;1550;0;1550;0;1550;0;1550;0;1550;0;1550;0;1550;1;1550;4715.9990234375;1550;1617.8255615234375;1550;5.6150779724121094;1550;-2.7155604362487793
1560;4715.9990234375;1617.8255615234375;1560;0;1560;0;1560;0;1560;0;1560;0;1560;0;1560;-4;1560;4715.9990234375;1560;1617.8255615234375;1560;5.6150779724121094;1560;-2.7155604362487793
1570;4715.9990234375;1617.8255615234375;1570;0;1570;0;1570;0;1570;0;1570;0;1570;0;1570;-11;1570;4715.9990234375;1570;1617.8255615234375;1570;5.6150779724121094;1570;-2.7155604362487793
1580;4716.0361328125;1617.8193359375;1580;0;1580;0;1580;0;1580;0;1580;0;1580;0;1580;6;1580;4716.0361328125;1580;1617.8193359375;1580;5.1501097679138184;1580;-2.7154827117919922
1590;4716.0361328125;1617.8193359375;1590;0;1590;0;1590;0;1590;0;1590;0;1590;0;1590;7;1590;4716.0361328125;1590;1617.8193359375;1590;5.1501097679138184;1590;-2.7154827117919922
1600;4716.0361328125;1617.8193359375;1600;0;1600;0;1600;0;1600;0;1600;0;1600;0;1600;-4;1600;4716.0361328125;1600;1617.8193359375;1600;5.1501097679138184;1600;-2.7154827117919922
1610;4716.0361328125;1617.8193359375;1610;0;1610;0;1610;0;1610;0;1610;0;1610;0;1610;-4;1610;4716.0361328125;1610;1617.8193359375;1610;5.1501097679138184;1610;-2.7154827117919922
1620;4716.01123046875;1617.7666015625;1620;0;1620;0;1620;0;1620;0;1620;0;1620;0;1620;-12;1620;4716.01123046875;1620;1617.7666015625;1620;4.2000336647033691;1620;-2.7151274681091309
1630;4716.01123046875;1617.7666015625;1630;0;1630;0;1630;0;1630;0;1630;0;1630;0;1630;4;1630;4716.01123046875;1630;1617.7666015625;1630;4.2000336647033691;1630;-2.7151274681091309
1640;4716.01123046875;1617.7666015625;1640;0;1640;0;1640;0;1640;0;1640;0;1640;0;1640;0;1640;4716.01123046875;1640;1617.7666015625;1640;4.2000336647033691;1640;-2.7151274681091309
1650;4716.01123046875;1617.7666015625;1650;0;1650;0;1650;0;1650;0;1650;0;1650;0;1650;-4;1650;4716.01123046875;1650;1617.7666015625;1650;4.2000336647033691;1650;-2.7151274681091309
1660;4716.03515625;1617.7635498046875;1660;0;1660;0;1660;0;1660;0;1660;0;1660;0;1660;-1;1660;4716.03515625;1660;1617.7635498046875;1660;5.11260986328125;1660;-2.71541428565979
1670;4716.03515625;1617.7635498046875;1670;0;1670;0;1670;0;1670;0;1670;0;1670;0;1670;-11;1670;4716.03515625;1670;1617.7635498046875;1670;5.11260986328125;1670;-2.71541428565979
1680;4716.03515625;1617.7635498046875;1680;0;1680;0;1680;0;1680;0;1680;0;1680;0;1680;-6;1680;4716.03515625;1680;1617.7635498046875;1680;5.11260986328125;1680;-2.71541428565979
1690;4716.03515625;1617.7635498046875;1690;0;1690;0;1690;0;1690;0;1690;0;1690;0;1690;-11;1690;4716.03515625;1690;1617.7635498046875;1690;5.11260986328125;1690;-2.71541428565979
1700;4716.05615234375;1617.805908203125;1700;0;1700;0;1700;0;1700;0;1700;0;1700;0;1700;2;1700;4716.05615234375;1700;1617.805908203125;1700;5.15458345413208;1700;-2.7153427600860596
1710;4716.05615234375;1617.805908203125;1710;0;1710;0;1710;0;1710;0;1710;0;1710;0;1710;-4;1710;4716.05615234375;1710;1617.805908203125;1710;5.15458345413208;1710;-2.7153427600860596
1720;4716.05615234375;1617.805908203125;1720;0;1720;0;1720;0;1720;0;1720;0;1720;0;1720;-4;1720;4716.05615234375;1720;1617.805908203125;1720;5.15458345413208;1720;-2.7153427600860596
1730;4716.05615234375;1617.805908203125;1730;0;1730;0;1730;0;1730;0;1730;0;1730;0;1730;-9;1730;4716.05615234375;1730;1617.805908203125;1730;5.15458345413208;1730;-2.7153427600860596
1740;4716.73046875;1620.27490234375;1740;0;1740;0;1740;0;1740;0;1740;0;1740;0;1740;-9;1740;4716.73046875;1740;1620.27490234375;1740;4.8330001831054688;1740;-2.6868796348571777
1750;4716.73046875;1620.27490234375;1750;0;1750;0;1750;0;1750;0;1750;0;1750;0;1750;-15;1750;4716.73046875;1750;1620.27490234375;1750;4.8330001831054688;1750;-2.6868796348571777
1760;4716.73046875;1620.27490234375;1760;0;1760;0;1760;0;1760;0;1760;0;1760;0;1760;-2;1760;4716.73046875;1760;1620.27490234375;1760;4.8330001831054688;1760;-2.6868796348571777
1770;4716.73046875;1620.27490234375;1770;0;1770;0;1770;0;1770;0;1770;0;1770;0;1770;-11;1770;4716.73046875;1770;1620.27490234375;1770;4.8330001831054688;1770;-2.6868796348571777
1780;4715.31396484375;1615.3077392578125;1780;0;1780;0;1780;0;1780;0;1780;0;1780;0;1780;-11;1780;4715.31396484375;1780;1615.3077392578125;1780;4.8780679702758789;1780;-2.7458362579345703
1790;4715.31396484375;1615.3077392578125;1790;0;1790;0;1790;0;1790;0;1790;0;1790;0;1790;-4;1790;4715.31396484375;1790;1615.3077392578125;1790;4.8780679702758789;1790;-2.7458362579345703
1800;4715.31396484375;1615.3077392578125;1800;0;1800;0;1800;0;1800;0;1800;0;1800;0;1800;-14;1800;4715.31396484375;1800;1615.3077392578125;1800;4.8780679702758789;1800;-2.7458362579345703
1810;4715.31396484375;1615.3077392578125;1810;0;1810;0;1810;0;1810;0;1810;0;1810;0;1810;-4;1810;4715.31396484375;1810;1615.3077392578125;1810;4.8780679702758789;1810;-2.7458362579345703
1820;4716.0751953125;1617.80517578125;1820;0;1820;0;1820;0;1820;0;1820;0;1820;0;1820;-4;1820;4716.0751953125;1820;1617.80517578125;1820;5.154569149017334;1820;-2.7151930332183838
1830;4716.0751953125;1617.80517578125;1830;0;1830;0;1830;0;1830;0;1830;0;1830;0;1830;-4;1830;4716.0751953125;1830;1617.80517578125;1830;5.154569149017334;1830;-2.7151930332183838
1840;4716.0751953125;1617.80517578125;1840;0;1840;0;1840;0;1840;0;1840;0;1840;0;1840;-9;1840;4716.0751953125;1840;1617.80517578125;1840;5.154569149017334;1840;-2.7151930332183838
1850;4716.0751953125;1617.80517578125;1850;0;1850;0;1850;0;1850;0;1850;0;1850;0;1850;4;1850;4716.0751953125;1850;1617.80517578125;1850;5.154569149017334;1850;-2.7151930332183838
1860;4716.0576171875;1617.80029296875;1860;0;1860;0;1860;0;1860;0;1860;0;1860;0;1860;-9;1860;4716.0576171875;1860;1617.80029296875;1860;5.1917209625244141;1860;-2.7157237529754639
1870;4716.0576171875;1617.80029296875;1870;0;1870;0;1870;0;1870;0;1870;0;1870;0;1870;-4;1870;4716.0576171875;1870;1617.80029296875;1870;5.1917209625244141;1870;-2.7157237529754639
1880;4716.0576171875;1617.80029296875;1880;0;1880;0;1880;0;1880;0;1880;0;1880;0;1880;-15;1880;4716.0576171875;1880;1617.80029296875;1880;5.1917209625244141;1880;-2.7157237529754639
1890;4716.0576171875;1617.80029296875;1890;0;1890;0;1890;0;1890;0;1890;0;1890;0;1890;-15;1890;4716.0576171875;1890;1617.80029296875;1890;5.1917209625244141;1890;-2.7157237529754639
1900;4716.0341796875;1617.7615966796875;1900;0;1900;0;1900;0;1900;0;1900;0;1900;0;1900;1;1900;4716.0341796875;1900;1617.7615966796875;1900;5.270294189453125;1900;-2.7151703834533691
1910;4716.0341796875;1617.7615966796875;1910;0;1910;0;1910;0;1910;0;1910;0;1910;0;1910;5;1910;4716.0341796875;1910;1617.7615966796875;1910;5.270294189453125;1910;-2.7151703834533691
1920;4716.0341796875;1617.7615966796875;1920;0;1920;0;1920;0;1920;0;1920;0;1920;0;1920;-4;1920;4716.0341796875;1920;1617.7615966796875;1920;5.270294189453125;1920;-2.7151703834533691
1930;4716.0341796875;1617.7615966796875;1930;0;1930;0;1930;0;1930;0;1930;0;1930;0;1930;-1;1930;4716.0341796875;1930;1617.7615966796875;1930;5.270294189453125;1930;-2.7151703834533691
1940;4716.0341796875;1617.7615966796875;1940;0;1940;0;1940;0;1940;0;1940;0;1940;0;1940;-15;1940;4716.0341796875;1940;1617.7615966796875;1940;5.270294189453125;1940;-2.7151703834533691
1950;4715.94775390625;1618.235595703125;1950;0;1950;0;1950;0;1950;0;1950;0;1950;0;1950;3;1950;4715.94775390625;1950;1618.235595703125;1950;5.2487506866455078;1950;-2.709017276763916
1960;4715.94775390625;1618.235595703125;1960;0;1960;0;1960;0;1960;0;1960;0;1960;0;1960;-4;1960;4715.94775390625;1960;1618.235595703125;1960;5.2487506866455078;1960;-2.709017276763916
1970;4715.94775390625;1618.235595703125;1970;0;1970;0;1970;0;1970;0;1970;0;1970;0;1970;-4;1970;4715.94775390625;1970;1618.235595703125;1970;5.2487506866455078;1970;-2.709017276763916
1980;4715.94775390625;1618.235595703125;1980;0;1980;0;1980;0;1980;0;1980;0;1980;0;1980;-3;1980;4715.94775390625;1980;1618.235595703125;1980;5.2487506866455078;1980;-2.709017276763916
1990;4716.0107421875;1617.7564697265625;1990;0;1990;0;1990;0;1990;0;1990;0;1990;0;1990;-9;1990;4716.0107421875;1990;1617.7564697265625;1990;4.3498320579528809;1990;-2.7153043746948242
