SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVYfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVXfromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InVThetafromMotors;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[2];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[1];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalInports.TcModuleInput_InCameraPose[0];SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstY;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstX;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutEstTheta;SymbolName;Object3 (DraftSimpleEstimator_R2021b).AdditionalOutports.TcModuleOutput_OutDebugCase
NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1;NetID;5.53.205.214.1.1
Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350;Port;350

7780;0;7780;0;7780;0;7780;-0.056902740150690079;7780;1617.714111328125;7780;3776.0986328125;7780;1617.7099609375;7780;3776.072021484375;7780;-0.057100336998701096;7780;1
7790;0;7790;0;7790;0;7790;-0.056902740150690079;7790;1617.714111328125;7790;3776.0986328125;7790;1617.714111328125;7790;3776.0986328125;7790;-0.056902740150690079;7790;1
7800;0;7800;0;7800;0;7800;-0.056902740150690079;7800;1617.714111328125;7800;3776.0986328125;7800;1617.714111328125;7800;3776.0986328125;7800;-0.056902740150690079;7800;1
7810;0;7810;0;7810;0;7810;-0.056902740150690079;7810;1617.714111328125;7810;3776.0986328125;7810;1617.714111328125;7810;3776.0986328125;7810;-0.056902740150690079;7810;1
7820;0;7820;0;7820;0;7820;-0.056902740150690079;7820;1617.714111328125;7820;3776.0986328125;7820;1617.714111328125;7820;3776.0986328125;7820;-0.056902740150690079;7820;1
7830;0;7830;0;7830;0;7830;-0.0557556226849556;7830;1617.8458251953125;7830;3775.954345703125;7830;1617.714111328125;7830;3776.0986328125;7830;-0.056902740150690079;7830;1
7840;0;7840;0;7840;0;7840;-0.0557556226849556;7840;1617.8458251953125;7840;3775.954345703125;7840;1617.8458251953125;7840;3775.954345703125;7840;-0.0557556226849556;7840;1
7850;0;7850;0;7850;0;7850;-0.0557556226849556;7850;1617.8458251953125;7850;3775.954345703125;7850;1617.8458251953125;7850;3775.954345703125;7850;-0.0557556226849556;7850;1
7860;0;7860;0;7860;0;7860;-0.0557556226849556;7860;1617.8458251953125;7860;3775.954345703125;7860;1617.8458251953125;7860;3775.954345703125;7860;-0.0557556226849556;7860;1
7870;0;7870;0;7870;0;7870;-0.0557556226849556;7870;1617.8458251953125;7870;3775.954345703125;7870;1617.8458251953125;7870;3775.954345703125;7870;-0.0557556226849556;7870;1
7880;0;7880;0;7880;0;7880;-0.058367665857076645;7880;1617.677001953125;7880;3776.052978515625;7880;1617.8458251953125;7880;3775.954345703125;7880;-0.0557556226849556;7880;1
7890;0;7890;0;7890;0;7890;-0.058367665857076645;7890;1617.677001953125;7890;3776.052978515625;7890;1617.677001953125;7890;3776.052978515625;7890;-0.058367665857076645;7890;1
7900;0;7900;0;7900;0;7900;-0.058367665857076645;7900;1617.677001953125;7900;3776.052978515625;7900;1617.677001953125;7900;3776.052978515625;7900;-0.058367665857076645;7900;1
7910;0;7910;0;7910;0;7910;-0.058367665857076645;7910;1617.677001953125;7910;3776.052978515625;7910;1617.677001953125;7910;3776.052978515625;7910;-0.058367665857076645;7910;1
7920;0;7920;0;7920;0;7920;-0.058367665857076645;7920;1617.677001953125;7920;3776.052978515625;7920;1617.677001953125;7920;3776.052978515625;7920;-0.058367665857076645;7920;1
7930;0;7930;0;7930;0;7930;-0.058367665857076645;7930;1617.677001953125;7930;3776.052978515625;7930;1617.677001953125;7930;3776.052978515625;7930;-0.058367665857076645;7930;1
7940;0;7940;0;7940;0;7940;-0.057835150510072708;7940;1617.810546875;7940;3776.097412109375;7940;1617.677001953125;7940;3776.052978515625;7940;-0.058367665857076645;7940;1
7950;0;7950;0;7950;0;7950;-0.057835150510072708;7950;1617.810546875;7950;3776.097412109375;7950;1617.810546875;7950;3776.097412109375;7950;-0.057835150510072708;7950;1
7960;0;7960;0;7960;0;7960;-0.057835150510072708;7960;1617.810546875;7960;3776.097412109375;7960;1617.810546875;7960;3776.097412109375;7960;-0.057835150510072708;7960;1
7970;0;7970;0;7970;0;7970;-0.057835150510072708;7970;1617.810546875;7970;3776.097412109375;7970;1617.810546875;7970;3776.097412109375;7970;-0.057835150510072708;7970;1
7980;0;7980;0;7980;0;7980;-0.057835150510072708;7980;1617.810546875;7980;3776.097412109375;7980;1617.810546875;7980;3776.097412109375;7980;-0.057835150510072708;7980;1
7990;0;7990;0;7990;0;7990;-0.056933779269456863;7990;1617.7833251953125;7990;3775.976318359375;7990;1617.810546875;7990;3776.097412109375;7990;-0.057835150510072708;7990;1
8000;0;8000;0;8000;0;8000;-0.056933779269456863;8000;1617.7833251953125;8000;3775.976318359375;8000;1617.7833251953125;8000;3775.976318359375;8000;-0.056933779269456863;8000;1
8010;0;8010;0;8010;0;8010;-0.056933779269456863;8010;1617.7833251953125;8010;3775.976318359375;8010;1617.7833251953125;8010;3775.976318359375;8010;-0.056933779269456863;8010;1
8020;0;8020;0;8020;0;8020;-0.056933779269456863;8020;1617.7833251953125;8020;3775.976318359375;8020;1617.7833251953125;8020;3775.976318359375;8020;-0.056933779269456863;8020;1
8030;0;8030;0;8030;0;8030;-0.056933779269456863;8030;1617.7833251953125;8030;3775.976318359375;8030;1617.7833251953125;8030;3775.976318359375;8030;-0.056933779269456863;8030;1
8040;0;8040;0;8040;0;8040;-0.056933779269456863;8040;1617.7833251953125;8040;3775.976318359375;8040;1617.7833251953125;8040;3775.976318359375;8040;-0.056933779269456863;8040;1
8050;0;8050;0;8050;0;8050;-0.055654626339673996;8050;1617.81982421875;8050;3776.163330078125;8050;1617.7833251953125;8050;3775.976318359375;8050;-0.056933779269456863;8050;1
8060;0;8060;0;8060;0;8060;-0.055654626339673996;8060;1617.81982421875;8060;3776.163330078125;8060;1617.81982421875;8060;3776.163330078125;8060;-0.055654626339673996;8060;1
8070;0;8070;0;8070;0;8070;-0.055654626339673996;8070;1617.81982421875;8070;3776.163330078125;8070;1617.81982421875;8070;3776.163330078125;8070;-0.055654626339673996;8070;1
8080;0;8080;0;8080;0;8080;-0.055654626339673996;8080;1617.81982421875;8080;3776.163330078125;8080;1617.81982421875;8080;3776.163330078125;8080;-0.055654626339673996;8080;1
8090;0;8090;0;8090;0;8090;-0.055654626339673996;8090;1617.81982421875;8090;3776.163330078125;8090;1617.81982421875;8090;3776.163330078125;8090;-0.055654626339673996;8090;1
8100;0;8100;0;8100;0;8100;-0.055654626339673996;8100;1617.81982421875;8100;3776.163330078125;8100;1617.81982421875;8100;3776.163330078125;8100;-0.055654626339673996;8100;1
8110;0;8110;0;8110;0;8110;-0.056788578629493713;8110;1617.85107421875;8110;3776.073486328125;8110;1617.81982421875;8110;3776.163330078125;8110;-0.055654626339673996;8110;1
8120;0;8120;0;8120;0;8120;-0.056788578629493713;8120;1617.85107421875;8120;3776.073486328125;8120;1617.85107421875;8120;3776.073486328125;8120;-0.056788578629493713;8120;1
8130;0;8130;0;8130;0;8130;-0.056788578629493713;8130;1617.85107421875;8130;3776.073486328125;8130;1617.85107421875;8130;3776.073486328125;8130;-0.056788578629493713;8130;1
8140;0;8140;0;8140;0;8140;-0.056788578629493713;8140;1617.85107421875;8140;3776.073486328125;8140;1617.85107421875;8140;3776.073486328125;8140;-0.056788578629493713;8140;1
8150;0;8150;0;8150;0;8150;-0.056788578629493713;8150;1617.85107421875;8150;3776.073486328125;8150;1617.85107421875;8150;3776.073486328125;8150;-0.056788578629493713;8150;1
8160;0;8160;0;8160;0;8160;-0.056745536625385284;8160;1617.8018798828125;8160;3775.959228515625;8160;1617.85107421875;8160;3776.073486328125;8160;-0.056788578629493713;8160;1
8170;0;8170;0;8170;0;8170;-0.056745536625385284;8170;1617.8018798828125;8170;3775.959228515625;8170;1617.8018798828125;8170;3775.959228515625;8170;-0.056745536625385284;8170;1
8180;0;8180;0;8180;0;8180;-0.056745536625385284;8180;1617.8018798828125;8180;3775.959228515625;8180;1617.8018798828125;8180;3775.959228515625;8180;-0.056745536625385284;8180;1
8190;0;8190;0;8190;0;8190;-0.056745536625385284;8190;1617.8018798828125;8190;3775.959228515625;8190;1617.8018798828125;8190;3775.959228515625;8190;-0.056745536625385284;8190;1
8200;0;8200;0;8200;0;8200;-0.056745536625385284;8200;1617.8018798828125;8200;3775.959228515625;8200;1617.8018798828125;8200;3775.959228515625;8200;-0.056745536625385284;8200;1
8210;0;8210;0;8210;0;8210;-0.056745536625385284;8210;1617.8018798828125;8210;3775.959228515625;8210;1617.8018798828125;8210;3775.959228515625;8210;-0.056745536625385284;8210;1
8220;0;8220;0;8220;0;8220;-0.05618174746632576;8220;1617.7921142578125;8220;3776.07861328125;8220;1617.8018798828125;8220;3775.959228515625;8220;-0.056745536625385284;8220;1
8230;0;8230;0;8230;0;8230;-0.05618174746632576;8230;1617.7921142578125;8230;3776.07861328125;8230;1617.7921142578125;8230;3776.07861328125;8230;-0.05618174746632576;8230;1
8240;0;8240;0;8240;0;8240;-0.05618174746632576;8240;1617.7921142578125;8240;3776.07861328125;8240;1617.7921142578125;8240;3776.07861328125;8240;-0.05618174746632576;8240;1
8250;0;8250;0;8250;0;8250;-0.05618174746632576;8250;1617.7921142578125;8250;3776.07861328125;8250;1617.7921142578125;8250;3776.07861328125;8250;-0.05618174746632576;8250;1
8260;0;8260;0;8260;0;8260;-0.05618174746632576;8260;1617.7921142578125;8260;3776.07861328125;8260;1617.7921142578125;8260;3776.07861328125;8260;-0.05618174746632576;8260;1
8270;0;8270;0;8270;0;8270;-0.057575374841690063;8270;1617.7506103515625;8270;3776.1015625;8270;1617.7921142578125;8270;3776.07861328125;8270;-0.05618174746632576;8270;1
8280;0;8280;0;8280;0;8280;-0.057575374841690063;8280;1617.7506103515625;8280;3776.1015625;8280;1617.7506103515625;8280;3776.1015625;8280;-0.057575374841690063;8280;1
8290;0;8290;0;8290;0;8290;-0.057575374841690063;8290;1617.7506103515625;8290;3776.1015625;8290;1617.7506103515625;8290;3776.1015625;8290;-0.057575374841690063;8290;1
8300;0;8300;0;8300;0;8300;-0.057575374841690063;8300;1617.7506103515625;8300;3776.1015625;8300;1617.7506103515625;8300;3776.1015625;8300;-0.057575374841690063;8300;1
8310;0;8310;0;8310;0;8310;-0.057575374841690063;8310;1617.7506103515625;8310;3776.1015625;8310;1617.7506103515625;8310;3776.1015625;8310;-0.057575374841690063;8310;1
8320;0;8320;0;8320;0;8320;-0.054562870413064957;8320;1617.9715576171875;8320;3775.9111328125;8320;1617.7506103515625;8320;3776.1015625;8320;-0.057575374841690063;8320;1
8330;0;8330;0;8330;0;8330;-0.054562870413064957;8330;1617.9715576171875;8330;3775.9111328125;8330;1617.9715576171875;8330;3775.9111328125;8330;-0.054562870413064957;8330;1
8340;0;8340;0;8340;0;8340;-0.054562870413064957;8340;1617.9715576171875;8340;3775.9111328125;8340;1617.9715576171875;8340;3775.9111328125;8340;-0.054562870413064957;8340;1
8350;0;8350;0;8350;0;8350;-0.054562870413064957;8350;1617.9715576171875;8350;3775.9111328125;8350;1617.9715576171875;8350;3775.9111328125;8350;-0.054562870413064957;8350;1
8360;0;8360;0;8360;0;8360;-0.054562870413064957;8360;1617.9715576171875;8360;3775.9111328125;8360;1617.9715576171875;8360;3775.9111328125;8360;-0.054562870413064957;8360;1
8370;0;8370;0;8370;0;8370;-0.054562870413064957;8370;1617.9715576171875;8370;3775.9111328125;8370;1617.9715576171875;8370;3775.9111328125;8370;-0.054562870413064957;8370;1
8380;0;8380;0;8380;0;8380;-0.056490164250135422;8380;1617.8243408203125;8380;3776.1337890625;8380;1617.9715576171875;8380;3775.9111328125;8380;-0.054562870413064957;8380;1
8390;0;8390;0;8390;0;8390;-0.056490164250135422;8390;1617.8243408203125;8390;3776.1337890625;8390;1617.8243408203125;8390;3776.1337890625;8390;-0.056490164250135422;8390;1
8400;0;8400;0;8400;0;8400;-0.056490164250135422;8400;1617.8243408203125;8400;3776.1337890625;8400;1617.8243408203125;8400;3776.1337890625;8400;-0.056490164250135422;8400;1
8410;0;8410;0;8410;0;8410;-0.056490164250135422;8410;1617.8243408203125;8410;3776.1337890625;8410;1617.8243408203125;8410;3776.1337890625;8410;-0.056490164250135422;8410;1
8420;0;8420;0;8420;0;8420;-0.056490164250135422;8420;1617.8243408203125;8420;3776.1337890625;8420;1617.8243408203125;8420;3776.1337890625;8420;-0.056490164250135422;8420;1
8430;0;8430;0;8430;0;8430;-0.0571943037211895;8430;1617.8665771484375;8430;3776.025390625;8430;1617.8243408203125;8430;3776.1337890625;8430;-0.056490164250135422;8430;1
8440;0;8440;0;8440;0;8440;-0.0571943037211895;8440;1617.8665771484375;8440;3776.025390625;8440;1617.8665771484375;8440;3776.025390625;8440;-0.0571943037211895;8440;1
8450;0;8450;0;8450;0;8450;-0.0571943037211895;8450;1617.8665771484375;8450;3776.025390625;8450;1617.8665771484375;8450;3776.025390625;8450;-0.0571943037211895;8450;1
8460;0;8460;0;8460;0;8460;-0.0571943037211895;8460;1617.8665771484375;8460;3776.025390625;8460;1617.8665771484375;8460;3776.025390625;8460;-0.0571943037211895;8460;1
8470;0;8470;0;8470;0;8470;-0.0571943037211895;8470;1617.8665771484375;8470;3776.025390625;8470;1617.8665771484375;8470;3776.025390625;8470;-0.0571943037211895;8470;1
8480;0;8480;0;8480;0;8480;-0.0571943037211895;8480;1617.8665771484375;8480;3776.025390625;8480;1617.8665771484375;8480;3776.025390625;8480;-0.0571943037211895;8480;1
8490;0;8490;0;8490;0;8490;-0.056612987071275711;8490;1617.7489013671875;8490;3776.057373046875;8490;1617.8665771484375;8490;3776.025390625;8490;-0.0571943037211895;8490;1
8500;0;8500;0;8500;0;8500;-0.056612987071275711;8500;1617.7489013671875;8500;3776.057373046875;8500;1617.7489013671875;8500;3776.057373046875;8500;-0.056612987071275711;8500;1
8510;0;8510;0;8510;0;8510;-0.056612987071275711;8510;1617.7489013671875;8510;3776.057373046875;8510;1617.7489013671875;8510;3776.057373046875;8510;-0.056612987071275711;8510;1
8520;0;8520;0;8520;0;8520;-0.056612987071275711;8520;1617.7489013671875;8520;3776.057373046875;8520;1617.7489013671875;8520;3776.057373046875;8520;-0.056612987071275711;8520;1
8530;0;8530;0;8530;0;8530;-0.056612987071275711;8530;1617.7489013671875;8530;3776.057373046875;8530;1617.7489013671875;8530;3776.057373046875;8530;-0.056612987071275711;8530;1
8540;0;8540;0;8540;0;8540;-0.056612987071275711;8540;1617.7489013671875;8540;3776.057373046875;8540;1617.7489013671875;8540;3776.057373046875;8540;-0.056612987071275711;8540;1
8550;0;8550;0;8550;0;8550;-0.056570358574390411;8550;1617.8646240234375;8550;3776.14208984375;8550;1617.7489013671875;8550;3776.057373046875;8550;-0.056612987071275711;8550;1
8560;0;8560;0;8560;0;8560;-0.056570358574390411;8560;1617.8646240234375;8560;3776.14208984375;8560;1617.8646240234375;8560;3776.14208984375;8560;-0.056570358574390411;8560;1
8570;0;8570;0;8570;0;8570;-0.056570358574390411;8570;1617.8646240234375;8570;3776.14208984375;8570;1617.8646240234375;8570;3776.14208984375;8570;-0.056570358574390411;8570;1
8580;0;8580;0;8580;0;8580;-0.056570358574390411;8580;1617.8646240234375;8580;3776.14208984375;8580;1617.8646240234375;8580;3776.14208984375;8580;-0.056570358574390411;8580;1
8590;0;8590;0;8590;0;8590;-0.056570358574390411;8590;1617.8646240234375;8590;3776.14208984375;8590;1617.8646240234375;8590;3776.14208984375;8590;-0.056570358574390411;8590;1
8600;0;8600;0;8600;0;8600;-0.0565730556845665;8600;1617.87255859375;8600;3776.050537109375;8600;1617.8646240234375;8600;3776.14208984375;8600;-0.056570358574390411;8600;1
8610;0;8610;0;8610;0;8610;-0.0565730556845665;8610;1617.87255859375;8610;3776.050537109375;8610;1617.87255859375;8610;3776.050537109375;8610;-0.0565730556845665;8610;1
8620;0;8620;0;8620;0;8620;-0.0565730556845665;8620;1617.87255859375;8620;3776.050537109375;8620;1617.87255859375;8620;3776.050537109375;8620;-0.0565730556845665;8620;1
8630;0;8630;0;8630;0;8630;-0.0565730556845665;8630;1617.87255859375;8630;3776.050537109375;8630;1617.87255859375;8630;3776.050537109375;8630;-0.0565730556845665;8630;1
8640;0;8640;0;8640;0;8640;-0.0565730556845665;8640;1617.87255859375;8640;3776.050537109375;8640;1617.87255859375;8640;3776.050537109375;8640;-0.0565730556845665;8640;1
8650;0;8650;0;8650;0;8650;-0.0565730556845665;8650;1617.87255859375;8650;3776.050537109375;8650;1617.87255859375;8650;3776.050537109375;8650;-0.0565730556845665;8650;1
8660;0;8660;0;8660;0;8660;-0.0579315610229969;8660;1617.7630615234375;8660;3776.134765625;8660;1617.87255859375;8660;3776.050537109375;8660;-0.0565730556845665;8660;1
8670;0;8670;0;8670;0;8670;-0.0579315610229969;8670;1617.7630615234375;8670;3776.134765625;8670;1617.7630615234375;8670;3776.134765625;8670;-0.0579315610229969;8670;1
8680;0;8680;0;8680;0;8680;-0.0579315610229969;8680;1617.7630615234375;8680;3776.134765625;8680;1617.7630615234375;8680;3776.134765625;8680;-0.0579315610229969;8680;1
8690;0;8690;0;8690;0;8690;-0.0579315610229969;8690;1617.7630615234375;8690;3776.134765625;8690;1617.7630615234375;8690;3776.134765625;8690;-0.0579315610229969;8690;1
8700;0;8700;0;8700;0;8700;-0.0579315610229969;8700;1617.7630615234375;8700;3776.134765625;8700;1617.7630615234375;8700;3776.134765625;8700;-0.0579315610229969;8700;1
8710;0;8710;0;8710;0;8710;-0.057620808482170105;8710;1617.7823486328125;8710;3776.068359375;8710;1617.7630615234375;8710;3776.134765625;8710;-0.0579315610229969;8710;1
8720;0;8720;0;8720;0;8720;-0.057620808482170105;8720;1617.7823486328125;8720;3776.068359375;8720;1617.7823486328125;8720;3776.068359375;8720;-0.057620808482170105;8720;1
8730;0;8730;0;8730;0;8730;-0.057620808482170105;8730;1617.7823486328125;8730;3776.068359375;8730;1617.7823486328125;8730;3776.068359375;8730;-0.057620808482170105;8730;1
8740;0;8740;0;8740;0;8740;-0.057620808482170105;8740;1617.7823486328125;8740;3776.068359375;8740;1617.7823486328125;8740;3776.068359375;8740;-0.057620808482170105;8740;1
8750;0;8750;0;8750;0;8750;-0.057620808482170105;8750;1617.7823486328125;8750;3776.068359375;8750;1617.7823486328125;8750;3776.068359375;8750;-0.057620808482170105;8750;1
8760;0;8760;0;8760;0;8760;-0.057620808482170105;8760;1617.7823486328125;8760;3776.068359375;8760;1617.7823486328125;8760;3776.068359375;8760;-0.057620808482170105;8760;1
8770;0;8770;0;8770;0;8770;-0.055371608585119247;8770;1617.8690185546875;8770;3775.8916015625;8770;1617.7823486328125;8770;3776.068359375;8770;-0.057620808482170105;8770;1
8780;0;8780;0;8780;0;8780;-0.055371608585119247;8780;1617.8690185546875;8780;3775.8916015625;8780;1617.8690185546875;8780;3775.8916015625;8780;-0.055371608585119247;8780;1
8790;0;8790;0;8790;0;8790;-0.055371608585119247;8790;1617.8690185546875;8790;3775.8916015625;8790;1617.8690185546875;8790;3775.8916015625;8790;-0.055371608585119247;8790;1
8800;0;8800;0;8800;0;8800;-0.055371608585119247;8800;1617.8690185546875;8800;3775.8916015625;8800;1617.8690185546875;8800;3775.8916015625;8800;-0.055371608585119247;8800;1
8810;0;8810;0;8810;0;8810;-0.055371608585119247;8810;1617.8690185546875;8810;3775.8916015625;8810;1617.8690185546875;8810;3775.8916015625;8810;-0.055371608585119247;8810;1
8820;0;8820;0;8820;0;8820;-0.056399848312139511;8820;1617.927978515625;8820;3776.05615234375;8820;1617.8690185546875;8820;3775.8916015625;8820;-0.055371608585119247;8820;1
8830;0;8830;0;8830;0;8830;-0.056399848312139511;8830;1617.927978515625;8830;3776.05615234375;8830;1617.927978515625;8830;3776.05615234375;8830;-0.056399848312139511;8830;1
8840;0;8840;0;8840;0;8840;-0.056399848312139511;8840;1617.927978515625;8840;3776.05615234375;8840;1617.927978515625;8840;3776.05615234375;8840;-0.056399848312139511;8840;1
8850;0;8850;0;8850;0;8850;-0.056399848312139511;8850;1617.927978515625;8850;3776.05615234375;8850;1617.927978515625;8850;3776.05615234375;8850;-0.056399848312139511;8850;1
8860;0;8860;0;8860;0;8860;-0.056399848312139511;8860;1617.927978515625;8860;3776.05615234375;8860;1617.927978515625;8860;3776.05615234375;8860;-0.056399848312139511;8860;1
8870;0;8870;0;8870;0;8870;-0.056399848312139511;8870;1617.927978515625;8870;3776.05615234375;8870;1617.927978515625;8870;3776.05615234375;8870;-0.056399848312139511;8870;1
8880;0;8880;0;8880;0;8880;-0.05707971379160881;8880;1617.827392578125;8880;3775.970703125;8880;1617.927978515625;8880;3776.05615234375;8880;-0.056399848312139511;8880;1
8890;0;8890;0;8890;0;8890;-0.05707971379160881;8890;1617.827392578125;8890;3775.970703125;8890;1617.827392578125;8890;3775.970703125;8890;-0.05707971379160881;8890;1
8900;0;8900;0;8900;0;8900;-0.05707971379160881;8900;1617.827392578125;8900;3775.970703125;8900;1617.827392578125;8900;3775.970703125;8900;-0.05707971379160881;8900;1
8910;0;8910;0;8910;0;8910;-0.05707971379160881;8910;1617.827392578125;8910;3775.970703125;8910;1617.827392578125;8910;3775.970703125;8910;-0.05707971379160881;8910;1
8920;0;8920;0;8920;0;8920;-0.05707971379160881;8920;1617.827392578125;8920;3775.970703125;8920;1617.827392578125;8920;3775.970703125;8920;-0.05707971379160881;8920;1
8930;0;8930;0;8930;0;8930;-0.056457992643117905;8930;1617.780029296875;8930;3776.06884765625;8930;1617.827392578125;8930;3775.970703125;8930;-0.05707971379160881;8930;1
8940;0;8940;0;8940;0;8940;-0.056457992643117905;8940;1617.780029296875;8940;3776.06884765625;8940;1617.780029296875;8940;3776.06884765625;8940;-0.056457992643117905;8940;1
