Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\testauftrag.csv;
Starttime of export;133245718363175000;Mittwoch, 29. März 2023;15:57:16.317
Endtime of export;133245718651045081;Mittwoch, 29. März 2023;15:57:45.104


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;thetaObs (1);thetaRef;thetaCam;thetaObs
SampleTime[ms];10;10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True;True
SymbolName;ControlPRG.observer.xCameraPose.x;ControlPRG.observer.xCameraPose.y;ControlPRG.observer.yObserverdPose.x;ControlPRG.observer.yObserverdPose.y;ControlPRG.trajectory.referencePose.x;ControlPRG.trajectory.referencePose.y;ControlPRG.observer.yObserverdPose.theta;ControlPRG.trajectory.referencePose.theta;ControlPRG.observer.xCameraPose.theta;ControlPRG.observer.yObserverdPose.theta
NetID;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1;5.53.205.214.1.1
Port;851;851;851;851;851;851;851;851;851;851

1430;1818.801025390625;1366.922607421875;1818.7893189042463;1366.88952035363;0;0;-1.5795212363609041;0;-1.5798702239990234;-1.5795212363609041
1440;1818.801025390625;1366.922607421875;1818.7894359691102;1366.8898512243125;0;0;-1.5795247262372854;0;-1.5798702239990234;-1.5795247262372854
1450;1818.796142578125;1366.86279296875;1818.7895518633254;1366.8901787862881;0;0;-1.5795281812149027;0;-1.5796405076980591;-1.5795281812149027
1460;1818.796142578125;1366.86279296875;1818.7896665985984;1366.8905030726439;0;0;-1.5795316016427439;0;-1.5796405076980591;-1.5795316016427439
1470;1818.796142578125;1366.86279296875;1818.7897313583937;1366.8902259716049;0;0;-1.5795326907032969;0;-1.5796405076980591;-1.5795326907032969
1480;1818.796142578125;1366.86279296875;1818.7897954705911;1366.8899516415763;0;0;-1.5795337688732445;0;-1.5796405076980591;-1.5795337688732445
1490;1818.794677734375;1366.9005126953125;1818.7898589416664;1366.889680054848;0;0;-1.5795348362614927;0;-1.5791752338409424;-1.5795348362614927
1500;1818.794677734375;1366.9005126953125;1818.7899217780309;1366.889411183987;0;0;-1.5795358929758583;0;-1.5791752338409424;-1.5795358929758583
1510;1818.794677734375;1366.9005126953125;1818.7899693375944;1366.8895221991004;0;0;-1.5795322863845092;0;-1.5791752338409424;-1.5795322863845092
1520;1818.794677734375;1366.9005126953125;1818.7900164215621;1366.8896321040625;0;0;-1.5795287158590734;0;-1.5791752338409424;-1.5795287158590734
1530;1818.794677734375;1366.9005126953125;1818.7900630346903;1366.889740909975;0;0;-1.5795251810388922;0;-1.5791752338409424;-1.5795251810388922
1540;1818.796142578125;1366.904541015625;1818.7901091816871;1366.8898486278283;0;0;-1.5795216815669126;0;-1.5795303583145142;-1.5795216815669126
1550;1818.796142578125;1366.904541015625;1818.7901548672139;1366.8899552685032;0;0;-1.5795182170896529;0;-1.5795303583145142;-1.5795182170896529
1560;1818.796142578125;1366.904541015625;1818.7902147443231;1366.8901011259743;0;0;-1.5795183385019016;0;-1.5795303583145142;-1.5795183385019016
1570;1818.796142578125;1366.904541015625;1818.7902740226612;1366.8902455248708;0;0;-1.5795184587000277;0;-1.5795303583145142;-1.5795184587000277
1580;1818.79736328125;1366.855712890625;1818.7903327082158;1366.8903884797783;0;0;-1.5795185776961727;0;-1.5801599025726318;-1.5795185776961727
1590;1818.79736328125;1366.855712890625;1818.790390806915;1366.8905300051367;0;0;-1.5795186955023561;0;-1.5801599025726318;-1.5795186955023561
1600;1818.79736328125;1366.855712890625;1818.7904605316583;1366.8901818339916;0;0;-1.579525107573059;0;-1.5801599025726318;-1.579525107573059
1610;1818.79736328125;1366.855712890625;1818.7905295591543;1366.889837144558;0;0;-1.5795314555230546;0;-1.5801599025726318;-1.5795314555230546
1620;1818.79736328125;1366.855712890625;1818.7905978963752;1366.8894959020186;0;0;-1.5795377399935504;0;-1.5801599025726318;-1.5795377399935504
1630;1818.806396484375;1366.890380859375;1818.7906655502238;1366.8891580719046;0;0;-1.5795439616193412;0;-1.5792207717895508;-1.5795439616193412
1640;1818.806396484375;1366.890380859375;1818.7907325275342;1366.8888236200919;0;0;-1.579550121028874;0;-1.5792207717895508;-1.579550121028874
1650;1818.806396484375;1366.890380859375;1818.7908891671025;1366.8888391924847;0;0;-1.5795468275364808;0;-1.5792207717895508;-1.5795468275364808
1660;1818.806396484375;1366.890380859375;1818.7910442402751;1366.8888546091537;0;0;-1.5795435669790114;0;-1.5792207717895508;-1.5795435669790114
1670;1818.8046875;1366.8665771484375;1818.7911977627161;1366.888869871656;0;0;-1.5795403390271168;0;-1.5797896385192871;-1.5795403390271168
1680;1818.8046875;1366.8665771484375;1818.7913497499328;1366.8888849815332;0;0;-1.5795371433547412;0;-1.5797896385192871;-1.5795371433547412
1690;1818.8046875;1366.8665771484375;1818.7914831274334;1366.8886619032023;0;0;-1.5795396683063867;0;-1.5797896385192871;-1.5795396683063867
1700;1818.8046875;1366.8665771484375;1818.791615171159;1366.8884410556548;0;0;-1.5795421680085158;0;-1.5797896385192871;-1.5795421680085158
1710;1818.819091796875;1366.869384765625;1818.7917458944476;1366.8882224165825;0;0;-1.5795446427136235;0;-1.5798716545104981;-1.5795446427136235
1720;1818.819091796875;1366.869384765625;1818.791875310503;1366.8880059639012;0;0;-1.5795470926716801;0;-1.5798716545104981;-1.5795470926716801
1730;1818.819091796875;1366.869384765625;1818.7921474753666;1366.8878197519184;0;0;-1.5795503382900684;0;-1.5798716545104981;-1.5795503382900684
1740;1818.819091796875;1366.869384765625;1818.7924169185817;1366.8876354020554;0;0;-1.5795535514522727;0;-1.5798716545104981;-1.5795535514522727
1750;1818.805908203125;1366.8975830078125;1818.7926836673646;1366.887452895691;0;0;-1.579556732482855;0;-1.5799962282180786;-1.579556732482855
1760;1818.805908203125;1366.8975830078125;1818.7929477486598;1366.8872722143904;0;0;-1.5795598817031313;0;-1.5799962282180786;-1.5795598817031313
1770;1818.805908203125;1366.8975830078125;1818.7930773532044;1366.8873753223245;0;0;-1.5795642451682808;0;-1.5799962282180786;-1.5795642451682808
1780;1818.805908203125;1366.8975830078125;1818.7932056617035;1366.8874773991793;0;0;-1.5795685649987787;0;-1.5799962282180786;-1.5795685649987787
1790;1818.75439453125;1366.9052734375;1818.7933326871178;1366.8875784552656;0;0;-1.5795728416309718;0;-1.579588770866394;-1.5795728416309718
1800;1818.75439453125;1366.9052734375;1818.7934584422778;1366.887678500791;0;0;-1.5795770754968428;0;-1.579588770866394;-1.5795770754968428
1810;1818.75439453125;1366.9052734375;1818.7930678031676;1366.8878544501581;0;0;-1.5795771924505384;0;-1.579588770866394;-1.5795771924505384
1820;1818.75439453125;1366.9052734375;1818.7926810704485;1366.8880286400315;0;0;-1.5795773082346969;0;-1.579588770866394;-1.5795773082346969
1830;1818.75439453125;1366.9052734375;1818.7922982050566;1366.8882010880061;0;0;-1.5795774228610138;0;-1.579588770866394;-1.5795774228610138
1840;1818.7867431640625;1366.8804931640625;1818.7919191683186;1366.888371811501;0;0;-1.5795775363410676;0;-1.5801247358322144;-1.5795775363410676
1850;1818.7867431640625;1366.8804931640625;1818.791543921948;1366.8885408277611;0;0;-1.5795776486863209;0;-1.5801247358322144;-1.5795776486863209
1860;1818.7867431640625;1366.8804931640625;1818.7914959143691;1366.888460351124;0;0;-1.5795831195577799;0;-1.5801247358322144;-1.5795831195577799
1870;1818.7867431640625;1366.8804931640625;1818.791448386866;1366.8883806792533;0;0;-1.5795885357205242;0;-1.5801247358322144;-1.5795885357205242
1880;1818.7867431640625;1366.8804931640625;1818.7914013346381;1366.8883018041013;1800;1400;-1.5795938977216411;-1.5796018320206833;-1.5801247358322144;-1.5795938977216411
1890;1818.7867431640625;1366.8804931640625;1818.7913547529324;1366.8882237177008;1800;1400;-1.5795992061027468;-1.5796018320206833;-1.5801247358322144;-1.5795992061027468
1900;1818.805419921875;1366.904296875;1818.7913086370438;1366.8881464121644;1800;1400;-1.5796044614000415;-1.5796018320206833;-1.5793464183807373;-1.5796044614000415
1910;1818.805419921875;1366.904296875;1818.791262982314;1366.8880698796834;1800;1400;-1.5796096641443633;-1.5796018320206833;-1.5793464183807373;-1.5796096641443633
1920;1818.805419921875;1366.904296875;1818.7914045517096;1366.8882321496365;1800;1400;-1.579607031686727;-1.5796018320206833;-1.5793464183807373;-1.579607031686727
1930;1818.805419921875;1366.904296875;1818.7915447054113;1366.88839279689;1800;1400;-1.5796044255536672;-1.5796018320206833;-1.5793464183807373;-1.5796044255536672
1940;1818.773681640625;1366.90087890625;1818.791683457576;1366.888551837671;1800;1400;-1.5796018454819378;-1.5796018320206833;-1.578593373298645;-1.5796018454819378
1950;1818.773681640625;1366.90087890625;1818.6508396929464;1367.1379414703231;1800;1400;-1.5806598211370493;-1.5796018320206833;-1.578593373298645;-1.5806598211370493
1960;1818.773681640625;1366.90087890625;1818.4394253330838;1367.3765770872769;1800;1400;-1.5799573874204431;-1.5796018320206833;-1.578593373298645;-1.5799573874204431
1970;1818.773681640625;1366.90087890625;1818.0810655888533;1367.5255705187344;1800;1400;-1.578031005805324;-1.5796018320206833;-1.578593373298645;-1.578031005805324
1980;1818.7767333984375;1366.89306640625;1817.9720724377469;1367.9500253511112;1799.2928932188136;1400.7071067811864;-1.5784153901681584;-1.5796018320206833;-1.5798135995864868;-1.5784153901681584
1990;1818.7767333984375;1366.89306640625;1817.7946376354178;1368.3486462981264;1799.2928932188136;1400.7071067811864;-1.5772051357981793;-1.5796018320206833;-1.5798135995864868;-1.5772051357981793
2000;1818.7767333984375;1366.89306640625;1817.718688603268;1368.4941311599828;1799.2928932188136;1400.7071067811864;-1.5744662674143835;-1.5796018320206833;-1.5798135995864868;-1.5744662674143835
2010;1818.7767333984375;1366.89306640625;1817.4226580625486;1368.8391529663268;1799.2928932188136;1400.7071067811864;-1.5738000954290921;-1.5796018320206833;-1.5798135995864868;-1.5738000954290921
2020;1818.7767333984375;1366.89306640625;1817.1820163322743;1369.0515933560982;1799.2928932188136;1400.7071067811864;-1.5736519120923203;-1.5796018320206833;-1.5798135995864868;-1.5736519120923203
2030;1818.8697509765625;1366.93408203125;1817.3521406095749;1369.2419983073683;1797.8786796564402;1402.1213203435596;-1.57161140714941;-1.5796018320206833;-1.5792901515960693;-1.57161140714941
2040;1818.8697509765625;1366.93408203125;1817.1892851062237;1369.8389947122946;1797.8786796564402;1402.1213203435596;-1.5692693606712129;-1.5796018320206833;-1.5792901515960693;-1.5692693606712129
2050;1818.8697509765625;1366.93408203125;1816.7921442539985;1369.8908359501729;1797.8786796564402;1402.1213203435596;-1.5669265621434985;-1.5796018320206833;-1.5792901515960693;-1.5669265621434985
2060;1818.8697509765625;1366.93408203125;1816.710770468841;1370.0030547935673;1797.8786796564402;1402.1213203435596;-1.5658760399055303;-1.5796018320206833;-1.5792901515960693;-1.5658760399055303
2070;1818.3580322265625;1366.9893798828125;1816.5912519253741;1370.2954101151709;1797.8786796564402;1402.1213203435596;-1.563983811342164;-1.5796018320206833;-1.5715750455856323;-1.563983811342164
2080;1818.3580322265625;1366.9893798828125;1816.3040181312333;1370.4332990445669;1795.7573593128809;1404.2426406871191;-1.5614855499293945;-1.5796018320206833;-1.5715750455856323;-1.5614855499293945
2090;1818.3580322265625;1366.9893798828125;1816.328494925943;1370.63800605643;1795.7573593128809;1404.2426406871191;-1.5591623764833889;-1.5796018320206833;-1.5715750455856323;-1.5591623764833889
2100;1818.3580322265625;1366.9893798828125;1816.1669339860357;1371.0253999669837;1795.7573593128809;1404.2426406871191;-1.5566351783591026;-1.5796018320206833;-1.5715750455856323;-1.5566351783591026
2110;1817.596435546875;1367.3973388671875;1815.7779870546224;1371.1760644233523;1795.7573593128809;1404.2426406871191;-1.5541900663192445;-1.5796018320206833;-1.5694484710693359;-1.5541900663192445
2120;1817.596435546875;1367.3973388671875;1815.4459150296859;1371.34703143833;1795.7573593128809;1404.2426406871191;-1.5523943605348221;-1.5796018320206833;-1.5694484710693359;-1.5523943605348221
2130;1817.596435546875;1367.3973388671875;1815.2315771809585;1371.7116316745919;1792.9289321881345;1407.0710678118653;-1.5496673823777227;-1.5796018320206833;-1.5694484710693359;-1.5496673823777227
2140;1817.596435546875;1367.3973388671875;1815.0343039428396;1372.1918507021067;1792.9289321881345;1407.0710678118653;-1.5470055500709845;-1.5796018320206833;-1.5694484710693359;-1.5470055500709845
2150;1817.596435546875;1367.3973388671875;1814.7563680654018;1372.381912307467;1792.9289321881345;1407.0710678118653;-1.5451278574631162;-1.5796018320206833;-1.5694484710693359;-1.5451278574631162
2160;1816.9935302734375;1367.931396484375;1814.3227090777004;1372.7785108895614;1792.9289321881345;1407.0710678118653;-1.5432121276781414;-1.5796018320206833;-1.5653728246688843;-1.5432121276781414
2170;1816.9935302734375;1367.931396484375;1814.0274802973984;1373.2882973511964;1792.9289321881345;1407.0710678118653;-1.5406337859527941;-1.5796018320206833;-1.5653728246688843;-1.5406337859527941
2180;1816.9935302734375;1367.931396484375;1813.6270801314026;1373.6489362283085;1789.3933982822018;1410.606601717798;-1.5392714434163748;-1.5796018320206833;-1.5653728246688843;-1.5392714434163748
2190;1816.9935302734375;1367.931396484375;1813.2554387265695;1374.0988769954079;1789.3933982822018;1410.606601717798;-1.5373167072046776;-1.5796018320206833;-1.5653728246688843;-1.5373167072046776
2200;1815.71337890625;1369.39453125;1813.0645925931246;1374.7347237521901;1789.3933982822018;1410.606601717798;-1.5351542619423568;-1.5796018320206833;-1.5397024154663086;-1.5351542619423568
2210;1815.71337890625;1369.39453125;1812.8031652572388;1375.1179712115859;1789.3933982822018;1410.606601717798;-1.5334300778893506;-1.5796018320206833;-1.5397024154663086;-1.5334300778893506
2220;1815.71337890625;1369.39453125;1812.3176204389642;1375.68595227023;1789.3933982822018;1410.606601717798;-1.5315232456880337;-1.5796018320206833;-1.5397024154663086;-1.5315232456880337
2230;1815.71337890625;1369.39453125;1811.9886258385918;1376.4032515324391;1785.1507575950825;1414.8492424049175;-1.5297112339463101;-1.5796018320206833;-1.5397024154663086;-1.5297112339463101
2240;1814.62158203125;1370.9906005859375;1811.6648116055719;1376.9577757853681;1785.1507575950825;1414.8492424049175;-1.5283907931818805;-1.5796018320206833;-1.5321798324584961;-1.5283907931818805
2250;1814.62158203125;1370.9906005859375;1811.2520671422951;1377.5423750965028;1785.1507575950825;1414.8492424049175;-1.5268941764811446;-1.5796018320206833;-1.5321798324584961;-1.5268941764811446
2260;1814.62158203125;1370.9906005859375;1810.8235237154368;1378.38856737777;1785.1507575950825;1414.8492424049175;-1.5253183620829427;-1.5796018320206833;-1.5321798324584961;-1.5253183620829427
2270;1814.62158203125;1370.9906005859375;1810.4489211650509;1379.1126072306922;1785.1507575950825;1414.8492424049175;-1.5244968891701303;-1.5796018320206833;-1.5321798324584961;-1.5244968891701303
2280;1814.62158203125;1370.9906005859375;1809.8953025978965;1379.7676220502212;1780.2010101267767;1419.7989898732233;-1.5240813297087423;-1.5796018320206833;-1.5321798324584961;-1.5240813297087423
2290;1813.8623046875;1372.8731689453125;1809.3419081837405;1380.6188676732193;1780.2010101267767;1419.7989898732233;-1.5234616074636227;-1.5796018320206833;-1.5235183238983154;-1.5234616074636227
2300;1813.8623046875;1372.8731689453125;1808.9512081213607;1381.4772904154979;1780.2010101267767;1419.7989898732233;-1.5234919756103862;-1.5796018320206833;-1.5235183238983154;-1.5234919756103862
2310;1813.8623046875;1372.8731689453125;1808.4270686606424;1382.2111642615703;1780.2010101267767;1419.7989898732233;-1.5234733010588704;-1.5796018320206833;-1.5235183238983154;-1.5234733010588704
2320;1813.8623046875;1372.8731689453125;1807.7365080247796;1383.1464624907067;1780.2010101267767;1419.7989898732233;-1.5230003004273882;-1.5796018320206833;-1.5235183238983154;-1.5230003004273882
2330;1812.100830078125;1376.896240234375;1807.260786964124;1384.0601065035082;1774.5441558772843;1425.4558441227157;-1.5234410554531839;-1.5796018320206833;-1.5095460414886475;-1.5234410554531839
2340;1812.100830078125;1376.896240234375;1806.7188869126426;1384.8947477607867;1774.5441558772843;1425.4558441227157;-1.5244834200293636;-1.5796018320206833;-1.5095460414886475;-1.5244834200293636
2350;1812.100830078125;1376.896240234375;1805.999016455886;1385.8461766337671;1774.5441558772843;1425.4558441227157;-1.524807497103833;-1.5796018320206833;-1.5095460414886475;-1.524807497103833
2360;1812.100830078125;1376.896240234375;1805.2618341913199;1386.9911757906684;1774.5441558772843;1425.4558441227157;-1.5251283334075576;-1.5796018320206833;-1.5095460414886475;-1.5251283334075576
2370;1812.100830078125;1376.896240234375;1804.6972814148298;1388.0666610671094;1774.5441558772843;1425.4558441227157;-1.5266958716183192;-1.5796018320206833;-1.5095460414886475;-1.5266958716183192
2380;1809.868896484375;1379.91015625;1803.9215602677757;1389.0684060548269;1768.1801948466055;1431.8198051533946;-1.5282856105157632;-1.5796018320206833;-1.5057646036148071;-1.5282856105157632
2390;1809.868896484375;1379.91015625;1803.0559459929571;1390.1889125263842;1768.1801948466055;1431.8198051533946;-1.5297458238178623;-1.5796018320206833;-1.5057646036148071;-1.5297458238178623
2400;1809.868896484375;1379.91015625;1802.4364232376404;1391.46089174414;1768.1801948466055;1431.8198051533946;-1.5318164518120292;-1.5796018320206833;-1.5057646036148071;-1.5318164518120292
2410;1809.868896484375;1379.91015625;1801.6095896684365;1392.7386612047005;1768.1801948466055;1431.8198051533946;-1.5339231876294397;-1.5796018320206833;-1.5057646036148071;-1.5339231876294397
2420;1808.3311767578125;1383.9521484375;1800.5071500222814;1394.0508394402725;1768.1801948466055;1431.8198051533946;-1.5365201830173427;-1.5796018320206833;-1.5043127536773682;-1.5365201830173427
2430;1808.3311767578125;1383.9521484375;1799.6070093050787;1395.5103637519546;1761.10912703474;1438.89087296526;-1.5405494370997865;-1.5796018320206833;-1.5043127536773682;-1.5405494370997865
2440;1808.3311767578125;1383.9521484375;1798.7107162029217;1397.0202115787813;1761.10912703474;1438.89087296526;-1.5436716685942538;-1.5796018320206833;-1.5043127536773682;-1.5436716685942538
2450;1808.3311767578125;1383.9521484375;1797.6214035717094;1398.4882848101;1761.10912703474;1438.89087296526;-1.5457400239164429;-1.5796018320206833;-1.5043127536773682;-1.5457400239164429
2460;1803.4404296875;1391.40283203125;1796.4727715012807;1399.9441215149084;1761.10912703474;1438.89087296526;-1.5485830931300029;-1.5796018320206833;-1.5224982500076294;-1.5485830931300029
2470;1803.4404296875;1391.40283203125;1795.2792609048947;1401.2946208018677;1761.10912703474;1438.89087296526;-1.5518143684081185;-1.5796018320206833;-1.5224982500076294;-1.5518143684081185
2480;1803.4404296875;1391.40283203125;1793.9674514277158;1402.7111456555631;1753.3309524416877;1446.6690475583121;-1.554399788452163;-1.5796018320206833;-1.5224982500076294;-1.554399788452163
2490;1803.4404296875;1391.40283203125;1792.8305628519822;1404.1652527699625;1753.3309524416877;1446.6690475583121;-1.5570919205365326;-1.5796018320206833;-1.5224982500076294;-1.5570919205365326
2500;1803.4404296875;1391.40283203125;1791.7663000203556;1405.7471565677672;1753.3309524416877;1446.6690475583121;-1.5603442103663052;-1.5796018320206833;-1.5224982500076294;-1.5603442103663052
2510;1798.93994140625;1395.195556640625;1790.5724991919196;1407.4024665913885;1753.3309524416877;1446.6690475583121;-1.5629200841283482;-1.5796018320206833;-1.5285215377807617;-1.5629200841283482
2520;1798.93994140625;1395.195556640625;1789.2716160002785;1408.9411888563855;1753.3309524416877;1446.6690475583121;-1.565261880774425;-1.5796018320206833;-1.5285215377807617;-1.565261880774425
2530;1798.93994140625;1395.195556640625;1787.8672039164792;1410.5417136852423;1744.8456710674493;1455.1543289325507;-1.5684358897763648;-1.5796018320206833;-1.5285215377807617;-1.5684358897763648
2540;1798.93994140625;1395.195556640625;1786.5657189522931;1412.1263305474247;1744.8456710674493;1455.1543289325507;-1.5716349727914705;-1.5796018320206833;-1.5285215377807617;-1.5716349727914705
2550;1798.93994140625;1395.195556640625;1785.3733603701498;1413.6989129676938;1744.8456710674493;1455.1543289325507;-1.5742907380477584;-1.5796018320206833;-1.5285215377807617;-1.5742907380477584
2560;1795.4259033203125;1400.0341796875;1784.0805632322747;1415.3836503443224;1744.8456710674493;1455.1543289325507;-1.576768441376323;-1.5796018320206833;-1.5381393432617188;-1.576768441376323
2570;1795.4259033203125;1400.0341796875;1782.7504146929341;1417.0295783964093;1744.8456710674493;1455.1543289325507;-1.5796380044282934;-1.5796018320206833;-1.5381393432617188;-1.5796380044282934
2580;1795.4259033203125;1400.0341796875;1781.4234523385205;1418.6138623292404;1735.6532829120242;1464.3467170879758;-1.5828212443516894;-1.5796018320206833;-1.5381393432617188;-1.5828212443516894
2590;1795.4259033203125;1400.0341796875;1779.9963487760731;1420.1600334091972;1735.6532829120242;1464.3467170879758;-1.5851961924656539;-1.5796018320206833;-1.5381393432617188;-1.5851961924656539
2600;1795.4259033203125;1400.0341796875;1778.6580281040251;1421.7521869128843;1735.6532829120242;1464.3467170879758;-1.587320134685738;-1.5796018320206833;-1.5381393432617188;-1.587320134685738
2610;1786.1260986328125;1412.106689453125;1777.3799232398931;1423.350380865217;1735.6532829120242;1464.3467170879758;-1.5894038994492261;-1.5796018320206833;-1.5516747236251831;-1.5894038994492261
2620;1786.1260986328125;1412.106689453125;1776.045168606679;1424.7865082981191;1735.6532829120242;1464.3467170879758;-1.5912585081867336;-1.5796018320206833;-1.5516747236251831;-1.5912585081867336
2630;1786.1260986328125;1412.106689453125;1774.7701613390645;1426.3521131964308;1725.7537879754125;1474.2462120245873;-1.5936465613971922;-1.5795978805256097;-1.5516747236251831;-1.5936465613971922
2640;1786.1260986328125;1412.106689453125;1773.4992294940307;1427.9361552791208;1725.7537879754125;1474.2462120245873;-1.5953668409061141;-1.5795978805256097;-1.5516747236251831;-1.5953668409061141
2650;1781.0198974609375;1418.0728759765625;1772.2122696622832;1429.4455672707381;1725.7537879754125;1474.2462120245873;-1.5964449624849098;-1.5795978805256097;-1.5659325122833252;-1.5964449624849098
2660;1781.0198974609375;1418.0728759765625;1770.858553888366;1430.8654373450265;1725.7537879754125;1474.2462120245873;-1.5974933648135223;-1.5795978805256097;-1.5659325122833252;-1.5974933648135223
2670;1781.0198974609375;1418.0728759765625;1769.4067573388545;1432.2551599067253;1725.7537879754125;1474.2462120245873;-1.5984466045926895;-1.5795978805256097;-1.5659325122833252;-1.5984466045926895
2680;1781.0198974609375;1418.0728759765625;1768.0835707913554;1433.6297741772439;1715.1471862576143;1484.8528137423857;-1.5988411089766081;-1.5795386088903007;-1.5659325122833252;-1.5988411089766081
2690;1776.9285888671875;1424.0064697265625;1766.8733432741724;1434.9319424829241;1715.1471862576143;1484.8528137423857;-1.5990044119039468;-1.5795386088903007;-1.5772421360015869;-1.5990044119039468
2700;1776.9285888671875;1424.0064697265625;1765.6381356396412;1436.125971325816;1715.1471862576143;1484.8528137423857;-1.5994880283867283;-1.5795386088903007;-1.5772421360015869;-1.5994880283867283
2710;1776.9285888671875;1424.0064697265625;1764.2549662443823;1437.4687625322169;1715.1471862576143;1484.8528137423857;-1.6000799049418646;-1.5795386088903007;-1.5772421360015869;-1.6000799049418646
2720;1776.9285888671875;1424.0064697265625;1762.9319359312906;1438.8900999294003;1715.1471862576143;1484.8528137423857;-1.5999462174244372;-1.5795386088903007;-1.5772421360015869;-1.5999462174244372
2730;1767.57275390625;1435.75244140625;1761.636585475296;1440.1513403409451;1703.8334777586294;1496.1665222413706;-1.5997949287477891;-1.5793969952000262;-1.5858727693557739;-1.5997949287477891
2740;1767.57275390625;1435.75244140625;1760.2840789918976;1441.336443924409;1703.8334777586294;1496.1665222413706;-1.5995883388547221;-1.5793969952000262;-1.5858727693557739;-1.5995883388547221
2750;1767.57275390625;1435.75244140625;1758.9643710682694;1442.8185842414023;1703.8334777586294;1496.1665222413706;-1.5999246340196092;-1.5793969952000262;-1.5858727693557739;-1.5999246340196092
2760;1767.57275390625;1435.75244140625;1757.6088274616946;1444.3668494907709;1703.8334777586294;1496.1665222413706;-1.5998977435793411;-1.5793969952000262;-1.5858727693557739;-1.5998977435793411
2770;1767.57275390625;1435.75244140625;1756.363750177899;1445.8123624788327;1703.8334777586294;1496.1665222413706;-1.6002120066625869;-1.5793969952000262;-1.5858727693557739;-1.6002120066625869
2780;1763.0797119140625;1444.2239990234375;1755.1547677512735;1447.2476286755382;1691.8126624784582;1508.1873375215419;-1.600750383527741;-1.5791578832609843;-1.5920300483703613;-1.600750383527741
