Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\Rectangle_P3_vRef500.csv;
Starttime of export;133228422645538000;Donnerstag, 9. März 2023;14:31:04.553
Endtime of export;133228422862727344;Donnerstag, 9. März 2023;14:31:26.272


Name;x, y X;x, y Y;xRef, yRef X;xRef, yRef Y;xObs, yObs X;xObs, yObs Y;vYworldToSimulink;vXworldToSimulink
SampleTime[ms];10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True
SymbolName;TrackingController.observer.xCameraPose.x;TrackingController.observer.xCameraPose.y;TrackingController.trajectory.xRef;TrackingController.trajectory.yRef;TrackingController.observer.yObserverdPose.x;TrackingController.observer.yObserverdPose.y;TrackingController.observer.vYworldToSimulink;TrackingController.observer.vXworldToSimulink
NetID;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1
Port;851;851;851;851;851;851;851;851

15770;2710.4619140625;2000.041748046875;2477.54022536196;2000;2646.1039448105766;2001.3341362622177;0.94910827376449447;-480.06833652315231
15780;2710.4619140625;2000.041748046875;2452.54022536196;2000;2640.2401125322349;2002.5407191947566;-13.960840025095777;-466.83071527457844
15790;2710.4619140625;2000.041748046875;2452.54022536196;2000;2640.4709736558125;2002.3417971287938;-16.30420992065865;-475.13011023870826
15800;2710.4619140625;2000.041748046875;2452.54022536196;2000;2640.7902016986068;2001.6599440875443;9.901117645856587;-453.0945360402232
15810;2689.1201171875;2000.67041015625;2452.54022536196;2000;2641.2181880177754;2001.2210685853158;17.530858862353369;-449.44809148053332
15820;2689.1201171875;2000.67041015625;2452.54022536196;2000;2620.9136330691927;2001.9026048224109;3.3496309171330836;-457.21437132630956
15830;2689.1201171875;2000.67041015625;2427.54022536196;2000;2621.8073924356113;2001.4554957048563;-16.833564451169146;-467.61488829691189
15840;2689.1201171875;2000.67041015625;2427.54022536196;2000;2621.9435137748542;2000.8584540532179;-5.057513673741397;-473.91625988462562
15850;2657.08935546875;2001.57763671875;2427.54022536196;2000;2622.327888991746;2000.7301533894147;27.906793851669562;-469.53131644651717
15860;2657.08935546875;2001.57763671875;2427.54022536196;2000;2591.1757164373653;2001.58560529918;27.541758127253118;-464.4770502160286
15870;2657.08935546875;2001.57763671875;2427.54022536196;2000;2591.6147984403292;2001.6006200220036;30.1916442318427;-478.34971911769844
15880;2657.08935546875;2001.57763671875;2402.54022536196;2000;2591.3742550657339;2001.9307791288147;0.41017123893821861;-508.86339236370731
15890;2657.08935546875;2001.57763671875;2402.54022536196;2000;2591.281464151572;2002.4291079791042;-35.045126892951451;-530.92249660397431
15900;2645.79638671875;2002.844482421875;2402.54022536196;2000;2591.043237796318;2002.4891670505881;-25.694251337243685;-551.5086832745352
15910;2645.79638671875;2002.844482421875;2402.54022536196;2000;2579.1733720779321;2003.317926369682;-26.093957809973624;-520.18908422826257
15920;2645.79638671875;2002.844482421875;2402.54022536196;2000;2578.5266870478754;2002.8933381903548;-4.6187871238222584;-467.16127936329559
15930;2645.79638671875;2002.844482421875;2377.54022536196;2000;2578.1254795708242;2002.6229075295173;-14.175752546365217;-527.75761483998747
15940;2645.79638671875;2002.844482421875;2377.54022536196;2000;2578.1221739299372;2002.71632805853;-11.325729565206828;-562.14190283728715
15950;2633.58740234375;2003.919677734375;2377.54022536196;2000;2577.5958988839238;2002.7376126322729;-18.230435826107254;-563.735759064455
15960;2633.58740234375;2003.919677734375;2377.54022536196;2000;2564.2964408409534;2003.6005394726624;-28.16263274209647;-553.33854097632434
15970;2633.58740234375;2003.919677734375;2377.54022536196;2000;2563.1535641651144;2003.2429265257779;-23.141327073872361;-548.59655140009011
15980;2633.58740234375;2003.919677734375;2352.54022536196;2000;2562.1923224686143;2002.9278038891853;-2.4363130882783253;-565.865507559036
15990;2609.21923828125;2003.41650390625;2352.54022536196;2000;2561.3825058375824;2002.8647262629584;-5.1969571138184989;-565.80876609562176
16000;2609.21923828125;2003.41650390625;2352.54022536196;2000;2536.094849298338;2002.387764440688;-33.894008811427184;-568.2195390582765
16010;2609.21923828125;2003.41650390625;2352.54022536196;2000;2535.132074801847;2002.0567269310332;-42.70715516652411;-595.95105066845792
16020;2609.21923828125;2003.41650390625;2352.54022536196;2000;2534.0946499134243;2001.442369261646;-11.494237173761206;-584.29762053162767
16030;2609.21923828125;2003.41650390625;2327.54022536196;2000;2532.9186365979167;2000.7133812676625;10.139723935014047;-558.055136053055
16040;2594.01953125;2003.5457763671875;2327.54022536196;2000;2532.1642943162378;2000.5943371835356;10.279264375796373;-593.52015592955161
16050;2594.01953125;2003.5457763671875;2327.54022536196;2000;2516.6932608904967;2001.1754581527528;19.7057857975324;-592.29202954154937
16060;2594.01953125;2003.5457763671875;2327.54022536196;2000;2516.2731461639464;2001.5351933098832;9.9899664864412188;-571.72782839654735
16070;2594.01953125;2003.5457763671875;2327.54022536196;2000;2515.5521167108136;2001.9931907459582;-28.524315673569554;-553.95542622725657
16080;2594.01953125;2003.5457763671875;2302.54022536196;2000;2514.5064512204808;2002.1392782820608;-48.943833876475821;-571.37914684832913
16090;2567.250244140625;2002.4384765625;2302.54022536196;2000;2514.2444731066084;2001.9957926507889;-11.98521480038292;-617.16833938959326
16100;2567.250244140625;2002.4384765625;2302.54022536196;2000;2487.382813557123;2000.5123118029887;34.627169235930836;-609.43755936205991
16110;2567.250244140625;2002.4384765625;2302.54022536196;2000;2486.8484877538713;2000.5747640132458;23.891433660573682;-569.19250721484957
16120;2567.250244140625;2002.4384765625;2302.54022536196;2000;2486.2874975700142;2001.2026620330262;-23.766502594555845;-579.59456687487625
16130;2545.7275390625;2004.6920166015625;2277.54022536196;2000;2486.0815380118665;2001.6729896403706;-15.904653373571208;-596.14306018866262
16140;2545.7275390625;2004.6920166015625;2277.54022536196;2000;2464.4215423405831;2003.7132277843703;16.892097970573246;-593.56173274277842
16150;2545.7275390625;2004.6920166015625;2277.54022536196;2000;2464.1181993996529;2003.6061508217726;-16.023292649832811;-592.69496843791478
16160;2545.7275390625;2004.6920166015625;2277.54022536196;2000;2463.864777462808;2004.1140118895928;-6.7256402314677786;-610.39157978515573
16170;2521.54296875;2003.279052734375;2277.54022536196;2000;2463.8973382851136;2004.3808505147597;20.875699276434318;-574.49809232487382
16180;2521.54296875;2003.279052734375;2252.54022536196;2000;2439.451828380078;2003.0155726169951;-14.083328131010589;-541.40646412171782
16190;2521.54296875;2003.279052734375;2252.54022536196;2000;2439.2873988173596;2003.1229323704092;-36.332652755337072;-568.55878005731847
16200;2521.54296875;2003.279052734375;2252.54022536196;2000;2439.8085357354385;2002.8793064453412;-25.130989742898663;-591.57176020366921
16210;2521.54296875;2003.279052734375;2252.54022536196;2000;2440.0458682302806;2002.3189220598126;10.155046537688293;-542.53126230561952
16220;2478.04541015625;2004.0023193359375;2252.54022536196;2000;2439.8474289122096;2001.9677124975192;12.405769512127549;-507.76060586425257
16230;2478.04541015625;2004.0023193359375;2227.54022536196;2000;2396.4641119576754;2003.0777727211944;-7.6208121308612959;-516.63984797925878
16240;2478.04541015625;2004.0023193359375;2227.54022536196;2000;2397.1002973675168;2003.6912687550803;-12.973895693185071;-544.62900206019833
16250;2478.04541015625;2004.0023193359375;2227.54022536196;2000;2398.1055822816197;2003.7349127817756;3.351946361634532;-552.68741525714074
16260;2478.04541015625;2004.0023193359375;2227.54022536196;2000;2398.7536678546385;2003.2589021324843;-53.80499585984488;-513.87706211135412
16270;2455.7900390625;2003.385986328125;2227.54022536196;2000;2398.9187187742154;2003.0535072594948;-87.625840594615838;-547.08719628876725
16280;2455.7900390625;2003.385986328125;2202.54022536196;2000;2377.3205227281005;2002.1367893190295;-29.29667066115347;-557.64514964692455
16290;2455.7900390625;2003.385986328125;2202.54022536196;2000;2377.8110813670996;2001.4195774468192;49.349570295810651;-497.75051210848233
16300;2455.7900390625;2003.385986328125;2202.54022536196;2000;2378.170247198058;2000.957689760502;44.638155032977451;-458.38111901451663
16310;2441.912841796875;2004.322998046875;2202.54022536196;2000;2379.1196917613524;2001.6114183899583;5.8830632045349205;-459.93526784568422
16320;2441.912841796875;2004.322998046875;2202.54022536196;2000;2366.7625991034342;2003.0620680613529;-4.7857786623103777;-471.99336603055457
16330;2441.912841796875;2004.322998046875;2177.54022536196;2000;2367.9082273482263;2002.9121417006336;-30.917865209237263;-517.0513705786633
16340;2441.912841796875;2004.322998046875;2177.54022536196;2000;2368.602358329138;2003.0051171953205;-37.840096332767104;-518.93976461800719
16350;2400.07861328125;2005.9498291015625;2177.54022536196;2000;2369.1174324239246;2003.0592650707818;-12.656883589995786;-472.38619107171144
16360;2400.07861328125;2005.9498291015625;2177.54022536196;2000;2328.0095238641561;2004.5590050595706;29.594489752699445;-459.55012600036719
16370;2400.07861328125;2005.9498291015625;2177.54022536196;2000;2328.7109745764951;2004.3308857582936;48.669978399787638;-487.55419942499481
16380;2400.07861328125;2005.9498291015625;2152.54022536196;2000;2329.1930793751339;2004.5027729606993;18.582314526859648;-485.17632397916645
16390;2400.07861328125;2005.9498291015625;2152.54022536196;2000;2329.4839358606769;2005.0656808660058;-22.972661145180979;-430.4818612762561
16400;2391.24560546875;2005.1044921875;2152.54022536196;2000;2330.078462641487;2005.3812429682062;-19.045565324832012;-466.36593813504771
16410;2391.24560546875;2005.1044921875;2152.54022536196;2000;2322.467510368796;2004.2726599790756;-10.871027048041583;-479.27319594534072
16420;2391.24560546875;2005.1044921875;2152.54022536196;2000;2322.942621608559;2004.6202542844258;-9.833002850305661;-404.8683240885249
16430;2391.24560546875;2005.1044921875;2127.54022536195;2000;2323.6207616119932;2005.3878024198914;1.0074181943029998;-397.55763021260947
16440;2388.3232421875;2006.7503662109375;2127.54022536195;2000;2325.1485298675771;2005.582439098;26.308236221656102;-452.56327301885085
16450;2388.3232421875;2006.7503662109375;2127.54022536195;2000;2323.2280954052858;2006.7448916004223;33.472903720455136;-453.89809710294139
16460;2388.3232421875;2006.7503662109375;2127.54022536195;2000;2323.286273865242;2006.5615924123092;1.6410478062147433;-415.35382579160353
16470;2388.3232421875;2006.7503662109375;2127.54022536195;2000;2323.34664557267;2006.8374908174683;5.1719914324793024;-437.71815818960295
16480;2367.584716796875;2010.6373291015625;2102.54022536195;2000;2323.9130409750592;2006.9017590821536;17.008535957816022;-442.38809030259824
16490;2367.584716796875;2010.6373291015625;2102.54022536195;2000;2303.9678477083244;2011.1496205391959;14.467400118946742;-434.4303696818983
16500;2367.584716796875;2010.6373291015625;2102.54022536195;2000;2304.7333644514788;2011.6981068621017;5.60190906795394;-424.53716156880421
16510;2367.584716796875;2010.6373291015625;2102.54022536195;2000;2305.1129226653766;2011.9693496991913;26.124036919736398;-467.22321293232716
16520;2367.584716796875;2010.6373291015625;2102.54022536195;2000;2305.4630523096921;2011.7294238923437;42.744210548076438;-484.33455920279965
16530;2344.021240234375;2009.910888671875;2077.54022536195;2000;2305.6663621746193;2011.5039644775434;3.2779418065294834;-502.8179322001921
16540;2344.021240234375;2009.910888671875;2077.54022536195;2000;2282.1113032598823;2011.0191430080679;-20.153420878585109;-516.03085761377292
16550;2344.021240234375;2009.910888671875;2077.54022536195;2000;2281.3879425506429;2011.2816490375849;-12.90153962061693;-522.46413049571208
16560;2344.021240234375;2009.910888671875;2077.54022536195;2000;2280.8912933558559;2011.2705704820476;-31.180871482760267;-526.39720386082536
16570;2344.021240234375;2009.910888671875;2077.54022536195;2000;2280.4593840103521;2011.250265356322;-57.123785018920344;-516.63061105498332
16580;2330.43359375;2009.2218017578125;2052.54022536195;2000;2279.244095212629;2011.0367866699971;-32.585316155080321;-529.44980676972193
16590;2330.43359375;2009.2218017578125;2052.54022536195;2000;2264.4657189198306;2009.7663877238024;-7.4041364866390467;-554.97073142125043
16600;2330.43359375;2009.2218017578125;2052.54022536195;2000;2263.6968535823216;2009.1774522000351;-17.027275910031292;-573.67647877572915
16610;2330.43359375;2009.2218017578125;2052.54022536195;2000;2262.6861272391384;2008.7686817979643;-23.380120137838716;-561.72498756444725
16620;2296.32666015625;2008.6478271484375;2052.54022536195;2000;2261.1029007092975;2008.5819985608018;-17.527661841202587;-541.91921753034694
16630;2296.32666015625;2008.6478271484375;2027.54022536195;2000;2225.7558988217988;2007.7225028357236;-20.038850931642969;-530.64530923219388
16640;2296.32666015625;2008.6478271484375;2027.54022536195;2000;2224.760587549521;2007.3771408577336;-8.42416524116679;-520.29357266103113
16650;2296.32666015625;2008.6478271484375;2027.54022536195;2000;2223.7984381540182;2007.0320783472275;1.7666817512855886;-507.4659105526768
16660;2296.32666015625;2008.6478271484375;2027.54022536195;2000;2222.8408740430959;2006.8918176041361;3.9741338993103881;-525.42085025169706
16670;2296.143310546875;2012.341796875;2027.54022536195;2000;2222.4384470668924;2006.6482440524517;-8.4524011252784845;-562.28243006887192
16680;2296.143310546875;2012.341796875;2002.54022536195;2000;2221.8442345470285;2009.9545130125266;-4.3156332213322059;-590.7137987950498
16690;2296.143310546875;2012.341796875;2002.54022536195;2000;2221.2495895683414;2009.8372095832083;4.6398711147617036;-597.20723201549606
16700;2296.143310546875;2012.341796875;2002.54022536195;2000;2220.5027601565289;2009.9955874597808;-23.541175441169443;-615.11532373983664
16710;2271.6943359375;2011.962646484375;2002.54022536195;2000;2219.7553291413315;2010.1710015671347;-5.594132284580084;-596.91178812320788
16720;2271.6943359375;2011.962646484375;2002.54022536195;2000;2194.4191733331663;2009.8682481369256;20.680980057521396;-570.52541293145021
16730;2271.6943359375;2011.962646484375;1977.54022536195;2000;2193.6163615624837;2010.3835446642688;22.881658107175241;-590.83256342376717
16740;2271.6943359375;2011.962646484375;1977.54022536195;2000;2193.205605500867;2010.9162076263949;-36.502066444932616;-626.20597635996069
16750;2232.9462890625;2012.2811279296875;1977.54022536195;2000;2192.846987180842;2011.219065572333;-72.609304455324079;-658.18651163778372
16760;2232.9462890625;2012.2811279296875;1977.54022536195;2000;2153.5736453299996;2011.3427991122967;-28.611939837458507;-661.89348179509045
16770;2232.9462890625;2012.2811279296875;1977.54022536195;2000;2152.6090300892661;2010.8505072691216;46.072528123218;-614.19289248733037
16780;2232.9462890625;2012.2811279296875;1952.54022536195;2000;2151.4092874466187;2010.7396644891592;-11.83766799802634;-587.76603122347308
16790;2232.9462890625;2012.2811279296875;1952.54022536195;2000;2150.5738116140674;2011.4007782797075;-73.5857407070418;-635.19700192716255
16800;2226.5107421875;2014.104248046875;1952.54022536195;2000;2149.8990870284433;2011.3666432521391;-48.046967633581346;-665.36298068403414
16810;2226.5107421875;2014.104248046875;1952.54022536195;2000;2142.1862292396982;2012.4362391447435;30.254706622928978;-617.44648658261326
16820;2226.5107421875;2014.104248046875;1952.54022536195;2000;2140.7868079353748;2011.9160281294144;-21.213881108752744;-548.83693474528252
16830;2226.5107421875;2014.104248046875;1927.54022536195;2000;2140.2351673702374;2012.3030992068966;-117.31592907910746;-559.07676130149059
16840;2206.62158203125;2012.3509521484375;1927.54022536195;2000;2140.6539360107354;2012.1341167280225;-104.71594342359279;-658.22315607606913
16850;2206.62158203125;2012.3509521484375;1927.54022536195;2000;2121.1460805616252;2009.1612628276462;3.4779440037649465;-649.85704625251412
16860;2206.62158203125;2012.3509521484375;1927.54022536195;2000;2120.715002238263;2008.3495151478219;20.554288397656975;-579.04520954824136
16870;2206.62158203125;2012.3509521484375;1927.54022536195;2000;2120.1855496569697;2008.4402359107053;-79.608843396827552;-589.94307741208627
16880;2206.62158203125;2012.3509521484375;1902.54022536195;2000;2120.1003516908022;2008.4389689941067;-127.34197692408236;-619.54743026005383
16890;2169.040771484375;2011.902099609375;1902.54022536195;2000;2120.1092465509187;2007.4140639790667;-60.1109389627448;-642.52291757243756
16900;2169.040771484375;2011.902099609375;1902.54022536195;2000;2082.5950214650429;2006.0568123352125;-45.749469442244482;-645.94794780763925
16910;2169.040771484375;2011.902099609375;1902.54022536195;2000;2082.7516574056963;2006.1817959901382;-95.879848048524266;-622.40446028857468
16920;2169.040771484375;2011.902099609375;1902.54022536195;2000;2082.9111127455708;2006.0104206940905;-73.0936248201776;-586.720325858062
16930;2148.73388671875;2009.7490234375;1877.54022536195;2000;2082.8289970675587;2004.5908969323732;-25.40598321452741;-607.25821195565425
16940;2148.73388671875;2009.7490234375;1877.54022536195;2000;2062.5325693555874;2001.8252611922767;-45.255432100728065;-642.69212594672535
16950;2148.73388671875;2009.7490234375;1877.54022536195;2000;2062.8119572553023;2002.3070587672019;-67.782347378140429;-631.59337479951682
16960;2148.73388671875;2009.7490234375;1877.54022536195;2000;2063.0386658026755;2002.3349741225302;-43.096575869003978;-594.05104368331581
16970;2148.73388671875;2009.7490234375;1877.54022536195;2000;2062.8971969205068;2001.3546035825198;-33.208681759921213;-561.03377017874391
16980;2130.5107421875;2006.3521728515625;1852.54022536195;2000;2062.4450558311264;2001.1357766349172;-67.760000024727177;-555.88927475125809
16990;2130.5107421875;2006.3521728515625;1852.54022536195;2000;2044.2023412111039;1998.5799985221715;-67.704909708941813;-630.07772628579357
17000;2130.5107421875;2006.3521728515625;1852.54022536195;2000;2045.225680024352;1998.9495579561603;-23.33620934538358;-633.00624213883555
17010;2130.5107421875;2006.3521728515625;1852.54022536195;2000;2045.4234732240191;1998.2377294190333;-31.330005674038652;-555.38431637860947
17020;2092.16845703125;2003.65478515625;1852.54022536195;2000;2044.883862898113;1997.7988244416029;-43.536979102791307;-522.18905863384964
17030;2092.16845703125;2003.65478515625;1827.54022536195;2000;2006.8871653521978;1995.5842251235183;-45.50788777733424;-547.59176861536514
17040;2092.16845703125;2003.65478515625;1827.54022536195;2000;2007.8607490684599;1996.4222751017312;-37.692556191674917;-589.08170453537412
17050;2092.16845703125;2003.65478515625;1827.54022536195;2000;2008.8100605580305;1996.5683056135854;-23.961083531450996;-578.88172401231543
17060;2092.16845703125;2003.65478515625;1827.54022536195;2000;2009.3787229907532;1996.648874746091;-28.177896812034859;-574.44938965934512
17070;2071.062255859375;2001.818359375;1827.54022536195;2000;2009.8139503535158;1997.3680623912619;-17.708741941334793;-553.64324580690754
17080;2071.062255859375;2001.818359375;1802.54022536195;2000;1988.8304585436281;1995.9807938900933;32.462405893379938;-540.3500276969462
17090;2071.062255859375;2001.818359375;1802.54022536195;2000;1989.3666082051154;1996.0577663028253;18.390931526183707;-535.82069864075868
17100;2071.062255859375;2001.818359375;1802.54022536195;2000;1990.3900291876132;1996.834944682766;-45.574422141473939;-530.50307938560684
17110;2071.062255859375;2001.818359375;1802.54022536195;2000;1991.3477559492008;1997.6966774718094;-14.558318364283025;-534.38761547984291
17120;2053.461181640625;1999.930908203125;1802.54022536195;2000;1991.9832355921778;1997.6718990090847;51.496118499034381;-562.35858932551287
17130;2053.461181640625;1999.930908203125;1777.54022536195;2000;1974.6486229204168;1995.970951471166;26.848911251637503;-569.31767514858973
17140;2053.461181640625;1999.930908203125;1777.54022536195;2000;1974.5839297746743;1997.1635126564038;-35.378922399848335;-544.52397263964735
17150;2053.461181640625;1999.930908203125;1777.54022536195;2000;1975.1915302860462;1998.1090508660095;-10.712409178374813;-543.99035687336072
17160;2015.4410400390625;1997.81494140625;1777.54022536195;2000;1976.0763529810383;1997.9886237354649;45.843983724884424;-555.3313281829802
17170;2015.4410400390625;1997.81494140625;1777.54022536195;2000;1938.170150974528;1996.0788329035463;2.6636713795378171;-570.42085300744839
17180;2015.4410400390625;1997.81494140625;1752.54022536195;2000;1937.8387282790368;1996.9726425318231;-25.799570334795916;-564.17533758296327
17190;2015.4410400390625;1997.81494140625;1752.54022536195;2000;1937.6104374351162;1997.454358123392;12.232011229781534;-549.89609269057109
17200;2015.4410400390625;1997.81494140625;1752.54022536195;2000;1937.8595011046402;1997.5732879819607;31.905511451495613;-551.760981936641
17210;1998.66650390625;1999.23876953125;1752.54022536195;2000;1938.1493574178576;1997.935218929573;-15.651645176166184;-604.99203836439631
17220;1998.66650390625;1999.23876953125;1752.54022536195;2000;1921.6017053622722;1999.9598811372084;-47.852322080961216;-599.75966148443706
17230;1998.66650390625;1999.23876953125;1727.54022536195;2000;1921.0882174366973;1999.98045210486;7.7186855317247307;-494.59750900749145
17240;1998.66650390625;1999.23876953125;1727.54022536195;2000;1920.4941210988222;1999.1773048251166;44.188542453113882;-439.76930909154606
17250;1960.30712890625;1996.1826171875;1727.54022536195;2000;1920.906352995155;1999.070582365172;24.525439729573876;-532.59662320210555
17260;1960.30712890625;1996.1826171875;1727.54022536195;2000;1883.4543156980956;1996.9120596673679;35.736323878451074;-550.54228100472926
17270;1960.30712890625;1996.1826171875;1727.54022536195;2000;1883.4722256208729;1997.3028972483066;68.690522720773416;-482.71005144205651
17280;1960.30712890625;1996.1826171875;1702.54022536195;2000;1883.5903887040809;1997.1452993021007;-6.685587799336389;-445.71346380231228
17290;1960.30712890625;1996.1826171875;1702.54022536195;2000;1884.4564649411461;1997.5637154167921;-21.688519503109177;-466.75491357162184
17300;1942.629150390625;1996.591064453125;1702.54022536195;2000;1885.4445700295196;1997.8506487627969;27.355401073151597;-472.02950196324133
17310;1942.629150390625;1996.591064453125;1702.54022536195;2000;1868.538945946912;1998.1493349251746;24.007179641318913;-458.86759700769164
17320;1942.629150390625;1996.591064453125;1702.54022536195;2000;1869.3719642091091;1997.9644490986575;23.895242251904833;-425.52359610544073
17330;1942.629150390625;1996.591064453125;1677.54022536195;2000;1870.4874967691069;1998.1778841812752;2.9764516683464137;-443.08510221639364
17340;1942.629150390625;1996.591064453125;1677.54022536195;2000;1871.8740141838821;1998.6748323071422;36.27417364251427;-467.73736333626869
17350;1925.3203125;1996.284423828125;1677.54022536195;2000;1872.942124088624;1998.5822767115278;16.570562098199588;-452.42488304368629
17360;1925.3203125;1996.284423828125;1677.54022536195;2000;1856.4735223840025;1998.319322708438;0.04145225197747493;-445.66593160087
17370;1925.3203125;1996.284423828125;1677.54022536195;2000;1857.9991939372098;1998.6415447811817;15.30234767376443;-463.5159261598555
17380;1925.3203125;1996.284423828125;1652.54022536195;2000;1859.5401312360455;1999.1204825245111;-1.6027764012311678;-460.98701150399097
17390;1894.5538330078125;1996.484375;1652.54022536195;2000;1859.850947064522;1999.1963191459315;27.9426107094623;-484.42841150912091
17400;1894.5538330078125;1996.484375;1652.54022536195;2000;1828.87229054821;1998.9383571292631;34.047278804534557;-499.97689531396378
17410;1894.5538330078125;1996.484375;1652.54022536195;2000;1829.3539726651397;1998.9725288390619;17.592292751035643;-469.24917818007305
17420;1894.5538330078125;1996.484375;1652.54022536195;2000;1829.8596265220476;1998.9556383883228;5.4025573166278775;-431.06387511586894
17430;1894.5538330078125;1996.484375;1627.54022536195;2000;1829.9942352546673;1998.4446560886254;6.1479444738691029;-442.74518061416023
17440;1880.7611083984375;1998.1090087890625;1627.54022536195;2000;1830.1407311415319;1998.5655375397851;18.111003108799963;-497.45000757936032
17450;1880.7611083984375;1998.1090087890625;1627.54022536195;2000;1816.5881038617313;2000.4685359686173;20.001273861355287;-517.52421408776513
17460;1880.7611083984375;1998.1090087890625;1627.54022536195;2000;1816.3338988055702;2000.3760919889737;47.387615812413628;-484.47442684754009
17470;1880.7611083984375;1998.1090087890625;1627.54022536195;2000;1815.7473326347695;2000.336032931174;60.377447164512262;-498.81091917992126
17480;1852.677001953125;2005.970703125;1602.54022536195;2000;1815.1578243273484;2000.5709566667792;53.083695627367547;-498.64242596234806
17490;1852.677001953125;2005.970703125;1602.54022536195;2000;1786.5164597124006;2009.0066609576784;56.365077929404407;-504.17864442601268
17500;1852.677001953125;2005.970703125;1602.54022536195;2000;1786.2074090861397;2009.1747561775269;55.285440511222177;-521.87639021275345
17510;1852.677001953125;2005.970703125;1602.54022536195;2000;1785.6898714723166;2009.5727013358387;5.47057262530403;-543.44420058082062
17520;1852.677001953125;2005.970703125;1602.54022536195;2000;1784.9277668861976;2010.1251412184313;-22.326162053014052;-536.389631745322
17530;1834.533935546875;2001.8310546875;1577.54022536195;2000;1784.1284841419879;2010.0268234679465;10.157418111496014;-519.49114576694831
17540;1834.533935546875;2001.8310546875;1577.54022536195;2000;1765.2313915333248;2005.6799411739289;8.2069679649540177;-515.31059738897829
17550;1834.533935546875;2001.8310546875;1577.54022536195;2000;1764.8807641907465;2005.5020892479492;-22.671710337518633;-514.48384519051956
17560;1834.533935546875;2001.8310546875;1577.54022536195;2000;1764.7274271699962;2005.2436861395534;-24.011938384092943;-525.46791237582636
17570;1818.6922607421875;1999.3447265625;1577.54022536195;2000;1764.2750804998918;2004.8410461086678;-33.149108924677428;-561.63906978753425
17580;1818.6922607421875;1999.3447265625;1552.54022536195;2000;1747.4893653226047;2002.0605730266607;-58.208948303270965;-575.23749536896753
17590;1818.6922607421875;1999.3447265625;1552.54022536195;2000;1746.3004264308711;2001.6676024926751;-53.471504869074877;-576.5347232859832
17600;1818.6922607421875;1999.3447265625;1552.54022536195;2000;1745.5225515529749;2000.9044029785543;11.713986102096797;-545.73034098731057
17610;1818.6922607421875;1999.3447265625;1552.54022536195;2000;1744.9324464609927;2000.16967519125;69.3957556227736;-489.76816579004941
17620;1793.0799560546875;2002.843505859375;1552.54022536195;2000;1744.319887319595;1999.812938894147;44.331362561167637;-502.1187068508811
17630;1793.0799560546875;2002.843505859375;1527.54022536195;2000;1718.7980101659937;2003.4019012756046;14.117560185881274;-543.39252011588212
17640;1793.0799560546875;2002.843505859375;1527.54022536195;2000;1718.7632473571084;2003.3143779449426;7.3274220248295023;-600.51111491008749
17650;1793.0799560546875;2002.843505859375;1527.54022536195;2000;1718.3711086002097;2002.8919027675074;1.0898936150980774;-595.15872694593941
17660;1768.5721435546875;2004.66015625;1527.54022536195;2000;1717.5847613532364;2002.4123225826434;6.0686284349034452;-555.6011540755369
17670;1768.5721435546875;2004.66015625;1527.54022536195;2000;1692.559803589585;2004.1851661831665;23.129089823061207;-535.3485337411098
17680;1768.5721435546875;2004.66015625;1502.54022536195;2000;1692.3676883662829;2004.4691140880454;30.873919909510846;-527.03180059142778
17690;1768.5721435546875;2004.66015625;1502.54022536195;2000;1692.2091144865412;2004.5988308051612;18.470396843349548;-510.48924286045792
17700;1768.5721435546875;2004.66015625;1502.54022536195;2000;1692.0919024545169;2004.8255003246068;-11.04137750740415;-536.4208732697947
17710;1768.5721435546875;2004.66015625;1502.54022536195;2000;1692.1318484778176;2005.2369213964157;-9.5393839293154485;-587.49949876752521
17720;1752.0205078125;2007.0565185546875;1502.54022536195;2000;1692.0223188688779;2005.3666270051826;32.272602587686521;-584.41546365355919
17730;1752.0205078125;2007.0565185546875;1477.54022536195;2000;1675.2120788368902;2007.9990865598238;26.975555480547243;-509.8813597970576
17740;1752.0205078125;2007.0565185546875;1477.54022536195;2000;1675.1202991540445;2008.9039020687333;7.4802717106142325;-478.25580246575583
17750;1752.0205078125;2007.0565185546875;1477.54022536195;2000;1675.7868327889337;2009.7083726722294;21.115513191595731;-530.06717336896361
17760;1717.700439453125;2004.2158203125;1477.54022536195;2000;1676.4615781741495;2009.6660355283148;13.581097639276983;-512.6581075736641
17770;1717.700439453125;2004.2158203125;1477.54022536195;2000;1641.7385197389854;2006.3425348618152;14.975113513445685;-505.76909658104222
17780;1717.700439453125;2004.2158203125;1452.54022536195;2000;1641.6331257317575;2006.0350322125964;-18.002787766215945;-514.66760989847762
17790;1717.700439453125;2004.2158203125;1452.54022536195;2000;1642.0093599671059;2006.0436077458721;-50.787762572751319;-537.44120145173838
17800;1717.700439453125;2004.2158203125;1452.54022536195;2000;1642.8677950172219;2005.7903056479618;-56.347234993154281;-552.17706799874145
17810;1701.38232421875;2009.68701171875;1452.54022536195;2000;1643.444970272164;2005.2715290860833;-43.293296722868888;-567.70467830768143
