Name;XY Scope Project;
File;E:\hawino\Measurements\Trajectory\realTrajectory.csv;
Starttime of export;133228611284515000;Donnerstag, 9. März 2023;19:45:28.451
Endtime of export;133228611419320327;Donnerstag, 9. März 2023;19:45:41.932


Name;x, y X;x, y Y;xRef, yRef X;xRef, yRef Y;xObs, yObs X;xObs, yObs Y;vYworldToSimulink;vXworldToSimulink;e
SampleTime[ms];10;10;10;10;10;10;10;10;10
SymbolBased;True;True;True;True;True;True;True;True;True
SymbolName;TrackingController.observer.xCameraPose.x;TrackingController.observer.xCameraPose.y;TrackingController.trajectory.xRef;TrackingController.trajectory.yRef;TrackingController.observer.yObserverdPose.x;TrackingController.observer.yObserverdPose.y;TrackingController.observer.vYworldToSimulink;TrackingController.observer.vXworldToSimulink;Camera.cameraData.robotPosition[2].e
NetID;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1;5.53.207.184.1.1
Port;851;851;851;851;851;851;851;851;851

10070;4246.2578125;2152.9912109375;4384.80424960287;2199.69984619105;4280.5911718883463;2168.7802113351436;106.01376182192814;241.87276444723779;1.8644077777862549
10080;4246.2578125;2152.9912109375;4384.80424960287;2199.69984619105;4282.899234943352;2169.8240583484589;92.994068965648111;239.32229913817565;1.8644077777862549
10090;4246.2578125;2152.9912109375;4384.80424960287;2199.69984619105;4285.2044383256907;2170.6756831897751;104.67451226528944;234.38704033987924;3.7012434005737305
10100;4251.232421875;2156.17041015625;4384.80424960287;2199.69984619105;4287.0341509370965;2171.3213710919194;102.80975497248443;236.05479423540464;3.7012434005737305
10110;4251.232421875;2156.17041015625;4402.82337891939;2200;4288.49360409308;2171.776032958122;103.73018243520494;257.9353783055555;3.7012434005737305
10120;4251.232421875;2156.17041015625;4402.82337891939;2200;4290.5137671849425;2172.697123836931;113.65392791940224;263.24495060144966;3.7012434005737305
10130;4251.232421875;2156.17041015625;4402.82337891939;2200;4292.1468540331507;2173.3950865202573;110.910558364864;268.06565294351185;3.7012434005737305
10140;4251.232421875;2156.17041015625;4402.82337891939;2200;4294.0267078732049;2173.910388322684;99.125803177779218;255.31620476854997;3.7012434005737305
10150;4251.232421875;2156.17041015625;4402.82337891939;2200;4295.5862470417251;2174.3194154977241;103.76372054886113;252.91322536893875;3.5390772819519043
10160;4264.5693359375;2164.7421875;4421.70134555719;2200;4296.92423165213;2174.6221172805194;108.39265420021178;278.06745214377219;3.5390772819519043
10170;4264.5693359375;2164.7421875;4421.70134555719;2200;4298.00009894318;2174.8239544555659;90.6169672521937;304.65060205070642;3.5390772819519043
10180;4264.5693359375;2164.7421875;4421.70134555719;2200;4301.27882519919;2176.5329177342587;75.99579887646;306.26037515538394;3.5390772819519043
10190;4264.5693359375;2164.7421875;4421.70134555719;2200;4304.5938384185811;2177.919914832059;85.212884466588875;295.68432469882953;3.5390772819519043
10200;4264.5693359375;2164.7421875;4421.70134555719;2200;4307.409845594404;2178.9859465515019;85.207532208499288;316.89364277268055;3.5390772819519043
10210;4264.5693359375;2164.7421875;4441.829312195;2200;4309.793422742564;2179.734747063987;84.552367435779146;305.21527679461889;3.5390772819519043
10220;4264.5693359375;2164.7421875;4441.829312195;2200;4311.771548156019;2180.2543311386635;81.979654452804425;329.304928840015;1.6002445220947266
10230;4279.32861328125;2171.9365234375;4441.829312195;2200;4313.4550986281156;2180.5821507166147;74.03119145984715;337.82771835675442;1.6002445220947266
10240;4279.32861328125;2171.9365234375;4441.829312195;2200;4315.4819582221489;2180.7898682452651;67.150445441835458;332.08017851364878;1.6002445220947266
10250;4279.32861328125;2171.9365234375;4441.829312195;2200;4319.903277982191;2182.2197636191449;66.673889274672845;342.15545360467894;1.6002445220947266
10260;4279.32861328125;2171.9365234375;4463.2072788328;2200;4323.6644468916929;2183.327285260938;84.0955823970823;349.65309158064565;1.6002445220947266
10270;4279.32861328125;2171.9365234375;4463.2072788328;2200;4326.8606453013645;2184.1650347241939;78.5454063245848;346.349053620215;1.6002445220947266
10280;4279.32861328125;2171.9365234375;4463.2072788328;2200;4329.5004845400326;2184.7423910951584;72.600765649458125;364.04331885427911;2.7848124504089355
10290;4297.3681640625;2178.128662109375;4463.2072788328;2200;4332.3491913013522;2185.1293926481553;70.364630064190862;388.16887515810214;2.7848124504089355
10300;4297.3681640625;2178.128662109375;4463.2072788328;2200;4334.7301550145621;2185.3633441640427;64.772881869788179;374.44781190012964;2.7848124504089355
10310;4297.3681640625;2178.128662109375;4485.83524547061;2200;4340.046178028213;2186.6047036093278;69.036771636980575;370.2903681196313;2.7848124504089355
10320;4297.3681640625;2178.128662109375;4485.83524547061;2200;4344.5633158661876;2187.5508899449992;76.04600630750538;397.3113911749536;2.7848124504089355
10330;4297.3681640625;2178.128662109375;4485.83524547061;2200;4348.3694246294926;2188.2412286045783;74.1172523394452;398.65083916310624;3.6948690414428711
10340;4316.23193359375;2184.601318359375;4485.83524547061;2200;4352.1279437030507;2188.7312211699673;47.93109867420889;386.37578320909051;3.6948690414428711
10350;4316.23193359375;2184.601318359375;4485.83524547061;2200;4355.2383070370652;2189.1047198568922;27.372711770140455;375.04993677689635;3.6948690414428711
10360;4316.23193359375;2184.601318359375;4509.71321210841;2200;4361.2554399497185;2190.5353846075541;39.333260294192051;404.98245607710271;3.6948690414428711
10370;4316.23193359375;2184.601318359375;4509.71321210841;2200;4366.2018012186727;2191.6267323457737;43.519299850670265;436.623258929426;3.6948690414428711
10380;4316.23193359375;2184.601318359375;4509.71321210841;2200;4370.2902089471627;2192.4075091503078;9.6684495356455784;414.05184408930427;3.6948690414428711
10390;4316.23193359375;2184.601318359375;4509.71321210841;2200;4374.3147478453056;2192.92806267802;12.05495458780436;394.37104321559286;2.6645662784576416
10400;4339.4560546875;2190.31396484375;4509.71321210841;2200;4377.6443108767453;2193.2672547337011;46.928619467056123;408.46982238033945;2.6645662784576416
10410;4339.4560546875;2190.31396484375;4534.84117874622;2200;4380.3994493287073;2193.4185013225924;61.076635393939185;435.2744883547366;2.6645662784576416
10420;4339.4560546875;2190.31396484375;4534.84117874622;2200;4386.8122565505464;2194.4568692044031;25.1497432591258;446.98625827443044;2.6645662784576416
10430;4339.4560546875;2190.31396484375;4534.84117874622;2200;4392.0767416969511;2195.2312545725435;-14.734700788234221;430.46640009781891;2.6645662784576416
10440;4339.4560546875;2190.31396484375;4534.84117874622;2200;4397.2248701451;2195.8302693890769;-1.61239102554795;413.09964795354881;3.7649221420288086
10450;4352.8427734375;2192.046875;4534.84117874622;2200;4401.4032485468833;2196.204898661877;4.478902029440178;434.83004911998762;3.7649221420288086
10460;4352.8427734375;2192.046875;4561.21914538402;2200;4404.7477198268452;2196.3356843089946;26.322485806831267;463.65735773675453;3.7649221420288086
10470;4352.8427734375;2192.046875;4561.21914538402;2200;4409.8149251028653;2196.6173884320483;41.747821868408671;456.29330018652246;3.7649221420288086
10480;4352.8427734375;2192.046875;4561.21914538402;2200;4413.9608535029492;2196.7209427694752;14.654076613891306;426.47659718412012;3.7649221420288086
10490;4352.8427734375;2192.046875;4561.21914538402;2200;4418.1709423915645;2196.7124314198504;0.0046980733221033688;413.51176589290782;3.7649221420288086
10500;4352.8427734375;2192.046875;4561.21914538402;2200;4421.5749555517905;2196.6387360146186;1.6969813413436299;431.56022638236817;3.7649221420288086
10510;4352.8427734375;2192.046875;4611.15282136224;2200;4424.3140499563278;2196.5153005124971;-9.43216997569644;422.36679202455116;3.0098531246185303
10520;4378.7099609375;2191.21484375;4611.15282136224;2200;4426.5030359937991;2196.365076316592;8.21339815880053;437.21621404920461;3.0098531246185303
10530;4378.7099609375;2191.21484375;4611.15282136224;2200;4428.2437241362686;2196.1763580359916;16.082226068608151;457.194553351426;3.0098531246185303
10540;4378.7099609375;2191.21484375;4611.15282136224;2200;4435.7173579698756;2195.7802338402753;-7.9975166708369727;423.84757610310947;3.0098531246185303
10550;4378.7099609375;2191.21484375;4611.15282136224;2200;4441.8217639982367;2195.4572996331867;-14.906997766093781;409.73659907351794;1.861210823059082
10560;4393.7548828125;2192.71337890625;4638.78078799641;2200;4446.8882386154628;2195.2054042204577;11.939668025128356;435.60965935922468;1.861210823059082
10570;4393.7548828125;2192.71337890625;4638.78078799641;2200;4450.8462187432815;2194.9118666628433;-5.6750304593726213;466.0569844675764;1.861210823059082
10580;4393.7548828125;2192.71337890625;4638.78078799641;2200;4456.5707480040355;2194.8138196802488;-9.5212383960558071;457.74478772175559;1.861210823059082
10590;4393.7548828125;2192.71337890625;4638.78078799641;2200;4461.9212288803146;2194.717199881482;10.012505062872634;451.49576214885593;1.861210823059082
10600;4393.7548828125;2192.71337890625;4638.78078799641;2200;4466.2539468468949;2194.6630851798136;-24.339601323097085;455.49591682162742;1.861210823059082
10610;4393.7548828125;2192.71337890625;4665.15875463057;2200;4469.7154009532505;2194.6074166086564;-56.669969473096955;470.81213291866516;1.861210823059082
10620;4393.7548828125;2192.71337890625;4665.15875463057;2200;4472.423277177626;2194.5746274597309;-80.4910680413763;516.46834182481984;1.861210823059082
10630;4393.7548828125;2192.71337890625;4665.15875463057;2200;4474.4990635489694;2194.4581720418282;-75.535752195621853;545.50563803359023;1.861210823059082
10640;4393.7548828125;2192.71337890625;4665.15875463057;2200;4476.9148376482226;2194.1871966318681;-14.363769730539588;518.40554450597472;1.861210823059082
10650;4393.7548828125;2192.71337890625;4665.15875463057;2200;4478.9765212632319;2193.794719209789;46.125250649809779;515.43547658819682;1.6561176776885986
10660;4446.4462890625;2194.44970703125;4690.28672126473;2200;4480.8424172062532;2193.340408575737;79.553177821690241;574.16306228415442;1.6561176776885986
10670;4446.4462890625;2194.44970703125;4690.28672126473;2200;4482.4563002291752;2192.9470937661836;83.700157602271375;568.45158008863746;1.6561176776885986
10680;4446.4462890625;2194.44970703125;4690.28672126473;2200;4493.3698105567355;2193.048892364638;42.31500056769206;501.55426489240875;1.6561176776885986
10690;4446.4462890625;2194.44970703125;4690.28672126473;2200;4503.2632554728916;2193.2744081377859;-16.59087362119574;485.43839630927778;1.6561176776885986
10700;4446.4462890625;2194.44970703125;4690.28672126473;2200;4511.52772646158;2193.5928427928143;-33.348321266551025;545.44791029444548;1.6561176776885986
10710;4446.4462890625;2194.44970703125;4714.16468789889;2200;4518.1170594022979;2193.9414677830132;-2.1890019837003223;557.49050735621677;1.6561176776885986
10720;4446.4462890625;2194.44970703125;4714.16468789889;2200;4523.3597723012263;2194.2175438252425;-16.891351612322921;572.77945411859628;2.5890300273895264
10730;4459.2763671875;2193.90380859375;4714.16468789889;2200;4527.60857160037;2194.3528547594947;7.4574033242533915;609.03121991601461;2.5890300273895264
10740;4459.2763671875;2193.90380859375;4714.16468789889;2200;4531.7758263776705;2194.4596258271317;40.212566406794657;605.38413281091823;2.5890300273895264
10750;4459.2763671875;2193.90380859375;4714.16468789889;2200;4537.5521703701033;2194.4273678987879;30.426053209198713;547.65674479077529;2.5890300273895264
10760;4459.2763671875;2193.90380859375;4736.79265453305;2200;4542.4448722889056;2194.392257886389;-24.813109372277253;528.70614472081718;2.5890300273895264
10770;4459.2763671875;2193.90380859375;4736.79265453305;2200;4546.6016690077849;2194.4764584461068;-58.574918563774844;567.63650684986646;2.5890300273895264
10780;4459.2763671875;2193.90380859375;4736.79265453305;2200;4549.9752722988624;2194.7032434837538;-65.241771169862048;591.67640688920278;2.5890300273895264
10790;4459.2763671875;2193.90380859375;4736.79265453305;2200;4553.29571298422;2194.9904808406004;-27.879834989555704;575.17076837949594;1.3333975076675415
10800;4488.72900390625;2192.400390625;4736.79265453305;2200;4555.9336060085152;2195.2540189569604;26.540213456186358;534.72987834511889;1.3333975076675415
10810;4488.72900390625;2192.400390625;4758.17062116722;2200;4558.1273577419952;2195.3717362586553;20.387164004206802;536.11629846697474;1.3333975076675415
10820;4488.72900390625;2192.400390625;4758.17062116722;2200;4565.2356190774872;2195.0558229368139;6.6989156388013953;534.1233483046733;1.3333975076675415
10830;4488.72900390625;2192.400390625;4758.17062116722;2200;4570.9142768507718;2194.6934445335555;16.858637424719909;544.39317944923425;1.3333975076675415
10840;4488.72900390625;2192.400390625;4758.17062116722;2200;4576.0880991649665;2194.2787993353563;2.624528436973435;570.35525674005726;1.3333975076675415
10850;4488.72900390625;2192.400390625;4758.17062116722;2200;4580.1760099726835;2193.8841587196162;-2.9677474332474247;585.64443403291068;1.3333975076675415
10860;4488.72900390625;2192.400390625;4778.29858780138;2200;4583.4638557114649;2193.6316338866895;38.536162012103375;574.414556643362;2.1123290061950684
10870;4518.3212890625;2189.585693359375;4778.29858780138;2200;4586.0495077714422;2193.5017540091021;41.049911173773019;567.310012000142;2.1123290061950684
10880;4518.3212890625;2189.585693359375;4778.29858780138;2200;4588.0977822044106;2193.4056899861434;-2.589585030273426;536.05388485908077;2.1123290061950684
10890;4518.3212890625;2189.585693359375;4778.29858780138;2200;4595.6121253789752;2192.9276172490167;2.6373381541261978;556.37454601863828;2.1123290061950684
10900;4518.3212890625;2189.585693359375;4778.29858780138;2200;4601.62121904607;2192.5999605150296;22.391518146466765;576.75645542078564;2.1123290061950684
10910;4518.3212890625;2189.585693359375;4797.17655443554;2200;4606.3624331737856;2192.2571200412617;4.5323797130051986;579.774939548373;2.1123290061950684
10920;4518.3212890625;2189.585693359375;4797.17655443554;2200;4610.0404905054856;2191.9403133477867;-38.638516581116377;587.701497542492;2.1123290061950684
10930;4518.3212890625;2189.585693359375;4797.17655443554;2200;4612.9627152667263;2191.775329890691;-58.1594608883254;604.21227459715556;3.8195009231567383
10940;4551.25732421875;2190.5576171875;4797.17655443554;2200;4615.804891324995;2191.7639218069835;-12.14655796406602;564.52037564978127;3.8195009231567383
10950;4551.25732421875;2190.5576171875;4797.17655443554;2200;4618.017979136;2191.8119572374076;35.443663707680173;558.675659394287;3.8195009231567383
10960;4551.25732421875;2190.5576171875;4815.19575041477;2200.30015380967;4625.7258054375034;2191.976738756513;30.171319959645182;599.51230033901857;3.8195009231567383
10970;4551.25732421875;2190.5576171875;4815.19575041477;2200.30015380967;4632.0145806181363;2192.0425656561338;-3.8709431932498291;611.14065091386215;3.8195009231567383
10980;4551.25732421875;2190.5576171875;4815.19575041477;2200.30015380967;4637.1455904815948;2192.1222043503767;-30.398415468183302;610.58231130252568;3.8195009231567383
10990;4551.25732421875;2190.5576171875;4815.19575041477;2200.30015380967;4641.7800597736241;2192.2338195761504;10.222954198373579;571.31793147638382;1.34001886844635
11000;4586.26171875;2186.486328125;4815.19575041477;2200.30015380967;4645.5118067863059;2192.2860560091835;26.885667479806038;528.30424060804239;1.34001886844635
11010;4586.26171875;2186.486328125;4832.37151040368;2201.42800942589;4648.4903177390133;2192.2670594244141;4.9001349074379235;563.41618941802869;1.34001886844635
11020;4586.26171875;2186.486328125;4832.37151040368;2201.42800942589;4657.0686659524954;2191.5390449998172;12.158456061369456;591.556993357438;1.34001886844635
11030;4586.26171875;2186.486328125;4832.37151040368;2201.42800942589;4663.907960508307;2190.9195351884987;28.604873000631585;583.38155033245619;1.34001886844635
11040;4586.26171875;2186.486328125;4832.37151040368;2201.42800942589;4669.9350906345107;2190.3808731119675;8.8816463786956;513.02562154179486;1.34001886844635
11050;4586.26171875;2186.486328125;4832.37151040368;2201.42800942589;4674.7198924868908;2189.987557115915;-2.6398106830998671;493.45680604655388;1.34001886844635
11060;4586.26171875;2186.486328125;4848.71047753821;2203.39353517618;4678.4868637769323;2189.7303648562151;7.6344546589926381;555.18805027377812;1.34001886844635
11070;4586.26171875;2186.486328125;4848.71047753821;2203.39353517618;4681.2802508299983;2189.5113092963752;-12.174827406151536;566.60286046430087;1.34001886844635
11080;4586.26171875;2186.486328125;4848.71047753821;2203.39353517618;4683.2719115176378;2189.3305732744752;-32.275935648168456;539.32185044556047;1.34001886844635
11090;4586.26171875;2186.486328125;4848.71047753821;2203.39353517618;4685.223708951753;2189.332342625049;-28.829733811677194;516.30147512402141;1.34001886844635
11100;4586.26171875;2186.486328125;4848.71047753821;2203.39353517618;4686.6726842906965;2189.4231374995825;-9.9934315894306209;497.56787756316885;1.34001886844635
11110;4586.26171875;2186.486328125;4864.2197845838;2206.19840109241;4687.7557369026335;2189.4667784975254;56.554362890474827;481.60535339490906;1.34001886844635
11120;4586.26171875;2186.486328125;4864.2197845838;2206.19840109241;4688.5090125897123;2189.3868189197869;75.324453061165684;494.37309131428526;3.8209125995635986
11130;4658.6806640625;2183.37841796875;4864.2197845838;2206.19840109241;4688.8997294319515;2189.2462316670167;42.902183424910227;523.57510096424744;3.8209125995635986
11140;4658.6806640625;2183.37841796875;4864.2197845838;2206.19840109241;4689.4197413400634;2189.3225524182444;-5.9990339282162637;522.39656382946714;3.8209125995635986
11150;4658.6806640625;2183.37841796875;4864.2197845838;2206.19840109241;4702.6497863943741;2189.0184115568113;-12.580523049155929;493.42271261719338;3.8209125995635986
11160;4658.6806640625;2183.37841796875;4878.90676990278;2209.84640830176;4713.40076473872;2188.8320562806271;42.884144135334637;468.35400283392289;3.8209125995635986
11170;4658.6806640625;2183.37841796875;4878.90676990278;2209.84640830176;4722.1903328056387;2188.6177628690848;68.102236054719924;476.95323664041177;3.7351698875427246
11180;4693.3876953125;2180.31396484375;4878.90676990278;2209.84640830176;4728.8748890106408;2188.4197013131411;4.7616658600584145;498.6856690537615;3.7351698875427246
11190;4693.3876953125;2180.31396484375;4878.90676990278;2209.84640830176;4734.25253992504;2188.4276279503665;-11.073884724173041;506.14908546290388;3.7351698875427246
11200;4693.3876953125;2180.31396484375;4878.90676990278;2209.84640830176;4744.4542212931938;2187.9600502862349;66.039783177557666;502.34983872361664;3.7351698875427246
11210;4693.3876953125;2180.31396484375;4892.77845205083;2214.34403368879;4752.5932514144515;2187.575162483392;92.710615484190981;495.61727645190706;3.7351698875427246
11220;4693.3876953125;2180.31396484375;4892.77845205083;2214.34403368879;4759.1287726894;2187.24413535267;24.845190823710979;502.07150428732422;3.7351698875427246
11230;4693.3876953125;2180.31396484375;4892.77845205083;2214.34403368879;4764.0867409130224;2187.0918500267353;23.021405463932567;449.59565221789586;3.9263334274291992
11240;4724.0625;2180.067138671875;4892.77845205083;2214.34403368879;4768.1964803659748;2187.3022452523678;83.588838435588812;448.99312653984737;3.9263334274291992
11250;4724.0625;2180.067138671875;4892.77845205083;2214.34403368879;4771.3033504560626;2187.5875181789575;74.222634549314449;493.97951879840554;3.9263334274291992
11260;4724.0625;2180.067138671875;4905.840821566;2219.70090702066;4779.1036392457445;2187.8749138782973;39.787444134174784;487.41185641869345;3.9263334274291992
11270;4724.0625;2180.067138671875;4905.840821566;2219.70090702066;4785.2891493178531;2188.2727145810322;24.190435452974263;420.32219515328438;3.9263334274291992
11280;4724.0625;2180.067138671875;4905.840821566;2219.70090702066;4790.2903349720063;2188.622155858463;39.718820748064381;419.69542933003578;3.9263334274291992
11290;4724.0625;2180.067138671875;4905.840821566;2219.70090702066;4794.5366394073644;2188.9968154188637;64.580910388256868;447.77502380790065;3.9263334274291992
11300;4724.0625;2180.067138671875;4905.840821566;2219.70090702066;4797.6471885117344;2189.2584210909604;78.234088570244481;428.65740180652369;9.2357110977172852
11310;4754.203125;2185.9248046875;4918.09810720518;2225.9301868665;4799.8629411655947;2189.5447466421742;92.613974122073074;389.90977250628856;9.2357110977172852
11320;4754.203125;2185.9248046875;4918.09810720518;2225.9301868665;4801.4703033688429;2189.9071843875449;91.260944271457333;386.07870652252512;9.2357110977172852
11330;4754.203125;2185.9248046875;4918.09810720518;2225.9301868665;4808.0488825205257;2191.3145449513813;81.815952151444819;401.84074307700894;9.2357110977172852
11340;4754.203125;2185.9248046875;4918.09810720518;2225.9301868665;4813.587885179023;2192.6909903710875;76.033443067950671;380.39315068555754;9.2357110977172852
11350;4754.203125;2185.9248046875;4918.09810720518;2225.9301868665;4817.8789539603376;2193.9645011840257;80.577559155517264;334.80002983334663;3.6622700691223145
11360;4771.44384765625;2182.31787109375;4929.55785816132;2233.05277082358;4821.0125179701708;2195.1337609400962;105.25718220296491;321.70890563618832;3.6622700691223145
11370;4771.44384765625;2182.31787109375;4929.55785816132;2233.05277082358;4823.19634834001;2196.0692491652853;137.69777301490308;348.13374507414642;3.6622700691223145
11380;4771.44384765625;2182.31787109375;4929.55785816132;2233.05277082358;4827.6722162140513;2196.1270566372859;136.50375154344437;367.74021540400383;3.6622700691223145
11390;4771.44384765625;2182.31787109375;4929.55785816132;2233.05277082358;4831.2675608015816;2196.4978000748392;88.0920920351308;332.3342368573272;3.6622700691223145
11400;4771.44384765625;2182.31787109375;4929.55785816132;2233.05277082358;4833.967597019403;2196.9801625084688;82.362718468103481;288.79579360005386;3.1425621509552
11410;4803.6142578125;2188.33056640625;4940.17161503088;2241.05291108026;4835.9010954417508;2197.469212323479;136.61309514578983;298.80277415876935;3.1425621509552
11420;4803.6142578125;2188.33056640625;4940.17161503088;2241.05291108026;4837.087742302956;2197.8840758921356;155.91596646360173;326.64715956393439;3.1425621509552
11430;4803.6142578125;2188.33056640625;4940.17161503088;2241.05291108026;4843.41295655766;2199.3687137954762;119.38282778378445;305.49450551614342;3.1425621509552
11440;4803.6142578125;2188.33056640625;4940.17161503088;2241.05291108026;4848.6413050421452;2201.0138103769127;98.325494959356092;279.40857324820405;3.1425621509552
11450;4803.6142578125;2188.33056640625;4940.17161503088;2241.05291108026;4852.7254645080075;2202.559498528919;129.22401626144679;284.62504643152158;3.1425621509552
11460;4803.6142578125;2188.33056640625;4950.00000000025;2250.00000000025;4855.6286139094482;2203.8810671277756;156.43513258391585;292.78902714522445;7.1754908561706543
11470;4836.8154296875;2198.84326171875;4950.00000000025;2250.00000000025;4857.58369807269;2204.9515650128956;140.90540126368006;269.68082706787334;7.1754908561706543
11480;4836.8154296875;2198.84326171875;4950.00000000025;2250.00000000025;4858.8748297956381;2205.8489007099843;108.44837629838563;282.91121616051106;7.1754908561706543
11490;4836.8154296875;2198.84326171875;4950.00000000025;2250.00000000025;4865.9496043901136;2208.8230802864437;129.94045120043475;284.6901867485962;7.1754908561706543
11500;4836.8154296875;2198.84326171875;4950.00000000025;2250.00000000025;4871.4543791838705;2211.3361536109887;134.04757564282249;248.09531701129615;9.4314699172973633
11510;4854.5302734375;2203.981201171875;4958.9470889202;2259.82838496967;4875.7540930809173;2213.4283005460179;120.59845191306383;228.05463987374966;9.4314699172973633
11520;4854.5302734375;2203.981201171875;4958.9470889202;2259.82838496967;4878.9774175211087;2215.143488851129;141.58593550944141;249.13898741237648;9.4314699172973633
11530;4854.5302734375;2203.981201171875;4958.9470889202;2259.82838496967;4884.511567733728;2217.451202871338;152.30455728714358;238.41194952002047;9.4314699172973633
11540;4854.5302734375;2203.981201171875;4958.9470889202;2259.82838496967;4888.9728497694023;2219.5448367309577;128.9489771975833;210.37342694384844;9.4314699172973633
11550;4854.5302734375;2203.981201171875;4958.9470889202;2259.82838496967;4892.3209190950647;2221.2193087778314;111.52199568482045;210.14605624512086;9.4314699172973633
11560;4854.5302734375;2203.981201171875;4966.94722917682;2270.44214183926;4894.7312513185225;2222.638726873115;126.49311422216579;216.08818252476257;5.066624641418457
11570;4871.6953125;2211.080078125;4966.94722917682;2270.44214183926;4896.4327250207061;2223.8236959611722;128.4207366826017;202.1182383322757;5.066624641418457
11580;4871.6953125;2211.080078125;4966.94722917682;2270.44214183926;4897.5679092844821;2224.699972472943;110.94276647506258;208.36611929930987;5.066624641418457
11590;4871.6953125;2211.080078125;4966.94722917682;2270.44214183926;4901.5571554943526;2226.919186093352;124.27570579023728;221.48182904219297;5.066624641418457
11600;4871.6953125;2211.080078125;4966.94722917682;2270.44214183926;4904.59121589445;2228.7196604254636;119.29213834344984;200.90366634911783;5.066624641418457
11610;4871.6953125;2211.080078125;4974.06981313388;2281.9018927955;4906.917213477509;2230.1924721711703;121.45624825301776;189.73315392348883;5.066624641418457
11620;4871.6953125;2211.080078125;4974.06981313388;2281.9018927955;4908.5911963180206;2231.3246944351895;137.53918766960587;198.36002792672264;5.066624641418457
11630;4871.6953125;2211.080078125;4974.06981313388;2281.9018927955;4909.7074467858038;2232.1322450720891;131.24871768710207;190.23495640120746;11.234247207641602
11640;4874.9384765625;2215.49365234375;4974.06981313388;2281.9018927955;4910.6227639489462;2233.0590362952435;111.86825610548968;188.77189040063047;11.234247207641602
11650;4874.9384765625;2215.49365234375;4974.06981313388;2281.9018927955;4911.1709123986866;2233.8374018907775;135.84665448725713;174.26868416992895;11.234247207641602
11660;4874.9384765625;2215.49365234375;4980.29909298047;2294.15917843647;4912.0006567300652;2235.2482333990597;140.40518366138116;171.65010832196123;11.234247207641602
11670;4874.9384765625;2215.49365234375;4980.29909298047;2294.15917843647;4912.5468053990026;2236.3373887239891;128.13041345884483;195.9066860721197;11.234247207641602
11680;4874.9384765625;2215.49365234375;4980.29909298047;2294.15917843647;4912.8813881337719;2237.2345918871988;149.21240434702202;188.21522275579804;7.6697297096252441
11690;4893.8115234375;2224.2578125;4980.29909298047;2294.15917843647;4913.1782520593761;2238.2935667516849;150.87607153250437;180.4448316783284;7.6697297096252441
11700;4893.8115234375;2224.2578125;4980.29909298047;2294.15917843647;4913.3287865440971;2239.0857380219245;141.08834382117544;182.58660324485209;7.6697297096252441
11710;4893.8115234375;2224.2578125;4985.65596631912;2307.2215479708;4916.7994510094868;2241.3224253656185;138.32868650324849;185.16470540122788;7.6697297096252441
11720;4893.8115234375;2224.2578125;4985.65596631912;2307.2215479708;4919.5830277491177;2243.1955770780392;147.69156018297809;199.89454931917112;7.6697297096252441
11730;4893.8115234375;2224.2578125;4985.65596631912;2307.2215479708;4921.80074179837;2244.7340677573952;153.8302811597282;204.73719956981853;7.6697297096252441
11740;4893.8115234375;2224.2578125;4985.65596631912;2307.2215479708;4923.6453372256792;2246.3382348898631;151.87992599869443;191.50446953290023;7.6697297096252441
11750;4893.8115234375;2224.2578125;4985.65596631912;2307.2215479708;4925.0591493479187;2247.6636052157887;146.76284906060994;179.5467595967761;13.874971389770508
11760;4909.67578125;2232.98486328125;4990.15359173405;2321.0932302228;4926.1218035336278;2248.7574523983321;164.13199114974768;201.66967630190277;13.874971389770508
11770;4909.67578125;2232.98486328125;4990.15359173405;2321.0932302228;4926.9209235488206;2249.6649400918232;174.68093246649062;195.20562225683474;13.874971389770508
11780;4909.67578125;2232.98486328125;4990.15359173405;2321.0932302228;4930.3710184940737;2251.9857399127864;172.09644040343434;171.41946252674771;13.874971389770508
11790;4909.67578125;2232.98486328125;4990.15359173405;2321.0932302228;4933.3091028531326;2254.3199978643243;177.02162487462115;177.72729019184448;13.874971389770508
11800;4909.67578125;2232.98486328125;4990.15359173405;2321.0932302228;4935.703305625646;2256.2850427403837;184.59334704831804;194.47497594955851;6.1878981590271
11810;4918.9833984375;2241.5810546875;4993.80159871242;2335.78021450275;4937.5318146805757;2257.9351662758595;194.64117684245969;194.65226686382843;6.1878981590271
11820;4918.9833984375;2241.5810546875;4993.80159871242;2335.78021450275;4938.9492750656864;2259.292354783101;189.93936173455018;197.43561316691609;6.1878981590271
11830;4918.9833984375;2241.5810546875;4993.80159871242;2335.78021450275;4941.7562223537807;2261.9731511599789;197.76230809579971;190.09084936451814;6.1878981590271
11840;4918.9833984375;2241.5810546875;4993.80159871242;2335.78021450275;4944.1102461131468;2264.6822293854434;221.8645799735433;163.89211486878759;6.1878981590271
11850;4918.9833984375;2241.5810546875;4993.80159871242;2335.78021450275;4946.0146184870136;2266.9362663984048;219.32049634350344;166.01441760718487;6.1878981590271
11860;4918.9833984375;2241.5810546875;4996.60646498908;2351.28952356523;4947.5093582467762;2268.7885480835403;208.77294759110214;176.93466653629022;6.1878981590271
