Name;CameraNoise;
File;E:\hawino\Measurements\CameraNoise.csv;
Starttime of export;133204328342999000;Donnerstag, 9. Februar 2023;17:13:54.299
Endtime of export;133204328760099000;Donnerstag, 9. Februar 2023;17:14:36.009


Name;cam2x;Name;cam2y;Name;cam2theta;Name;cam4x;Name;cam4y;Name;cam4theta;Name;cam3x;Name;cam3y;Name;cam3theta;Name;cam2e;Name;cam3e;Name;cam4e
SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10;SampleTime[ms];10
SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;CameraNoise.cam2x;SymbolName;CameraNoise.cam2y;SymbolName;CameraNoise.cam2theta;SymbolName;CameraNoise.cam4x;SymbolName;CameraNoise.cam4y;SymbolName;CameraNoise.cam4theta;SymbolName;CameraNoise.cam3x;SymbolName;CameraNoise.cam3y;SymbolName;CameraNoise.cam3theta;SymbolName;CameraNoise.cam2e;SymbolName;CameraNoise.cam3e;SymbolName;CameraNoise.cam4e
NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

32270;6617.03662109375;32270;3414.21875;32270;-0.477161705493927;32270;4792.91015625;32270;2289.48779296875;32270;1.5490385293960571;32270;1885.11962890625;32270;872.9918212890625;32270;-2.7741043567657471;32270;1.5721689462661743;32270;1.784536600112915;32270;1.2314196825027466
32280;6617.03662109375;32280;3414.21875;32280;-0.477161705493927;32280;4792.91015625;32280;2289.48779296875;32280;1.5490385293960571;32280;1885.11962890625;32280;872.9918212890625;32280;-2.7741043567657471;32280;1.5721689462661743;32280;1.784536600112915;32280;1.2314196825027466
32290;6617.03662109375;32290;3414.21875;32290;-0.477161705493927;32290;4792.91015625;32290;2289.48779296875;32290;1.5490385293960571;32290;1885.11962890625;32290;872.9918212890625;32290;-2.7741043567657471;32290;1.5721689462661743;32290;1.784536600112915;32290;1.2314196825027466
32300;6617.03662109375;32300;3414.21875;32300;-0.477161705493927;32300;4792.91015625;32300;2289.48779296875;32300;1.5490385293960571;32300;1885.11962890625;32300;872.9918212890625;32300;-2.7741043567657471;32300;1.5721689462661743;32300;1.784536600112915;32300;1.2314196825027466
32310;6617.0302734375;32310;3414.18017578125;32310;-0.4775545597076416;32310;4792.89208984375;32310;2289.53076171875;32310;1.5491560697555542;32310;1885.1328125;32310;872.90911865234375;32310;-2.7732408046722412;32310;1.5100078582763672;32310;1.4502259492874146;32310;1.4513809680938721
32320;6617.0302734375;32320;3414.18017578125;32320;-0.4775545597076416;32320;4792.89208984375;32320;2289.53076171875;32320;1.5491560697555542;32320;1885.1328125;32320;872.90911865234375;32320;-2.7732408046722412;32320;1.5100078582763672;32320;1.4502259492874146;32320;1.4513809680938721
32330;6617.0302734375;32330;3414.18017578125;32330;-0.4775545597076416;32330;4792.89208984375;32330;2289.53076171875;32330;1.5491560697555542;32330;1885.1328125;32330;872.90911865234375;32330;-2.7732408046722412;32330;1.5100078582763672;32330;1.4502259492874146;32330;1.4513809680938721
32340;6617.0302734375;32340;3414.18017578125;32340;-0.4775545597076416;32340;4792.89208984375;32340;2289.53076171875;32340;1.5491560697555542;32340;1885.1328125;32340;872.90911865234375;32340;-2.7732408046722412;32340;1.5100078582763672;32340;1.4502259492874146;32340;1.4513809680938721
32350;6617.0302734375;32350;3414.18017578125;32350;-0.4775545597076416;32350;4792.89208984375;32350;2289.53076171875;32350;1.5491560697555542;32350;1885.1328125;32350;872.90911865234375;32350;-2.7732408046722412;32350;1.5100078582763672;32350;1.4502259492874146;32350;1.4513809680938721
32360;6617.0302734375;32360;3414.18017578125;32360;-0.4775545597076416;32360;4792.89208984375;32360;2289.53076171875;32360;1.5491560697555542;32360;1885.1328125;32360;872.90911865234375;32360;-2.7732408046722412;32360;1.5100078582763672;32360;1.4502259492874146;32360;1.4513809680938721
32370;6617.0546875;32370;3414.195556640625;32370;-0.47732028365135193;32370;4792.8349609375;32370;2289.537353515625;32370;1.5493206977844238;32370;1885.17236328125;32370;872.9393310546875;32370;-2.7732086181640625;32370;1.4000545740127564;32370;1.7672672271728516;32370;1.6058411598205566
32380;6617.0546875;32380;3414.195556640625;32380;-0.47732028365135193;32380;4792.8349609375;32380;2289.537353515625;32380;1.5493206977844238;32380;1885.17236328125;32380;872.9393310546875;32380;-2.7732086181640625;32380;1.4000545740127564;32380;1.7672672271728516;32380;1.6058411598205566
32390;6617.0546875;32390;3414.195556640625;32390;-0.47732028365135193;32390;4792.8349609375;32390;2289.537353515625;32390;1.5493206977844238;32390;1885.17236328125;32390;872.9393310546875;32390;-2.7732086181640625;32390;1.4000545740127564;32390;1.7672672271728516;32390;1.6058411598205566
32400;6617.0546875;32400;3414.195556640625;32400;-0.47732028365135193;32400;4792.8349609375;32400;2289.537353515625;32400;1.5493206977844238;32400;1885.17236328125;32400;872.9393310546875;32400;-2.7732086181640625;32400;1.4000545740127564;32400;1.7672672271728516;32400;1.6058411598205566
32410;6617.0546875;32410;3414.195556640625;32410;-0.47732028365135193;32410;4792.8349609375;32410;2289.537353515625;32410;1.5493206977844238;32410;1885.17236328125;32410;872.9393310546875;32410;-2.7732086181640625;32410;1.4000545740127564;32410;1.7672672271728516;32410;1.6058411598205566
32420;6617.04541015625;32420;3414.195556640625;32420;-0.47760608792304993;32420;4792.9287109375;32420;2289.54833984375;32420;1.5485436916351318;32420;1885.147216796875;32420;872.9632568359375;32420;-2.7733168601989746;32420;1.5433005094528198;32420;1.5458148717880249;32420;1.5358244180679321
32430;6617.04541015625;32430;3414.195556640625;32430;-0.47760608792304993;32430;4792.9287109375;32430;2289.54833984375;32430;1.5485436916351318;32430;1885.147216796875;32430;872.9632568359375;32430;-2.7733168601989746;32430;1.5433005094528198;32430;1.5458148717880249;32430;1.5358244180679321
32440;6617.04541015625;32440;3414.195556640625;32440;-0.47760608792304993;32440;4792.9287109375;32440;2289.54833984375;32440;1.5485436916351318;32440;1885.147216796875;32440;872.9632568359375;32440;-2.7733168601989746;32440;1.5433005094528198;32440;1.5458148717880249;32440;1.5358244180679321
32450;6617.04541015625;32450;3414.195556640625;32450;-0.47760608792304993;32450;4792.9287109375;32450;2289.54833984375;32450;1.5485436916351318;32450;1885.147216796875;32450;872.9632568359375;32450;-2.7733168601989746;32450;1.5433005094528198;32450;1.5458148717880249;32450;1.5358244180679321
32460;6617.05859375;32460;3414.20556640625;32460;-0.47717782855033875;32460;4792.85302734375;32460;2289.485107421875;32460;1.5503722429275513;32460;1885.155029296875;32460;872.9847412109375;32460;-2.77392315864563;32460;1.5200508832931519;32460;1.7907010316848755;32460;1.1835093498229981
32470;6617.05859375;32470;3414.20556640625;32470;-0.47717782855033875;32470;4792.85302734375;32470;2289.485107421875;32470;1.5503722429275513;32470;1885.155029296875;32470;872.9847412109375;32470;-2.77392315864563;32470;1.5200508832931519;32470;1.7907010316848755;32470;1.1835093498229981
32480;6617.05859375;32480;3414.20556640625;32480;-0.47717782855033875;32480;4792.85302734375;32480;2289.485107421875;32480;1.5503722429275513;32480;1885.155029296875;32480;872.9847412109375;32480;-2.77392315864563;32480;1.5200508832931519;32480;1.7907010316848755;32480;1.1835093498229981
32490;6617.05859375;32490;3414.20556640625;32490;-0.47717782855033875;32490;4792.85302734375;32490;2289.485107421875;32490;1.5503722429275513;32490;1885.155029296875;32490;872.9847412109375;32490;-2.77392315864563;32490;1.5200508832931519;32490;1.7907010316848755;32490;1.1835093498229981
32500;6617.05859375;32500;3414.20556640625;32500;-0.47717782855033875;32500;4792.85302734375;32500;2289.485107421875;32500;1.5503722429275513;32500;1885.155029296875;32500;872.9847412109375;32500;-2.77392315864563;32500;1.5200508832931519;32500;1.7907010316848755;32500;1.1835093498229981
32510;6617.05859375;32510;3414.20556640625;32510;-0.47717782855033875;32510;4792.85302734375;32510;2289.485107421875;32510;1.5503722429275513;32510;1885.155029296875;32510;872.9847412109375;32510;-2.77392315864563;32510;1.5200508832931519;32510;1.7907010316848755;32510;1.1835093498229981
32520;6617.0234375;32520;3414.189453125;32520;-0.47762718796730042;32520;4792.8759765625;32520;2289.52685546875;32520;1.549912691116333;32520;1885.1810302734375;32520;872.9503173828125;32520;-2.7730114459991455;32520;1.6413098573684692;32520;1.6130967140197754;32520;1.23333740234375
32530;6617.0234375;32530;3414.189453125;32530;-0.47762718796730042;32530;4792.8759765625;32530;2289.52685546875;32530;1.549912691116333;32530;1885.1810302734375;32530;872.9503173828125;32530;-2.7730114459991455;32530;1.6413098573684692;32530;1.6130967140197754;32530;1.23333740234375
32540;6617.0234375;32540;3414.189453125;32540;-0.47762718796730042;32540;4792.8759765625;32540;2289.52685546875;32540;1.549912691116333;32540;1885.1810302734375;32540;872.9503173828125;32540;-2.7730114459991455;32540;1.6413098573684692;32540;1.6130967140197754;32540;1.23333740234375
32550;6617.0234375;32550;3414.189453125;32550;-0.47762718796730042;32550;4792.8759765625;32550;2289.52685546875;32550;1.549912691116333;32550;1885.1810302734375;32550;872.9503173828125;32550;-2.7730114459991455;32550;1.6413098573684692;32550;1.6130967140197754;32550;1.23333740234375
32560;6617.0234375;32560;3414.189453125;32560;-0.47762718796730042;32560;4792.8759765625;32560;2289.52685546875;32560;1.549912691116333;32560;1885.1810302734375;32560;872.9503173828125;32560;-2.7730114459991455;32560;1.6413098573684692;32560;1.6130967140197754;32560;1.23333740234375
32570;6617.02587890625;32570;3414.21337890625;32570;-0.47738143801689148;32570;4792.923828125;32570;2289.56640625;32570;1.5499286651611328;32570;1885.174072265625;32570;872.9927978515625;32570;-2.7736039161682129;32570;1.5755413770675659;32570;1.5890836715698242;32570;1.38606858253479
32580;6617.02587890625;32580;3414.21337890625;32580;-0.47738143801689148;32580;4792.923828125;32580;2289.56640625;32580;1.5499286651611328;32580;1885.174072265625;32580;872.9927978515625;32580;-2.7736039161682129;32580;1.5755413770675659;32580;1.5890836715698242;32580;1.38606858253479
32590;6617.02587890625;32590;3414.21337890625;32590;-0.47738143801689148;32590;4792.923828125;32590;2289.56640625;32590;1.5499286651611328;32590;1885.174072265625;32590;872.9927978515625;32590;-2.7736039161682129;32590;1.5755413770675659;32590;1.5890836715698242;32590;1.38606858253479
32600;6617.02587890625;32600;3414.21337890625;32600;-0.47738143801689148;32600;4792.923828125;32600;2289.56640625;32600;1.5499286651611328;32600;1885.174072265625;32600;872.9927978515625;32600;-2.7736039161682129;32600;1.5755413770675659;32600;1.5890836715698242;32600;1.38606858253479
32610;6617.02587890625;32610;3414.21337890625;32610;-0.47738143801689148;32610;4792.923828125;32610;2289.56640625;32610;1.5499286651611328;32610;1885.174072265625;32610;872.9927978515625;32610;-2.7736039161682129;32610;1.5755413770675659;32610;1.5890836715698242;32610;1.38606858253479
32620;6617.01953125;32620;3414.181396484375;32620;-0.47754353284835815;32620;4792.8369140625;32620;2289.54052734375;32620;1.549567461013794;32620;1885.1787109375;32620;872.9759521484375;32620;-2.7731912136077881;32620;1.4646153450012207;32620;1.6865582466125488;32620;1.8725103139877319
32630;6617.01953125;32630;3414.181396484375;32630;-0.47754353284835815;32630;4792.8369140625;32630;2289.54052734375;32630;1.549567461013794;32630;1885.1787109375;32630;872.9759521484375;32630;-2.7731912136077881;32630;1.4646153450012207;32630;1.6865582466125488;32630;1.8725103139877319
32640;6617.01953125;32640;3414.181396484375;32640;-0.47754353284835815;32640;4792.8369140625;32640;2289.54052734375;32640;1.549567461013794;32640;1885.1787109375;32640;872.9759521484375;32640;-2.7731912136077881;32640;1.4646153450012207;32640;1.6865582466125488;32640;1.8725103139877319
32650;6617.01953125;32650;3414.181396484375;32650;-0.47754353284835815;32650;4792.8369140625;32650;2289.54052734375;32650;1.549567461013794;32650;1885.1787109375;32650;872.9759521484375;32650;-2.7731912136077881;32650;1.4646153450012207;32650;1.6865582466125488;32650;1.8725103139877319
32660;6617.01953125;32660;3414.181396484375;32660;-0.47754353284835815;32660;4792.8369140625;32660;2289.54052734375;32660;1.549567461013794;32660;1885.1787109375;32660;872.9759521484375;32660;-2.7731912136077881;32660;1.4646153450012207;32660;1.6865582466125488;32660;1.8725103139877319
32670;6617.01953125;32670;3414.181396484375;32670;-0.47754353284835815;32670;4792.8369140625;32670;2289.54052734375;32670;1.549567461013794;32670;1885.1787109375;32670;872.9759521484375;32670;-2.7731912136077881;32670;1.4646153450012207;32670;1.6865582466125488;32670;1.8725103139877319
32680;6617.001953125;32680;3414.172607421875;32680;-0.47766578197479248;32680;4792.9365234375;32680;2289.563720703125;32680;1.5496490001678467;32680;1885.08154296875;32680;872.938232421875;32680;-2.7741987705230713;32680;1.5372304916381836;32680;1.8742001056671143;32680;1.6312735080718994
32690;6617.001953125;32690;3414.172607421875;32690;-0.47766578197479248;32690;4792.9365234375;32690;2289.563720703125;32690;1.5496490001678467;32690;1885.08154296875;32690;872.938232421875;32690;-2.7741987705230713;32690;1.5372304916381836;32690;1.8742001056671143;32690;1.6312735080718994
32700;6617.001953125;32700;3414.172607421875;32700;-0.47766578197479248;32700;4792.9365234375;32700;2289.563720703125;32700;1.5496490001678467;32700;1885.08154296875;32700;872.938232421875;32700;-2.7741987705230713;32700;1.5372304916381836;32700;1.8742001056671143;32700;1.6312735080718994
32710;6617.001953125;32710;3414.172607421875;32710;-0.47766578197479248;32710;4792.9365234375;32710;2289.563720703125;32710;1.5496490001678467;32710;1885.08154296875;32710;872.938232421875;32710;-2.7741987705230713;32710;1.5372304916381836;32710;1.8742001056671143;32710;1.6312735080718994
32720;6617.06640625;32720;3414.21435546875;32720;-0.47727233171463013;32720;4792.8876953125;32720;2289.4931640625;32720;1.5494834184646606;32720;1885.1116943359375;32720;872.98626708984375;32720;-2.7743875980377197;32720;1.4710100889205933;32720;1.5681256055831909;32720;1.3880054950714111
32730;6617.06640625;32730;3414.21435546875;32730;-0.47727233171463013;32730;4792.8876953125;32730;2289.4931640625;32730;1.5494834184646606;32730;1885.1116943359375;32730;872.98626708984375;32730;-2.7743875980377197;32730;1.4710100889205933;32730;1.5681256055831909;32730;1.3880054950714111
32740;6617.06640625;32740;3414.21435546875;32740;-0.47727233171463013;32740;4792.8876953125;32740;2289.4931640625;32740;1.5494834184646606;32740;1885.1116943359375;32740;872.98626708984375;32740;-2.7743875980377197;32740;1.4710100889205933;32740;1.5681256055831909;32740;1.3880054950714111
32750;6617.06640625;32750;3414.21435546875;32750;-0.47727233171463013;32750;4792.8876953125;32750;2289.4931640625;32750;1.5494834184646606;32750;1885.1116943359375;32750;872.98626708984375;32750;-2.7743875980377197;32750;1.4710100889205933;32750;1.5681256055831909;32750;1.3880054950714111
32760;6617.06640625;32760;3414.21435546875;32760;-0.47727233171463013;32760;4792.8876953125;32760;2289.4931640625;32760;1.5494834184646606;32760;1885.1116943359375;32760;872.98626708984375;32760;-2.7743875980377197;32760;1.4710100889205933;32760;1.5681256055831909;32760;1.3880054950714111
32770;6617.06640625;32770;3414.21435546875;32770;-0.47727233171463013;32770;4792.8876953125;32770;2289.4931640625;32770;1.5494834184646606;32770;1885.1116943359375;32770;872.98626708984375;32770;-2.7743875980377197;32770;1.4710100889205933;32770;1.5681256055831909;32770;1.3880054950714111
32780;6617.0517578125;32780;3414.1943359375;32780;-0.47712147235870361;32780;4792.8427734375;32780;2289.517578125;32780;1.5501958131790161;32780;1885.11376953125;32780;873.03240966796875;32780;-2.77374005317688;32780;1.4803972244262695;32780;1.6214344501495361;32780;1.6155723333358765
32790;6617.0517578125;32790;3414.1943359375;32790;-0.47712147235870361;32790;4792.8427734375;32790;2289.517578125;32790;1.5501958131790161;32790;1885.11376953125;32790;873.03240966796875;32790;-2.77374005317688;32790;1.4803972244262695;32790;1.6214344501495361;32790;1.6155723333358765
32800;6617.0517578125;32800;3414.1943359375;32800;-0.47712147235870361;32800;4792.8427734375;32800;2289.517578125;32800;1.5501958131790161;32800;1885.11376953125;32800;873.03240966796875;32800;-2.77374005317688;32800;1.4803972244262695;32800;1.6214344501495361;32800;1.6155723333358765
32810;6617.0517578125;32810;3414.1943359375;32810;-0.47712147235870361;32810;4792.8427734375;32810;2289.517578125;32810;1.5501958131790161;32810;1885.11376953125;32810;873.03240966796875;32810;-2.77374005317688;32810;1.4803972244262695;32810;1.6214344501495361;32810;1.6155723333358765
32820;6617.033203125;32820;3414.220703125;32820;-0.47744613885879517;32820;4792.8955078125;32820;2289.470703125;32820;1.5495786666870117;32820;1885.184326171875;32820;872.96728515625;32820;-2.7730278968811035;32820;1.5032047033309937;32820;1.6400991678237915;32820;1.4137066602706909
32830;6617.033203125;32830;3414.220703125;32830;-0.47744613885879517;32830;4792.8955078125;32830;2289.470703125;32830;1.5495786666870117;32830;1885.184326171875;32830;872.96728515625;32830;-2.7730278968811035;32830;1.5032047033309937;32830;1.6400991678237915;32830;1.4137066602706909
32840;6617.033203125;32840;3414.220703125;32840;-0.47744613885879517;32840;4792.8955078125;32840;2289.470703125;32840;1.5495786666870117;32840;1885.184326171875;32840;872.96728515625;32840;-2.7730278968811035;32840;1.5032047033309937;32840;1.6400991678237915;32840;1.4137066602706909
32850;6617.033203125;32850;3414.220703125;32850;-0.47744613885879517;32850;4792.8955078125;32850;2289.470703125;32850;1.5495786666870117;32850;1885.184326171875;32850;872.96728515625;32850;-2.7730278968811035;32850;1.5032047033309937;32850;1.6400991678237915;32850;1.4137066602706909
32860;6617.033203125;32860;3414.220703125;32860;-0.47744613885879517;32860;4792.8955078125;32860;2289.470703125;32860;1.5495786666870117;32860;1885.184326171875;32860;872.96728515625;32860;-2.7730278968811035;32860;1.5032047033309937;32860;1.6400991678237915;32860;1.4137066602706909
32870;6617.033203125;32870;3414.220703125;32870;-0.47744613885879517;32870;4792.8955078125;32870;2289.470703125;32870;1.5495786666870117;32870;1885.184326171875;32870;872.96728515625;32870;-2.7730278968811035;32870;1.5032047033309937;32870;1.6400991678237915;32870;1.4137066602706909
32880;6617.048828125;32880;3414.201171875;32880;-0.47751957178115845;32880;4792.8916015625;32880;2289.51025390625;32880;1.5491708517074585;32880;1885.0833740234375;32880;872.92498779296875;32880;-2.7737457752227783;32880;1.569633960723877;32880;0.9507070779800415;32880;1.4324452877044678
32890;6617.048828125;32890;3414.201171875;32890;-0.47751957178115845;32890;4792.8916015625;32890;2289.51025390625;32890;1.5491708517074585;32890;1885.0833740234375;32890;872.92498779296875;32890;-2.7737457752227783;32890;1.569633960723877;32890;0.9507070779800415;32890;1.4324452877044678
32900;6617.048828125;32900;3414.201171875;32900;-0.47751957178115845;32900;4792.8916015625;32900;2289.51025390625;32900;1.5491708517074585;32900;1885.0833740234375;32900;872.92498779296875;32900;-2.7737457752227783;32900;1.569633960723877;32900;0.9507070779800415;32900;1.4324452877044678
32910;6617.048828125;32910;3414.201171875;32910;-0.47751957178115845;32910;4792.8916015625;32910;2289.51025390625;32910;1.5491708517074585;32910;1885.0833740234375;32910;872.92498779296875;32910;-2.7737457752227783;32910;1.569633960723877;32910;0.9507070779800415;32910;1.4324452877044678
32920;6617.048828125;32920;3414.201171875;32920;-0.47751957178115845;32920;4792.8916015625;32920;2289.51025390625;32920;1.5491708517074585;32920;1885.0833740234375;32920;872.92498779296875;32920;-2.7737457752227783;32920;1.569633960723877;32920;0.9507070779800415;32920;1.4324452877044678
32930;6617.06005859375;32930;3414.20263671875;32930;-0.47719797492027283;32930;4792.876953125;32930;2289.516357421875;32930;1.5496443510055542;32930;1885.1229248046875;32930;873.01611328125;32930;-2.7735333442687988;32930;1.4808905124664307;32930;1.8866499662399292;32930;1.3855284452438355
32940;6617.06005859375;32940;3414.20263671875;32940;-0.47719797492027283;32940;4792.876953125;32940;2289.516357421875;32940;1.5496443510055542;32940;1885.1229248046875;32940;873.01611328125;32940;-2.7735333442687988;32940;1.4808905124664307;32940;1.8866499662399292;32940;1.3855284452438355
32950;6617.06005859375;32950;3414.20263671875;32950;-0.47719797492027283;32950;4792.876953125;32950;2289.516357421875;32950;1.5496443510055542;32950;1885.1229248046875;32950;873.01611328125;32950;-2.7735333442687988;32950;1.4808905124664307;32950;1.8866499662399292;32950;1.3855284452438355
32960;6617.06005859375;32960;3414.20263671875;32960;-0.47719797492027283;32960;4792.876953125;32960;2289.516357421875;32960;1.5496443510055542;32960;1885.1229248046875;32960;873.01611328125;32960;-2.7735333442687988;32960;1.4808905124664307;32960;1.8866499662399292;32960;1.3855284452438355
32970;6617.0888671875;32970;3414.20068359375;32970;-0.47717872262001038;32970;4792.814453125;32970;2289.56396484375;32970;1.5490658283233643;32970;1885.16748046875;32970;873.001953125;32970;-2.7736947536468506;32970;1.5043084621429443;32970;1.59303617477417;32970;1.6649631261825562
32980;6617.0888671875;32980;3414.20068359375;32980;-0.47717872262001038;32980;4792.814453125;32980;2289.56396484375;32980;1.5490658283233643;32980;1885.16748046875;32980;873.001953125;32980;-2.7736947536468506;32980;1.5043084621429443;32980;1.59303617477417;32980;1.6649631261825562
32990;6617.0888671875;32990;3414.20068359375;32990;-0.47717872262001038;32990;4792.814453125;32990;2289.56396484375;32990;1.5490658283233643;32990;1885.16748046875;32990;873.001953125;32990;-2.7736947536468506;32990;1.5043084621429443;32990;1.59303617477417;32990;1.6649631261825562
33000;6617.0888671875;33000;3414.20068359375;33000;-0.47717872262001038;33000;4792.814453125;33000;2289.56396484375;33000;1.5490658283233643;33000;1885.16748046875;33000;873.001953125;33000;-2.7736947536468506;33000;1.5043084621429443;33000;1.59303617477417;33000;1.6649631261825562
33010;6617.0888671875;33010;3414.20068359375;33010;-0.47717872262001038;33010;4792.814453125;33010;2289.56396484375;33010;1.5490658283233643;33010;1885.16748046875;33010;873.001953125;33010;-2.7736947536468506;33010;1.5043084621429443;33010;1.59303617477417;33010;1.6649631261825562
33020;6617.015625;33020;3414.21826171875;33020;-0.47737860679626465;33020;4792.87109375;33020;2289.54541015625;33020;1.5502585172653198;33020;1885.15478515625;33020;872.9312744140625;33020;-2.7741453647613525;33020;1.5331642627716065;33020;1.8480114936828613;33020;1.2796177864074707
33030;6617.015625;33030;3414.21826171875;33030;-0.47737860679626465;33030;4792.87109375;33030;2289.54541015625;33030;1.5502585172653198;33030;1885.15478515625;33030;872.9312744140625;33030;-2.7741453647613525;33030;1.5331642627716065;33030;1.8480114936828613;33030;1.2796177864074707
33040;6617.015625;33040;3414.21826171875;33040;-0.47737860679626465;33040;4792.87109375;33040;2289.54541015625;33040;1.5502585172653198;33040;1885.15478515625;33040;872.9312744140625;33040;-2.7741453647613525;33040;1.5331642627716065;33040;1.8480114936828613;33040;1.2796177864074707
33050;6617.015625;33050;3414.21826171875;33050;-0.47737860679626465;33050;4792.87109375;33050;2289.54541015625;33050;1.5502585172653198;33050;1885.15478515625;33050;872.9312744140625;33050;-2.7741453647613525;33050;1.5331642627716065;33050;1.8480114936828613;33050;1.2796177864074707
33060;6617.015625;33060;3414.21826171875;33060;-0.47737860679626465;33060;4792.87109375;33060;2289.54541015625;33060;1.5502585172653198;33060;1885.15478515625;33060;872.9312744140625;33060;-2.7741453647613525;33060;1.5331642627716065;33060;1.8480114936828613;33060;1.2796177864074707
33070;6617.06396484375;33070;3414.208984375;33070;-0.47733625769615173;33070;4792.953125;33070;2289.587890625;33070;1.5492827892303467;33070;1885.167236328125;33070;872.980224609375;33070;-2.7733099460601807;33070;1.3854881525039673;33070;1.3237670660018921;33070;1.2254611253738403
33080;6617.06396484375;33080;3414.208984375;33080;-0.47733625769615173;33080;4792.953125;33080;2289.587890625;33080;1.5492827892303467;33080;1885.167236328125;33080;872.980224609375;33080;-2.7733099460601807;33080;1.3854881525039673;33080;1.3237670660018921;33080;1.2254611253738403
33090;6617.06396484375;33090;3414.208984375;33090;-0.47733625769615173;33090;4792.953125;33090;2289.587890625;33090;1.5492827892303467;33090;1885.167236328125;33090;872.980224609375;33090;-2.7733099460601807;33090;1.3854881525039673;33090;1.3237670660018921;33090;1.2254611253738403
33100;6617.06396484375;33100;3414.208984375;33100;-0.47733625769615173;33100;4792.953125;33100;2289.587890625;33100;1.5492827892303467;33100;1885.167236328125;33100;872.980224609375;33100;-2.7733099460601807;33100;1.3854881525039673;33100;1.3237670660018921;33100;1.2254611253738403
33110;6617.0498046875;33110;3414.189697265625;33110;-0.4773368239402771;33110;4792.8623046875;33110;2289.526611328125;33110;1.5497359037399292;33110;1885.113037109375;33110;873.019287109375;33110;-2.7737343311309814;33110;1.4373186826705933;33110;1.1305340528488159;33110;1.4664015769958496
33120;6617.0498046875;33120;3414.189697265625;33120;-0.4773368239402771;33120;4792.8623046875;33120;2289.526611328125;33120;1.5497359037399292;33120;1885.113037109375;33120;873.019287109375;33120;-2.7737343311309814;33120;1.4373186826705933;33120;1.1305340528488159;33120;1.4664015769958496
33130;6617.0498046875;33130;3414.189697265625;33130;-0.4773368239402771;33130;4792.8623046875;33130;2289.526611328125;33130;1.5497359037399292;33130;1885.113037109375;33130;873.019287109375;33130;-2.7737343311309814;33130;1.4373186826705933;33130;1.1305340528488159;33130;1.4664015769958496
33140;6617.0498046875;33140;3414.189697265625;33140;-0.4773368239402771;33140;4792.8623046875;33140;2289.526611328125;33140;1.5497359037399292;33140;1885.113037109375;33140;873.019287109375;33140;-2.7737343311309814;33140;1.4373186826705933;33140;1.1305340528488159;33140;1.4664015769958496
33150;6617.0498046875;33150;3414.189697265625;33150;-0.4773368239402771;33150;4792.8623046875;33150;2289.526611328125;33150;1.5497359037399292;33150;1885.113037109375;33150;873.019287109375;33150;-2.7737343311309814;33150;1.4373186826705933;33150;1.1305340528488159;33150;1.4664015769958496
33160;6617.0498046875;33160;3414.189697265625;33160;-0.4773368239402771;33160;4792.8623046875;33160;2289.526611328125;33160;1.5497359037399292;33160;1885.113037109375;33160;873.019287109375;33160;-2.7737343311309814;33160;1.4373186826705933;33160;1.1305340528488159;33160;1.4664015769958496
33170;6617.0263671875;33170;3414.1884765625;33170;-0.47783991694450378;33170;4792.923828125;33170;2289.446533203125;33170;1.5496319532394409;33170;1885.135009765625;33170;873.0068359375;33170;-2.773942232131958;33170;1.4761582612991333;33170;1.6303857564926148;33170;1.2151703834533691
33180;6617.0263671875;33180;3414.1884765625;33180;-0.47783991694450378;33180;4792.923828125;33180;2289.446533203125;33180;1.5496319532394409;33180;1885.135009765625;33180;873.0068359375;33180;-2.773942232131958;33180;1.4761582612991333;33180;1.6303857564926148;33180;1.2151703834533691
33190;6617.0263671875;33190;3414.1884765625;33190;-0.47783991694450378;33190;4792.923828125;33190;2289.446533203125;33190;1.5496319532394409;33190;1885.135009765625;33190;873.0068359375;33190;-2.773942232131958;33190;1.4761582612991333;33190;1.6303857564926148;33190;1.2151703834533691
33200;6617.0263671875;33200;3414.1884765625;33200;-0.47783991694450378;33200;4792.923828125;33200;2289.446533203125;33200;1.5496319532394409;33200;1885.135009765625;33200;873.0068359375;33200;-2.773942232131958;33200;1.4761582612991333;33200;1.6303857564926148;33200;1.2151703834533691
