SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True;SymbolBased;True
SymbolName;ParameterEstimation_1.vXFromMotor;SymbolName;ParameterEstimation_1.vYFromMotor;SymbolName;ParameterEstimation_1.vThetaFromMotor;SymbolName;ParameterEstimation_1.i1_raw;SymbolName;ParameterEstimation_1.i2_raw;SymbolName;ParameterEstimation_1.i3_raw;SymbolName;ParameterEstimation_1.vx;SymbolName;ParameterEstimation_1.vy;SymbolName;ParameterEstimation_1.vtheta;SymbolName;ParameterEstimation_1.state;SymbolName;ParameterEstimation_1.counter;SymbolName;ParameterEstimation_1.distX;SymbolName;ParameterEstimation_1.distY;SymbolName;ParameterEstimation_1.distTheta;SymbolName;ParameterEstimation_1.taskfreq;SymbolName;ParameterEstimation_1.camX;SymbolName;ParameterEstimation_1.camY;SymbolName;ParameterEstimation_1.camTheta;SymbolName;ParameterEstimation_1.ErrX;SymbolName;ParameterEstimation_1.ErrY;SymbolName;ParameterEstimation_1.ErrTheta;SymbolName;ParameterEstimation_1.ErrCam;SymbolName;ParameterEstimation_1.vSoll;SymbolName;ParameterEstimation_1.i1;SymbolName;ParameterEstimation_1.i2;SymbolName;ParameterEstimation_1.i3
NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1;NetID;5.53.205.200.1.1
Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851;Port;851

26090;0;26090;0;26090;0;26090;0;26090;5;26090;65528;26090;0;26090;0;26090;0;26090;12;26090;0;26090;5150.2918088873248;26090;1319.0941147534034;26090;3.035930465620241;26090;10;26090;5234.755859375;26090;1361.52392578125;26090;3.1173975467681885;26090;84.4640504876752;26090;42.429811027846654;26090;0.081467081147947429;26090;1.9562028646469116;26090;300;26090;0;26090;5;26090;-8
26100;0;26100;0;26100;0;26100;65534;26100;0;26100;0;26100;0;26100;0;26100;0;26100;12;26100;0;26100;5150.2918088873248;26100;1319.0941147534034;26100;3.035930465620241;26100;10;26100;5234.7294921875;26100;1361.428955078125;26100;3.117755651473999;26100;84.4376833001752;26100;42.334840324721654;26100;0.081825185853757976;26100;1.9165526628494263;26100;300;26100;-2;26100;0;26100;0
26110;0;26110;0;26110;0;26110;65529;26110;65533;26110;0;26110;0;26110;0;26110;0;26110;12;26110;0;26110;5150.2918088873248;26110;1319.0941147534034;26110;3.035930465620241;26110;10;26110;5234.7294921875;26110;1361.428955078125;26110;3.117755651473999;26110;84.4376833001752;26110;42.334840324721654;26110;0.081825185853757976;26110;1.9165526628494263;26110;300;26110;-7;26110;-3;26110;0
26120;0;26120;0;26120;0;26120;0;26120;0;26120;65529;26120;0;26120;0;26120;0;26120;12;26120;0;26120;5150.2918088873248;26120;1319.0941147534034;26120;3.035930465620241;26120;10;26120;5234.7294921875;26120;1361.428955078125;26120;3.117755651473999;26120;84.4376833001752;26120;42.334840324721654;26120;0.081825185853757976;26120;1.9165526628494263;26120;300;26120;0;26120;0;26120;-7
26130;0;26130;0;26130;0;26130;0;26130;65534;26130;0;26130;0;26130;0;26130;0;26130;12;26130;0;26130;5150.2918088873248;26130;1319.0941147534034;26130;3.035930465620241;26130;10;26130;5234.7294921875;26130;1361.428955078125;26130;3.117755651473999;26130;84.4376833001752;26130;42.334840324721654;26130;0.081825185853757976;26130;1.9165526628494263;26130;300;26130;0;26130;-2;26130;0
26140;0;26140;0;26140;0;26140;1;26140;65534;26140;0;26140;0;26140;0;26140;0;26140;12;26140;0;26140;5150.2918088873248;26140;1319.0941147534034;26140;3.035930465620241;26140;10;26140;5234.6787109375;26140;1361.502197265625;26140;3.1175274848937988;26140;84.3869020501752;26140;42.408082512221654;26140;0.08159701927355778;26140;1.985302209854126;26140;300;26140;1;26140;-2;26140;0
26150;0;26150;0;26150;0;26150;0;26150;5;26150;0;26150;0;26150;0;26150;0;26150;12;26150;0;26150;5150.2918088873248;26150;1319.0941147534034;26150;3.035930465620241;26150;10;26150;5234.6787109375;26150;1361.502197265625;26150;3.1175274848937988;26150;84.3869020501752;26150;42.408082512221654;26150;0.08159701927355778;26150;1.985302209854126;26150;300;26150;0;26150;5;26150;0
26160;0;26160;0;26160;0;26160;0;26160;0;26160;65535;26160;0;26160;0;26160;0;26160;12;26160;0;26160;5150.2918088873248;26160;1319.0941147534034;26160;3.035930465620241;26160;10;26160;5234.6787109375;26160;1361.502197265625;26160;3.1175274848937988;26160;84.3869020501752;26160;42.408082512221654;26160;0.08159701927355778;26160;1.985302209854126;26160;300;26160;0;26160;0;26160;-1
26170;0;26170;0;26170;0;26170;0;26170;65530;26170;0;26170;0;26170;0;26170;0;26170;12;26170;0;26170;5150.2918088873248;26170;1319.0941147534034;26170;3.035930465620241;26170;10;26170;5234.6787109375;26170;1361.502197265625;26170;3.1175274848937988;26170;84.3869020501752;26170;42.408082512221654;26170;0.08159701927355778;26170;1.985302209854126;26170;300;26170;0;26170;-6;26170;0
26180;0;26180;0;26180;0;26180;65529;26180;65534;26180;65532;26180;0;26180;0;26180;0;26180;12;26180;0;26180;5150.2918088873248;26180;1319.0941147534034;26180;3.035930465620241;26180;10;26180;5234.6787109375;26180;1361.502197265625;26180;3.1175274848937988;26180;84.3869020501752;26180;42.408082512221654;26180;0.08159701927355778;26180;1.985302209854126;26180;300;26180;-7;26180;-2;26180;-4
26190;0;26190;0;26190;0;26190;65531;26190;65529;26190;65534;26190;0;26190;0;26190;0;26190;12;26190;0;26190;5150.2918088873248;26190;1319.0941147534034;26190;3.035930465620241;26190;10;26190;5234.73291015625;26190;1361.4755859375;26190;3.1180140972137451;26190;84.4411012689252;26190;42.381471184096654;26190;0.082083631593504069;26190;2.260941743850708;26190;300;26190;-5;26190;-7;26190;-2
26200;0;26200;0;26200;0;26200;65534;26200;0;26200;65533;26200;0;26200;0;26200;0;26200;12;26200;0;26200;5150.2918088873248;26200;1319.0941147534034;26200;3.035930465620241;26200;10;26200;5234.73291015625;26200;1361.4755859375;26200;3.1180140972137451;26200;84.4411012689252;26200;42.381471184096654;26200;0.082083631593504069;26200;2.260941743850708;26200;300;26200;-2;26200;0;26200;-3
26210;0;26210;0;26210;0;26210;0;26210;0;26210;65527;26210;0;26210;0;26210;0;26210;12;26210;0;26210;5150.2918088873248;26210;1319.0941147534034;26210;3.035930465620241;26210;10;26210;5234.73291015625;26210;1361.4755859375;26210;3.1180140972137451;26210;84.4411012689252;26210;42.381471184096654;26210;0.082083631593504069;26210;2.260941743850708;26210;300;26210;0;26210;0;26210;-9
26220;0;26220;0;26220;0;26220;0;26220;65533;26220;0;26220;0;26220;0;26220;0;26220;12;26220;0;26220;5150.2918088873248;26220;1319.0941147534034;26220;3.035930465620241;26220;10;26220;5234.73291015625;26220;1361.4755859375;26220;3.1180140972137451;26220;84.4411012689252;26220;42.381471184096654;26220;0.082083631593504069;26220;2.260941743850708;26220;300;26220;0;26220;-3;26220;0
26230;0;26230;0;26230;0;26230;0;26230;0;26230;65530;26230;0;26230;0;26230;0;26230;12;26230;0;26230;5150.2918088873248;26230;1319.0941147534034;26230;3.035930465620241;26230;10;26230;5234.76318359375;26230;1361.495361328125;26230;3.1172583103179932;26230;84.4713747064252;26230;42.401246574721654;26230;0.081327844697752116;26230;2.1168508529663086;26230;300;26230;0;26230;0;26230;-6
26240;0;26240;0;26240;0;26240;65531;26240;0;26240;65532;26240;0;26240;0;26240;0;26240;12;26240;0;26240;5150.2918088873248;26240;1319.0941147534034;26240;3.035930465620241;26240;10;26240;5234.76318359375;26240;1361.495361328125;26240;3.1172583103179932;26240;84.4713747064252;26240;42.401246574721654;26240;0.081327844697752116;26240;2.1168508529663086;26240;300;26240;-5;26240;0;26240;-4
26250;0;26250;0;26250;0;26250;0;26250;0;26250;0;26250;0;26250;0;26250;0;26250;12;26250;0;26250;5150.2918088873248;26250;1319.0941147534034;26250;3.035930465620241;26250;10;26250;5234.76318359375;26250;1361.495361328125;26250;3.1172583103179932;26250;84.4713747064252;26250;42.401246574721654;26250;0.081327844697752116;26250;2.1168508529663086;26250;300;26250;0;26250;0;26250;0
26260;0;26260;0;26260;0;26260;3;26260;5;26260;0;26260;0;26260;0;26260;0;26260;12;26260;0;26260;5150.2918088873248;26260;1319.0941147534034;26260;3.035930465620241;26260;10;26260;5234.76318359375;26260;1361.495361328125;26260;3.1172583103179932;26260;84.4713747064252;26260;42.401246574721654;26260;0.081327844697752116;26260;2.1168508529663086;26260;300;26260;3;26260;5;26260;0
26270;0;26270;0;26270;0;26270;3;26270;65530;26270;65530;26270;0;26270;0;26270;0;26270;12;26270;0;26270;5150.2918088873248;26270;1319.0941147534034;26270;3.035930465620241;26270;10;26270;5234.802734375;26270;1361.4788818359375;26270;3.1177964210510254;26270;84.5109254876752;26270;42.384767082534154;26270;0.081865955430784343;26270;2.1217384338378906;26270;300;26270;3;26270;-6;26270;-6
26280;0;26280;0;26280;0;26280;2;26280;5;26280;65533;26280;0;26280;0;26280;0;26280;12;26280;0;26280;5150.2918088873248;26280;1319.0941147534034;26280;3.035930465620241;26280;10;26280;5234.802734375;26280;1361.4788818359375;26280;3.1177964210510254;26280;84.5109254876752;26280;42.384767082534154;26280;0.081865955430784343;26280;2.1217384338378906;26280;300;26280;2;26280;5;26280;-3
26290;0;26290;0;26290;0;26290;0;26290;0;26290;65525;26290;0;26290;0;26290;0;26290;12;26290;0;26290;5150.2918088873248;26290;1319.0941147534034;26290;3.035930465620241;26290;10;26290;5234.802734375;26290;1361.4788818359375;26290;3.1177964210510254;26290;84.5109254876752;26290;42.384767082534154;26290;0.081865955430784343;26290;2.1217384338378906;26290;300;26290;0;26290;0;26290;-11
26300;0;26300;0;26300;0;26300;0;26300;0;26300;0;26300;0;26300;0;26300;0;26300;12;26300;0;26300;5150.2918088873248;26300;1319.0941147534034;26300;3.035930465620241;26300;10;26300;5234.802734375;26300;1361.4788818359375;26300;3.1177964210510254;26300;84.5109254876752;26300;42.384767082534154;26300;0.081865955430784343;26300;2.1217384338378906;26300;300;26300;0;26300;0;26300;0
26310;0;26310;0;26310;0;26310;3;26310;0;26310;0;26310;0;26310;0;26310;0;26310;12;26310;0;26310;5150.2918088873248;26310;1319.0941147534034;26310;3.035930465620241;26310;10;26310;5234.802734375;26310;1361.4788818359375;26310;3.1177964210510254;26310;84.5109254876752;26310;42.384767082534154;26310;0.081865955430784343;26310;2.1217384338378906;26310;300;26310;3;26310;0;26310;0
26320;0;26320;0;26320;0;26320;0;26320;0;26320;65530;26320;0;26320;0;26320;0;26320;12;26320;0;26320;5150.2918088873248;26320;1319.0941147534034;26320;3.035930465620241;26320;10;26320;5238.4931640625;26320;1361.4044189453125;26320;3.1171796321868896;26320;88.2013551751752;26320;42.310304191909154;26320;0.0812491665666486;26320;1.9556995630264282;26320;300;26320;0;26320;0;26320;-6
26330;0;26330;0;26330;0;26330;0;26330;0;26330;65533;26330;0;26330;0;26330;0;26330;12;26330;0;26330;5150.2918088873248;26330;1319.0941147534034;26330;3.035930465620241;26330;10;26330;5238.4931640625;26330;1361.4044189453125;26330;3.1171796321868896;26330;88.2013551751752;26330;42.310304191909154;26330;0.0812491665666486;26330;1.9556995630264282;26330;300;26330;0;26330;0;26330;-3
26340;0;26340;0;26340;0;26340;65531;26340;0;26340;0;26340;0;26340;0;26340;0;26340;12;26340;0;26340;5150.2918088873248;26340;1319.0941147534034;26340;3.035930465620241;26340;10;26340;5238.4931640625;26340;1361.4044189453125;26340;3.1171796321868896;26340;88.2013551751752;26340;42.310304191909154;26340;0.0812491665666486;26340;1.9556995630264282;26340;300;26340;-5;26340;0;26340;0
26350;0;26350;0;26350;0;26350;0;26350;65535;26350;65535;26350;0;26350;0;26350;0;26350;12;26350;0;26350;5150.2918088873248;26350;1319.0941147534034;26350;3.035930465620241;26350;10;26350;5238.4931640625;26350;1361.4044189453125;26350;3.1171796321868896;26350;88.2013551751752;26350;42.310304191909154;26350;0.0812491665666486;26350;1.9556995630264282;26350;300;26350;0;26350;-1;26350;-1
26360;0;26360;0;26360;0;26360;0;26360;0;26360;0;26360;0;26360;0;26360;0;26360;12;26360;0;26360;5150.2918088873248;26360;1319.0941147534034;26360;3.035930465620241;26360;10;26360;5238.4931640625;26360;1361.4044189453125;26360;3.1171796321868896;26360;88.2013551751752;26360;42.310304191909154;26360;0.0812491665666486;26360;1.9556995630264282;26360;300;26360;0;26360;0;26360;0
26370;0;26370;0;26370;0;26370;0;26370;65534;26370;65533;26370;0;26370;0;26370;0;26370;12;26370;0;26370;5150.2918088873248;26370;1319.0941147534034;26370;3.035930465620241;26370;10;26370;5238.56396484375;26370;1361.30517578125;26370;3.1179287433624268;26370;88.2721559564252;26370;42.211061027846654;26370;0.08199827774218571;26370;1.6943434476852417;26370;300;26370;0;26370;-2;26370;-3
26380;0;26380;0;26380;0;26380;0;26380;0;26380;0;26380;0;26380;0;26380;0;26380;12;26380;0;26380;5150.2918088873248;26380;1319.0941147534034;26380;3.035930465620241;26380;10;26380;5238.56396484375;26380;1361.30517578125;26380;3.1179287433624268;26380;88.2721559564252;26380;42.211061027846654;26380;0.08199827774218571;26380;1.6943434476852417;26380;300;26380;0;26380;0;26380;0
26390;0;26390;0;26390;0;26390;0;26390;0;26390;0;26390;0;26390;0;26390;0;26390;12;26390;0;26390;5150.2918088873248;26390;1319.0941147534034;26390;3.035930465620241;26390;10;26390;5238.56396484375;26390;1361.30517578125;26390;3.1179287433624268;26390;88.2721559564252;26390;42.211061027846654;26390;0.08199827774218571;26390;1.6943434476852417;26390;300;26390;0;26390;0;26390;0
26400;0;26400;0;26400;0;26400;65529;26400;0;26400;65532;26400;0;26400;0;26400;0;26400;12;26400;0;26400;5150.2918088873248;26400;1319.0941147534034;26400;3.035930465620241;26400;10;26400;5238.56396484375;26400;1361.30517578125;26400;3.1179287433624268;26400;88.2721559564252;26400;42.211061027846654;26400;0.08199827774218571;26400;1.6943434476852417;26400;300;26400;-7;26400;0;26400;-4
26410;0;26410;0;26410;0;26410;0;26410;65534;26410;0;26410;0;26410;0;26410;0;26410;12;26410;0;26410;5150.2918088873248;26410;1319.0941147534034;26410;3.035930465620241;26410;10;26410;5238.56396484375;26410;1361.30517578125;26410;3.1179287433624268;26410;88.2721559564252;26410;42.211061027846654;26410;0.08199827774218571;26410;1.6943434476852417;26410;300;26410;0;26410;-2;26410;0
26420;0;26420;0;26420;0;26420;0;26420;0;26420;0;26420;0;26420;0;26420;0;26420;12;26420;0;26420;5150.2918088873248;26420;1319.0941147534034;26420;3.035930465620241;26420;10;26420;5238.56396484375;26420;1361.30517578125;26420;3.1179287433624268;26420;88.2721559564252;26420;42.211061027846654;26420;0.08199827774218571;26420;1.6943434476852417;26420;300;26420;0;26420;0;26420;0
26430;0;26430;0;26430;0;26430;1;26430;65534;26430;65535;26430;0;26430;0;26430;0;26430;12;26430;0;26430;5150.2918088873248;26430;1319.0941147534034;26430;3.035930465620241;26430;10;26430;5234.7373046875;26430;1361.5728759765625;26430;3.117694616317749;26430;84.4454958001752;26430;42.478761223159154;26430;0.081764150697507976;26430;2.0658390522003174;26430;300;26430;1;26430;-2;26430;-1
26440;0;26440;0;26440;0;26440;3;26440;3;26440;0;26440;0;26440;0;26440;0;26440;12;26440;0;26440;5150.2918088873248;26440;1319.0941147534034;26440;3.035930465620241;26440;10;26440;5234.7373046875;26440;1361.5728759765625;26440;3.117694616317749;26440;84.4454958001752;26440;42.478761223159154;26440;0.081764150697507976;26440;2.0658390522003174;26440;300;26440;3;26440;3;26440;0
26450;0;26450;0;26450;0;26450;6;26450;0;26450;65535;26450;0;26450;0;26450;0;26450;12;26450;0;26450;5150.2918088873248;26450;1319.0941147534034;26450;3.035930465620241;26450;10;26450;5234.7373046875;26450;1361.5728759765625;26450;3.117694616317749;26450;84.4454958001752;26450;42.478761223159154;26450;0.081764150697507976;26450;2.0658390522003174;26450;300;26450;6;26450;0;26450;-1
26460;0;26460;0;26460;0;26460;0;26460;0;26460;65528;26460;0;26460;0;26460;0;26460;12;26460;0;26460;5150.2918088873248;26460;1319.0941147534034;26460;3.035930465620241;26460;10;26460;5234.7373046875;26460;1361.5728759765625;26460;3.117694616317749;26460;84.4454958001752;26460;42.478761223159154;26460;0.081764150697507976;26460;2.0658390522003174;26460;300;26460;0;26460;0;26460;-8
26470;0;26470;0;26470;0;26470;0;26470;0;26470;65529;26470;0;26470;0;26470;0;26470;12;26470;0;26470;5150.2918088873248;26470;1319.0941147534034;26470;3.035930465620241;26470;10;26470;5234.7275390625;26470;1361.5047607421875;26470;3.1175181865692139;26470;84.4357301751752;26470;42.410645988784154;26470;0.081587720948972819;26470;2.0514888763427734;26470;300;26470;0;26470;0;26470;-7
26480;0;26480;0;26480;0;26480;0;26480;0;26480;0;26480;0;26480;0;26480;0;26480;12;26480;0;26480;5150.2918088873248;26480;1319.0941147534034;26480;3.035930465620241;26480;10;26480;5234.7275390625;26480;1361.5047607421875;26480;3.1175181865692139;26480;84.4357301751752;26480;42.410645988784154;26480;0.081587720948972819;26480;2.0514888763427734;26480;300;26480;0;26480;0;26480;0
26490;0;26490;0;26490;0;26490;0;26490;0;26490;0;26490;0;26490;0;26490;0;26490;12;26490;0;26490;5150.2918088873248;26490;1319.0941147534034;26490;3.035930465620241;26490;10;26490;5234.7275390625;26490;1361.5047607421875;26490;3.1175181865692139;26490;84.4357301751752;26490;42.410645988784154;26490;0.081587720948972819;26490;2.0514888763427734;26490;300;26490;0;26490;0;26490;0
26500;0;26500;0;26500;0;26500;0;26500;65533;26500;65528;26500;0;26500;0;26500;0;26500;12;26500;0;26500;5150.2918088873248;26500;1319.0941147534034;26500;3.035930465620241;26500;10;26500;5234.7275390625;26500;1361.5047607421875;26500;3.1175181865692139;26500;84.4357301751752;26500;42.410645988784154;26500;0.081587720948972819;26500;2.0514888763427734;26500;300;26500;0;26500;-3;26500;-8
26510;0;26510;0;26510;0;26510;0;26510;0;26510;65531;26510;0;26510;0;26510;0;26510;12;26510;0;26510;5150.2918088873248;26510;1319.0941147534034;26510;3.035930465620241;26510;10;26510;5234.7275390625;26510;1361.5047607421875;26510;3.1175181865692139;26510;84.4357301751752;26510;42.410645988784154;26510;0.081587720948972819;26510;2.0514888763427734;26510;300;26510;0;26510;0;26510;-5
26520;0;26520;0;26520;0;26520;0;26520;0;26520;0;26520;0;26520;0;26520;0;26520;12;26520;0;26520;5150.2918088873248;26520;1319.0941147534034;26520;3.035930465620241;26520;10;26520;5234.7275390625;26520;1361.5047607421875;26520;3.1175181865692139;26520;84.4357301751752;26520;42.410645988784154;26520;0.081587720948972819;26520;2.0514888763427734;26520;300;26520;0;26520;0;26520;0
26530;0;26530;0;26530;0;26530;65531;26530;0;26530;0;26530;0;26530;0;26530;0;26530;12;26530;0;26530;5150.2918088873248;26530;1319.0941147534034;26530;3.035930465620241;26530;10;26530;5238.59619140625;26530;1361.296875;26530;3.1189310550689697;26530;88.3043825189252;26530;42.202760246596654;26530;0.083000589448728679;26530;2.1476655006408691;26530;300;26530;-5;26530;0;26530;0
26540;0;26540;0;26540;0;26540;65529;26540;0;26540;65533;26540;0;26540;0;26540;0;26540;12;26540;0;26540;5150.2918088873248;26540;1319.0941147534034;26540;3.035930465620241;26540;10;26540;5238.59619140625;26540;1361.296875;26540;3.1189310550689697;26540;88.3043825189252;26540;42.202760246596654;26540;0.083000589448728679;26540;2.1476655006408691;26540;300;26540;-7;26540;0;26540;-3
26550;0;26550;0;26550;0;26550;3;26550;0;26550;0;26550;0;26550;0;26550;0;26550;12;26550;0;26550;5150.2918088873248;26550;1319.0941147534034;26550;3.035930465620241;26550;10;26550;5238.59619140625;26550;1361.296875;26550;3.1189310550689697;26550;88.3043825189252;26550;42.202760246596654;26550;0.083000589448728679;26550;2.1476655006408691;26550;300;26550;3;26550;0;26550;0
26560;0;26560;0;26560;0;26560;0;26560;65535;26560;65535;26560;0;26560;0;26560;0;26560;12;26560;0;26560;5150.2918088873248;26560;1319.0941147534034;26560;3.035930465620241;26560;10;26560;5238.59619140625;26560;1361.296875;26560;3.1189310550689697;26560;88.3043825189252;26560;42.202760246596654;26560;0.083000589448728679;26560;2.1476655006408691;26560;300;26560;0;26560;-1;26560;-1
26570;0;26570;0;26570;0;26570;1;26570;65533;26570;65528;26570;0;26570;0;26570;0;26570;12;26570;0;26570;5150.2918088873248;26570;1319.0941147534034;26570;3.035930465620241;26570;10;26570;5238.4697265625;26570;1361.5228271484375;26570;3.1160545349121094;26570;88.1779176751752;26570;42.428712395034154;26570;0.080124069291868327;26570;1.7034882307052612;26570;300;26570;1;26570;-3;26570;-8
26580;0;26580;0;26580;0;26580;65531;26580;0;26580;65531;26580;0;26580;0;26580;0;26580;12;26580;0;26580;5150.2918088873248;26580;1319.0941147534034;26580;3.035930465620241;26580;10;26580;5238.4697265625;26580;1361.5228271484375;26580;3.1160545349121094;26580;88.1779176751752;26580;42.428712395034154;26580;0.080124069291868327;26580;1.7034882307052612;26580;300;26580;-5;26580;0;26580;-5
26590;0;26590;0;26590;0;26590;0;26590;0;26590;65532;26590;0;26590;0;26590;0;26590;12;26590;0;26590;5150.2918088873248;26590;1319.0941147534034;26590;3.035930465620241;26590;10;26590;5238.4697265625;26590;1361.5228271484375;26590;3.1160545349121094;26590;88.1779176751752;26590;42.428712395034154;26590;0.080124069291868327;26590;1.7034882307052612;26590;300;26590;0;26590;0;26590;-4
26600;0;26600;0;26600;0;26600;0;26600;65535;26600;0;26600;0;26600;0;26600;0;26600;12;26600;0;26600;5150.2918088873248;26600;1319.0941147534034;26600;3.035930465620241;26600;10;26600;5238.4697265625;26600;1361.5228271484375;26600;3.1160545349121094;26600;88.1779176751752;26600;42.428712395034154;26600;0.080124069291868327;26600;1.7034882307052612;26600;300;26600;0;26600;-1;26600;0
26610;0;26610;0;26610;0;26610;0;26610;0;26610;65533;26610;0;26610;0;26610;0;26610;12;26610;0;26610;5150.2918088873248;26610;1319.0941147534034;26610;3.035930465620241;26610;10;26610;5238.4697265625;26610;1361.5228271484375;26610;3.1160545349121094;26610;88.1779176751752;26610;42.428712395034154;26610;0.080124069291868327;26610;1.7034882307052612;26610;300;26610;0;26610;0;26610;-3
26620;0;26620;0;26620;0;26620;0;26620;5;26620;0;26620;0;26620;0;26620;0;26620;12;26620;0;26620;5150.2918088873248;26620;1319.0941147534034;26620;3.035930465620241;26620;10;26620;5238.4697265625;26620;1361.5228271484375;26620;3.1160545349121094;26620;88.1779176751752;26620;42.428712395034154;26620;0.080124069291868327;26620;1.7034882307052612;26620;300;26620;0;26620;5;26620;0
26630;0;26630;0;26630;0;26630;0;26630;0;26630;65530;26630;0;26630;0;26630;0;26630;12;26630;0;26630;5150.2918088873248;26630;1319.0941147534034;26630;3.035930465620241;26630;10;26630;5238.5185546875;26630;1361.4974365234375;26630;3.1175920963287354;26630;88.2267458001752;26630;42.403321770034154;26630;0.0816616307084943;26630;1.6146179437637329;26630;300;26630;0;26630;0;26630;-6
26640;0;26640;0;26640;0;26640;0;26640;0;26640;65530;26640;0;26640;0;26640;0;26640;12;26640;0;26640;5150.2918088873248;26640;1319.0941147534034;26640;3.035930465620241;26640;10;26640;5238.5185546875;26640;1361.4974365234375;26640;3.1175920963287354;26640;88.2267458001752;26640;42.403321770034154;26640;0.0816616307084943;26640;1.6146179437637329;26640;300;26640;0;26640;0;26640;-6
26650;0;26650;0;26650;0;26650;3;26650;0;26650;65531;26650;0;26650;0;26650;0;26650;12;26650;0;26650;5150.2918088873248;26650;1319.0941147534034;26650;3.035930465620241;26650;10;26650;5238.5185546875;26650;1361.4974365234375;26650;3.1175920963287354;26650;88.2267458001752;26650;42.403321770034154;26650;0.0816616307084943;26650;1.6146179437637329;26650;300;26650;3;26650;0;26650;-5
26660;0;26660;0;26660;0;26660;0;26660;0;26660;65530;26660;0;26660;0;26660;0;26660;12;26660;0;26660;5150.2918088873248;26660;1319.0941147534034;26660;3.035930465620241;26660;10;26660;5238.5185546875;26660;1361.4974365234375;26660;3.1175920963287354;26660;88.2267458001752;26660;42.403321770034154;26660;0.0816616307084943;26660;1.6146179437637329;26660;300;26660;0;26660;0;26660;-6
26670;0;26670;0;26670;0;26670;0;26670;0;26670;65535;26670;0;26670;0;26670;0;26670;12;26670;0;26670;5150.2918088873248;26670;1319.0941147534034;26670;3.035930465620241;26670;10;26670;5238.5185546875;26670;1361.4974365234375;26670;3.1175920963287354;26670;88.2267458001752;26670;42.403321770034154;26670;0.0816616307084943;26670;1.6146179437637329;26670;300;26670;0;26670;0;26670;-1
26680;0;26680;0;26680;0;26680;0;26680;65535;26680;65534;26680;0;26680;0;26680;0;26680;12;26680;0;26680;5150.2918088873248;26680;1319.0941147534034;26680;3.035930465620241;26680;10;26680;5234.69287109375;26680;1361.494873046875;26680;3.117786169052124;26680;84.4010622064252;26680;42.400758293471654;26680;0.081855703431882976;26680;1.876369833946228;26680;300;26680;0;26680;-1;26680;-2
26690;0;26690;0;26690;0;26690;1;26690;0;26690;0;26690;0;26690;0;26690;0;26690;12;26690;0;26690;5150.2918088873248;26690;1319.0941147534034;26690;3.035930465620241;26690;10;26690;5234.69287109375;26690;1361.494873046875;26690;3.117786169052124;26690;84.4010622064252;26690;42.400758293471654;26690;0.081855703431882976;26690;1.876369833946228;26690;300;26690;1;26690;0;26690;0
26700;0;26700;0;26700;0;26700;0;26700;65534;26700;65533;26700;0;26700;0;26700;0;26700;12;26700;0;26700;5150.2918088873248;26700;1319.0941147534034;26700;3.035930465620241;26700;10;26700;5234.69287109375;26700;1361.494873046875;26700;3.117786169052124;26700;84.4010622064252;26700;42.400758293471654;26700;0.081855703431882976;26700;1.876369833946228;26700;300;26700;0;26700;-2;26700;-3
26710;0;26710;0;26710;0;26710;65529;26710;5;26710;0;26710;0;26710;0;26710;0;26710;12;26710;0;26710;5150.2918088873248;26710;1319.0941147534034;26710;3.035930465620241;26710;10;26710;5234.69287109375;26710;1361.494873046875;26710;3.117786169052124;26710;84.4010622064252;26710;42.400758293471654;26710;0.081855703431882976;26710;1.876369833946228;26710;300;26710;-7;26710;5;26710;0
26720;0;26720;0;26720;0;26720;0;26720;1;26720;65533;26720;0;26720;0;26720;0;26720;12;26720;0;26720;5150.2918088873248;26720;1319.0941147534034;26720;3.035930465620241;26720;10;26720;5234.69287109375;26720;1361.494873046875;26720;3.117786169052124;26720;84.4010622064252;26720;42.400758293471654;26720;0.081855703431882976;26720;1.876369833946228;26720;300;26720;0;26720;1;26720;-3
