Name;Measurements;
File;E:\hawino\Measurements\WallCrash.csv;
Starttime of export;133262943588028000;Dienstag, 18. April 2023;14:25:58.802
Endtime of export;133262943676393450;Dienstag, 18. April 2023;14:26:07.639


Name;xCam, yCam X;xCam, yCam Y;xObs, yObs X;xObs, yObs Y;xRef, yRef X;xRef, yRef Y;xKalman, yKalman X;xKalman, yKalman Y;xRef;xCam;xKalman;yObs;yRef;yCam;yKalman;thetaObs;thetaCam;thetaKalman;thetaRef;vX;vXRef;vXContr;vY;vYRef;vYContr;vTheta;vThetaRef;vThetaContr;newCamDataArrived;bumper;accuracyTheta;accuracyXY;arcLengthSlow;Name;FeedForwardLinearization;Name;kObsDelayedCycles;maxAcc;maxRadius;maxRotAcc;maxRotVel;maxSlowVel;maxVel;samplingTime;sObsDelayedCycles;thetaDZ;vrot_max;vtrans_max;i1;i2;i3
6416;2995.88671875;3532.5810546875;3008.1275163980549;3552.5489124219243;3000;3550.3540072084529;2996.3349482693488;3543.7344949748713;3000;2995.88671875;2996.3349482693488;3552.5489124219243;3550.3540072084529;3532.5810546875;3543.7344949748713;0.11058460046839928;0.10795942693948746;0.10720563271479647;0.10903736056995633;23.073250672808747;3.0615158845559431E-14;7.330103461302345;509.44406226189949;500;513.23902446716329;0.19803669245962333;-0.075769752926969761;-0.072106297216650031;0;0;0.01;2;0.2; ; ;6416;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-367;413;-308
6418;2995.88671875;3532.5810546875;3008.1562528472782;3553.5553097590118;3000;3550.3540072084529;2996.3670851322022;3544.7407894673815;3000;2995.88671875;2996.3670851322022;3553.5553097590118;3550.3540072084529;3532.5810546875;3544.7407894673815;0.11090248310282919;0.10795942693948746;0.10752351534922637;0.10903736056995633;14.368224611580622;3.0615158845559431E-14;7.2658297355956467;503.19866854381695;500;511.22643548214273;0.15894131721495006;-0.075769752926969761;-0.072742062485509837;0;0;0.01;2;0.2; ; ;6418;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-254;234;-72
6420;2995.88671875;3532.5810546875;3008.2154599692867;3554.6293767648276;3000;3550.3540072084529;2996.4299211470866;3545.8146502830891;3000;2995.88671875;2996.4299211470866;3554.6293767648276;3550.3540072084529;3532.5810546875;3545.8146502830891;0.11056505278077695;0.10795942693948746;0.10718608502717414;0.10903736056995633;29.603561004277076;3.0615158845559431E-14;7.1401577058268533;537.03350290793219;500;509.07871385072758;-0.16871516102611858;-0.075769752926969761;-0.072067201841405373;0;0;0.01;2;0.2; ; ;6420;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-254;234;-55
6422;2995.88671875;3532.5810546875;3008.2622744567707;3555.6940422418606;3000;3550.3540072084529;2996.4803328307903;3546.8791514979175;3000;2995.88671875;2996.4803328307903;3555.6940422418606;3550.3540072084529;3532.5810546875;3546.8791514979175;0.11016897939585771;0.10795942693948746;0.10679001164225489;0.10903736056995633;23.407243742024029;3.0615158845559431E-14;7.0393343384194242;532.33273851661636;500;506.94971142107079;-0.19803669245962347;-0.075769752926969761;-0.071275055071566881;0;0;0.01;2;0.2; ; ;6422;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-254;234;-74
6424;2995.88671875;3532.5810546875;3008.3222693949115;3556.7680655300978;3000;3550.3540072084529;2996.5439565095894;3547.9529659342961;3000;2995.88671875;2996.5439565095894;3556.7680655300978;3550.3540072084529;3532.5810546875;3547.9529659342961;0.10983154907380548;0.10795942693948746;0.10645258132020266;0.10903736056995633;29.99746907033758;3.0615158845559431E-14;6.9120869808212166;537.01164411870263;500;504.80208254831359;-0.16871516102611858;-0.075769752926969761;-0.070600194427462418;0;0;0.01;2;0.2; ; ;6424;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-254;234;-167
6426;2995.88671875;3532.5810546875;3008.3826267376539;3557.8420685130804;3000;3550.3540072084529;2996.6079425223106;3549.0267588409847;3000;2995.88671875;2996.6079425223106;3557.8420685130804;3550.3540072084529;3532.5810546875;3549.0267588409847;0.10949411875175324;0.10795942693948746;0.10611515099815043;0.10903736056995633;30.178671371175504;3.0615158845559431E-14;6.7841149553787847;537.00149149138178;500;502.6544967349364;-0.16871516102611858;-0.075769752926969761;-0.069925333783357954;0;0;0.01;2;0.2; ; ;6426;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-254;234;-442
6428;2995.88671875;3532.5810546875;3008.4560102614219;3558.9253445448726;3000;3550.3540072084529;2996.6849859749682;3550.1097807285837;3000;2995.88671875;2996.6849859749682;3558.9253445448726;3550.3540072084529;3532.5810546875;3550.1097807285837;0.10921486607143416;0.10795942693948746;0.10583589831783134;0.10903736056995633;36.691761883989457;3.0615158845559431E-14;6.6300280500636593;541.638015896121;500;500.48845295973842;-0.13962634015954659;-0.075769752926969761;-0.069366828422719781;0;0;0.01;2;0.2; ; ;6428;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;105;836;-531
6430;2995.88671875;3532.5810546875;3008.5564628816919;3559.9731675010607;3000;3550.3540072084529;2996.7889785750267;3551.1572582775398;3000;2995.88671875;2996.7889785750267;3559.9731675010607;3550.3540072084529;3532.5810546875;3551.1572582775398;0.10904824530551044;0.10795942693948746;0.10566927755190762;0.10903736056995633;50.226310135040052;3.0615158845559431E-14;6.4220428499466227;523.91147809401036;500;498.39349786182629;-0.08331038296186262;-0.075769752926969761;-0.069033586890872342;0;0;0.01;2;0.2; ; ;6430;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;105;836;-473
6432;2995.88671875;3532.5810546875;3008.6485772435253;3561.0147322841362;3000;3550.3540072084529;2996.8846118181245;3552.198505863762;3000;2995.88671875;2996.8846118181245;3561.0147322841362;3550.3540072084529;3532.5810546875;3552.198505863762;0.10884252916434203;0.10795942693948746;0.10546356141073922;0.10903736056995633;46.057180916657167;3.0615158845559431E-14;6.23077636375095;520.78239153764025;500;496.31100268938189;-0.10285807058419941;-0.075769752926969761;-0.068622154608535532;0;0;0.01;2;0.2; ; ;6432;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;105;836;-514
6434;2995.88671875;3532.5810546875;3008.740905870096;3562.0562780957616;3000;3550.3540072084529;2996.9804592606324;3553.23973375465;3000;2995.88671875;2996.9804592606324;3562.0562780957616;3550.3540072084529;3532.5810546875;3553.23973375465;0.10863681302317363;0.10795942693948746;0.10525784526957081;0.10903736056995633;46.1643132853272;3.0615158845559431E-14;6.0390814787352;520.77290581264685;500;494.22854690760596;-0.10285807058419941;-0.075769752926969761;-0.068210722326198722;0;0;0.01;2;0.2; ; ;6434;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;105;836;-347
6436;2995.88671875;3532.5810546875;3008.8165193048512;3563.0854033166147;3000;3550.3540072084529;2997.0595496380515;3554.2685976056578;3000;2995.88671875;2997.0595496380515;3563.0854033166147;3550.3540072084529;3532.5810546875;3554.2685976056578;0.10835337155264975;0.10795942693948746;0.10497440379904693;0.10903736056995633;37.806717377735012;3.0615158845559431E-14;5.8809007238969873;514.56261042646111;500;492.17081920559031;-0.14172073526193965;-0.075769752926969761;-0.067643839385150964;0;0;0.01;2;0.2; ; ;6436;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;105;836;-139
6438;2994.302734375;3565.0908203125;3008.3556158974097;3564.211279575517;3000;3550.3540072084529;2994.4442634489537;3567.1357829852118;3000;2994.302734375;2994.4442634489537;3564.211279575517;3550.3540072084529;3565.0908203125;3567.1357829852118;0.10776470932289788;0.10233042389154434;0.11957151283171962;0.10903736056995633;29.435383190891542;3.0615158845559431E-14;11.111473102092562;508.316369549766;500;466.43644844648225;-0.1808161105066125;-0.075769752926969761;-0.096838057450496326;1;0;0.01;2;0.2; ; ;6438;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;197;765;-77
6440;2994.302734375;3565.0908203125;3008.3366092996557;3565.2277930668843;3000;3550.3540072084529;2994.4132566797339;3568.1520012241513;3000;2994.302734375;2994.4132566797339;3565.2277930668843;3550.3540072084529;3565.0908203125;3568.1520012241513;0.10769815410075516;0.10233042389154434;0.1195049576095769;0.10903736056995633;-9.503298876947909;3.0615158845559431E-14;11.173486640532277;508.25674568373586;500;464.4040119686033;-0.033277611071358522;-0.075769752926969761;-0.096704947006210892;0;0;0.01;2;0.2; ; ;6440;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;197;765;-12
6442;2994.302734375;3565.0908203125;3008.3134097238094;3566.2411928598526;3000;3575.3540072084525;2994.378093986641;3569.1650564771967;3000;2994.302734375;2994.378093986641;3566.2411928598526;3575.3540072084525;3565.0908203125;3569.1650564771967;0.1076120511909901;0.10233042389154434;0.11941885469981184;0.10526538316674861;-11.599787923266533;3.0615158845559431E-14;11.243812026717963;506.69989648427116;500;462.37790146251245;-0.043051454882526777;-0.075101600954531708;-0.096532741186680773;0;0;0.01;2;0.2; ; ;6442;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;197;765;10
6444;2994.302734375;3565.0908203125;3008.3030801065415;3567.2639384294303;3000;3575.3540072084525;2994.3556900139129;3570.1876088049967;3000;2994.302734375;2994.3556900139129;3567.2639384294303;3575.3540072084525;3565.0908203125;3570.1876088049967;0.10758459134409205;0.10233042389154434;0.11939139485291379;0.10526538316674861;-5.1648086338529779;3.0615158845559431E-14;11.288619972174304;511.37278478874435;500;510.33279680691157;-0.013729923449022161;-0.075101600954531708;-0.10335362432686208;0;0;0.01;2;0.2; ; ;6444;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;197;765;-165
6446;2994.302734375;3565.0908203125;3008.2799956153185;3568.2773408504718;3000;3575.3540072084525;2994.3206423663937;3571.2006680446821;3000;2994.302734375;2994.3206423663937;3568.2773408504718;3575.3540072084525;3565.0908203125;3571.2006680446821;0.107498488434327;0.10233042389154434;0.11930529194314873;0.10526538316674861;-11.542245611546221;3.0615158845559431E-14;11.358715267212604;506.70121052083408;500;508.30667832754079;-0.043051454882526777;-0.075101600954531708;-0.10318141850733197;0;0;0.01;2;0.2; ; ;6446;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;197;765;-344
6448;2994.302734375;3565.0908203125;3008.2655208896417;3569.2969734761423;3000;3575.3540072084525;2994.2941303272314;3572.2200587062025;3000;2994.302734375;2994.2941303272314;3569.2969734761423;3575.3540072084525;3565.0908203125;3572.2200587062025;0.10745148089980662;0.10233042389154434;0.11925828440862836;0.10526538316674861;-7.237362838436276;3.0615158845559431E-14;11.411739345537201;509.81631283529214;500;506.2678970044999;-0.023503767260190413;-0.075101600954531708;-0.10308740343829122;0;0;0.01;2;0.2; ; ;6448;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-322;734;-301
6450;2994.302734375;3565.0908203125;3008.2297170397419;3570.3300999859061;3000;3575.3540072084525;2994.2461313345393;3573.2526904883712;3000;2994.302734375;2994.2461313345393;3570.3300999859061;3575.3540072084525;3565.0908203125;3573.2526904883712;0.10753199875596529;0.10233042389154434;0.11933880226478703;0.10526538316674861;-17.901924949834935;3.0615158845559431E-14;11.507737330921403;516.56325488193283;500;504.20263344016257;0.040258928079335704;-0.075101600954531708;-0.10324843915060857;0;0;0.01;2;0.2; ; ;6450;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-322;734;-262
6452;2994.302734375;3565.0908203125;3008.1895688549021;3571.3601093563057;3000;3575.3540072084525;2994.193825112302;3574.2821540569216;3000;2994.302734375;2994.193825112302;3571.3601093563057;3575.3540072084525;3565.0908203125;3574.2821540569216;0.10759296892450163;0.10233042389154434;0.11939977243332337;0.10526538316674861;-20.074092419882426;3.0615158845559431E-14;11.6123497753961;515.00468519982;500;502.14370630306166;0.030485084268167453;-0.075101600954531708;-0.10337037948768123;0;0;0.01;2;0.2; ; ;6452;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-322;734;-257
6454;2994.302734375;3565.0908203125;3008.1536188303321;3572.3932307899126;3000;3575.3540072084525;2994.1456800150595;3575.3147790374719;3000;2994.302734375;2994.1456800150595;3572.3932307899126;3575.3540072084525;3565.0908203125;3575.3147790374719;0.1076734867806603;0.10233042389154434;0.11948029028948204;0.10526538316674861;-17.975012284966276;3.0615158845559431E-14;11.708639969881036;516.5607168034378;500;500.0784563419611;0.040258928079335704;-0.075101600954531708;-0.10353141519999858;0;0;0.01;2;0.2; ; ;6454;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-322;734;-92
6456;2994.302734375;3565.0908203125;3008.0962820748941;3573.4107750453691;3000;3575.3540072084525;2994.0763335900019;3576.3315754225305;3000;2994.302734375;2994.0763335900019;3573.4107750453691;3575.3540072084525;3565.0908203125;3576.3315754225305;0.10765626619870729;0.10233042389154434;0.11946306970752903;0.10526538316674861;-28.668377719045331;3.0615158845559431E-14;11.847332819996185;508.7721277281218;500;498.04486357184396;-0.0086102909765056919;-0.075101600954531708;-0.10349697403609255;0;0;0.01;2;0.2; ; ;6456;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-322;734;-11
6458;2994.302734375;3565.0908203125;3008.04322360506;3574.4314350707109;3000;3575.3540072084525;2994.0112283659259;3577.3515378720108;3000;2994.302734375;2994.0112283659259;3574.4314350707109;3575.3540072084525;3565.0908203125;3577.3515378720108;0.10765859330437662;0.10233042389154434;0.11946539681319836;0.10526538316674861;-26.5292349169934;3.0615158845559431E-14;11.977543268148141;510.33001267093465;500;496.00493867288333;0.0011635528346626998;-0.075101600954531708;-0.10350162824743121;0;0;0.01;2;0.2; ; ;6458;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-587;890;-139
6460;2994.302734375;3565.0908203125;3008.0553538845197;3575.4312703945761;3000;3575.3540072084525;2994.0115532149666;3578.3514467243576;3000;2994.302734375;2994.0115532149666;3575.4312703945761;3575.3540072084525;3565.0908203125;3578.3514467243576;0.10747940616783853;0.10233042389154434;0.11928620967666027;0.10526538316674861;6.0651397298607037;3.0615158845559431E-14;11.97689357006678;499.91766193260594;500;494.00512096818966;-0.089593568269042065;-0.075101600954531708;-0.10314325397435505;0;0;0.01;2;0.2; ; ;6460;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-587;890;-270
6462;2994.302734375;3565.0908203125;3008.076185948823;3576.4373315869138;3000;3575.3540072084525;2994.0205057364433;3579.3576837491137;3000;2994.302734375;2994.0205057364433;3576.4373315869138;3575.3540072084525;3565.0908203125;3579.3576837491137;0.10733931440654512;0.10233042389154434;0.11914611791536686;0.10526538316674861;10.416032151637246;3.0615158845559431E-14;11.958988527113464;503.03059616874361;500;491.99264691867756;-0.070045880646705708;-0.075101600954531708;-0.10286307045176822;0;0;0.01;2;0.2; ; ;6462;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-587;890;-303
6464;2994.302734375;3565.0908203125;3008.1098427333095;3577.4526560177978;3000;3575.3540072084525;2994.0421727175303;3580.3733347822067;3000;2994.302734375;2994.0421727175303;3577.4526560177978;3575.3540072084525;3565.0908203125;3580.3733347822067;0.10725740028698486;0.10233042389154434;0.1190642037958066;0.10526538316674861;16.828392243298545;3.0615158845559431E-14;11.91565456493939;507.66221544202716;500;489.96134485249149;-0.040957059780133719;-0.075101600954531708;-0.10269924221264769;0;0;0.01;2;0.2; ; ;6464;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-587;890;-395
6466;2994.302734375;3565.0908203125;3008.1350586772237;3578.4617515224227;3000;3575.3540072084525;2994.055472988367;3581.3826576661627;3000;2994.302734375;2994.055472988367;3578.4617515224227;3575.3540072084525;3565.0908203125;3581.3826576661627;0.10713639079217992;0.10233042389154434;0.11894319430100166;0.10526538316674861;12.607971957180922;3.0615158845559431E-14;11.889054023266029;504.547752312504;500;487.94269908457954;-0.060504747402469944;-0.075101600954531708;-0.10245722322303781;0;0;0.01;2;0.2; ; ;6466;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-587;890;-456
6468;2994.302734375;3565.0908203125;3008.1646591127046;3579.4739565354685;3000;3575.3540072084525;2994.0731207326717;3582.395141607436;3000;2994.302734375;2994.0731207326717;3579.4739565354685;3575.3540072084525;3565.0908203125;3582.395141607436;0.10703492898499731;0.10233042389154434;0.11884173249381905;0.10526538316674861;14.80021774053953;3.0615158845559431E-14;11.853758534656693;506.102506522843;500;485.91773120203288;-0.050730903591301828;-0.075101600954531708;-0.10225429960867259;0;0;0.01;2;0.2; ; ;6468;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-134;959;-258
6470;2994.302734375;3565.0908203125;3008.2296693333769;3580.4794620093107;3000;3575.3540072084525;2994.1262548924287;3583.4013445431233;3000;2994.302734375;2994.1262548924287;3580.4794620093107;3575.3540072084525;3565.0908203125;3583.4013445431233;0.10657695458927399;0.10233042389154434;0.11838375809809573;0.10526538316674861;32.50511033619172;3.0615158845559431E-14;11.747490215142564;502.75273692105537;500;483.90532533065834;-0.22898719786165575;-0.075101600954531708;-0.10133835081722596;0;0;0.01;2;0.2; ; ;6470;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-134;959;-110
6472;2994.302734375;3565.0908203125;3008.2823476762869;3581.47560705821;3000;3575.3540072084525;2994.1671685480796;3584.3980421096094;3000;2994.302734375;2994.1671685480796;3581.47560705821;3575.3540072084525;3565.0908203125;3584.3980421096094;0.10606033713068368;0.10233042389154434;0.11786714063950542;0.10526538316674861;26.339171455079587;3.0615158845559431E-14;11.665662903840742;498.07252444946795;500;481.91193019768616;-0.25830872929516052;-0.075101600954531708;-0.10030511590004533;0;0;0.01;2;0.2; ; ;6472;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-134;959;-64
6474;2994.302734375;3565.0908203125;3008.3355406380679;3582.4717247596259;3000;3575.3540072084525;2994.2085971096117;3585.3947184063813;3000;2994.302734375;2994.2085971096117;3582.4717247596259;3575.3540072084525;3565.0908203125;3585.3947184063813;0.10554371967209336;0.10233042389154434;0.1173505231809151;0.10526538316674861;26.59648089053043;3.0615158845559431E-14;11.582805780776683;498.058850708072;500;479.91857760414223;-0.25830872929516052;-0.075101600954531708;-0.0992718809828647;0;0;0.01;2;0.2; ; ;6474;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-134;959;9
6476;2994.302734375;3565.0908203125;3008.376547807195;3583.4585714707355;3000;3575.3540072084525;2994.237950186051;3586.3819804871132;3000;2994.302734375;2994.237950186051;3583.4585714707355;3575.3540072084525;3565.0908203125;3586.3819804871132;0.1049689245717699;0.10233042389154434;0.11677572808059164;0.10526538316674861;20.50358456357776;3.0615158845559431E-14;11.524099627898098;493.42335555485329;500;477.94405344267852;-0.2873975501617328;-0.075101600954531708;-0.098122290782217778;0;0;0.01;2;0.2; ; ;6476;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-134;959;32
6478;2994.00244140625;3580.5146484375;3007.9021306318255;3584.3749397005081;3000;3575.3540072084525;2994.0616694444107;3582.4892873748886;3000;2994.00244140625;2994.0616694444107;3584.3749397005081;3575.3540072084525;3580.5146484375;3582.4892873748886;0.10412857086114079;0.098167091608047485;0.089805326378690875;0.10526538316674861;20.78719848803501;3.0615158845559431E-14;11.876661111178722;493.4114886846333;500;485.72943966712774;-0.2873975501617328;-0.075101600954531708;-0.044181487378416248;1;0;0.01;2;0.2; ; ;6478;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;193;665;-90
6480;2994.00244140625;3580.5146484375;3007.9239625488326;3585.3669688719283;3000;3575.3540072084525;2994.0977077125053;3583.4809020948187;3000;2994.00244140625;2994.0977077125053;3585.3669688719283;3575.3540072084525;3580.5146484375;3583.4809020948187;0.1036543067257322;0.098167091608047485;0.089331062243282286;0.10526538316674861;10.915958503501351;3.0615158845559431E-14;11.804584574989379;496.01458571017207;500;483.74621022726751;-0.23713206770429635;-0.075101600954531708;-0.04323295910759907;0;0;0.01;2;0.2; ; ;6480;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;193;665;-238
6482;2994.00244140625;3580.5146484375;3007.9377185592789;3586.3527921649538;3000;3575.3540072084525;2994.1255820171582;3584.4664272421564;3000;2994.00244140625;2994.1255820171582;3586.3527921649538;3575.3540072084525;3580.5146484375;3584.4664272421564;0.10314094721507894;0.098167091608047485;0.088817702732629025;0.10526538316674861;6.8780052230644628;3.0615158845559431E-14;11.748835965683641;492.91164651268269;500;481.77515993259203;-0.25667975532663267;-0.075101600954531708;-0.042206240086292549;0;0;0.01;2;0.2; ; ;6482;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;193;665;-264
6484;2994.00244140625;3580.5146484375;3007.9519806496533;3587.3386082662996;3000;3575.3540072084525;2994.1539622468235;3585.4519379500935;3000;2994.00244140625;2994.1539622468235;3587.3386082662996;3575.3540072084525;3580.5146484375;3585.4519379500935;0.10262758770442568;0.098167091608047485;0.088304343221975765;0.10526538316674861;7.1310451872913774;3.0615158845559431E-14;11.692075506352952;492.908050672972;500;479.804138516718;-0.25667975532663267;-0.075101600954531708;-0.041179521064986027;0;0;0.01;2;0.2; ; ;6484;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;193;665;-323
6486;2994.00244140625;3580.5146484375;3007.9624724440037;3588.321323598801;3000;3575.3540072084525;2994.1785281556545;3586.4344022082755;3000;2994.00244140625;2994.1785281556545;3588.321323598801;3575.3540072084525;3580.5146484375;3586.4344022082755;0.10209468050615007;0.098167091608047485;0.087771436023700161;0.10526538316674861;5.2458971753126775;3.0615158845559431E-14;11.642943688691078;491.35766625068436;500;477.83921000035389;-0.266453599137801;-0.075101600954531708;-0.04011370666843482;0;0;0.01;2;0.2; ; ;6486;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;193;665;-515
6488;2994.00244140625;3580.5146484375;3007.9734879329144;3589.304033200609;3000;3575.3540072084525;2994.2036176232477;3587.4168532356034;3000;2994.00244140625;2994.2036176232477;3589.304033200609;3575.3540072084525;3580.5146484375;3587.4168532356034;0.10156177330787447;0.098167091608047485;0.087238528825424558;0.10526538316674861;5.5077444553004824;3.0615158845559431E-14;11.592764753504556;491.35480090410022;500;475.87430794569809;-0.266453599137801;-0.075101600954531708;-0.039047892271883614;0;0;0.01;2;0.2; ; ;6488;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-116;497;-601
6490;2994.00244140625;3580.5146484375;3007.9335541453138;3590.336690538697;3000;3575.3540072084525;2994.1784784296747;3588.4499766097683;3000;2994.00244140625;2994.1784784296747;3590.336690538697;3575.3540072084525;3580.5146484375;3588.4499766097683;0.10118012797810505;0.098167091608047485;0.086856883495655138;0.10526538316674861;-19.96689380033262;3.0615158845559431E-14;11.643043140650692;516.32866904404466;500;473.80806119736826;-0.19082266488471311;-0.075101600954531708;-0.038284601612344774;0;0;0.01;2;0.2; ; ;6490;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-116;497;-637
6492;2994.00244140625;3580.5146484375;3007.8897336242976;3591.3662759178728;3000;3600.3540072084529;2994.1494089024573;3589.4800840088596;3000;2994.00244140625;2994.1494089024573;3591.3662759178728;3600.3540072084529;3580.5146484375;3589.4800840088596;0.10077893496071329;0.098167091608047485;0.086455690478263375;0.10152797119924412;-21.910260508206147;3.0615158845559431E-14;11.701182195085524;514.79268958800878;500;471.74784639918562;-0.20059650869588136;-0.07438720644680985;-0.037482215577561248;0;0;0.01;2;0.2; ; ;6492;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-116;497;-788
6494;2994.00244140625;3580.5146484375;3007.8634545026734;3592.4082204209035;3000;3600.3540072084529;2994.1380559920067;3590.5222980228959;3000;2994.00244140625;2994.1380559920067;3592.4082204209035;3600.3540072084529;3580.5146484375;3590.5222980228959;0.10045593269381087;0.098167091608047485;0.086132688211360955;0.10152797119924412;-13.139560812186012;3.0615158845559431E-14;11.723888015986661;520.97225151535758;500;519.663418371114;-0.16150113345120848;-0.07438720644680985;-0.04359664047104353;0;0;0.01;2;0.2; ; ;6494;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-116;497;-1022
6496;2994.00244140625;3580.5146484375;3007.8033492731565;3593.4255746007366;3000;3600.3540072084529;2994.092528242239;3591.5404087191564;3000;2994.00244140625;2994.092528242239;3593.4255746007366;3600.3540072084529;3580.5146484375;3591.5404087191564;0.099977014347063631;0.098167091608047485;0.085653769864613719;0.10152797119924412;-30.052614758410353;3.0615158845559431E-14;11.814943515521948;508.67708991657167;500;517.627196978593;-0.2394591733736218;-0.07438720644680985;-0.042638803777549056;0;0;0.01;2;0.2; ; ;6496;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-116;497;-783
6498;2994.00244140625;3580.5146484375;3007.7351621676421;3594.4367935060459;3000;3600.3540072084529;2994.0388315714476;3592.5525005249524;3000;2994.00244140625;2994.0388315714476;3594.4367935060459;3600.3540072084529;3580.5146484375;3592.5525005249524;0.099459000625071708;0.098167091608047485;0.0851357561426218;0.10152797119924412;-34.093552757217374;3.0615158845559431E-14;11.922336857104741;505.60945265466859;500;515.603013367001;-0.25900686099595832;-0.07438720644680985;-0.041602776333565211;0;0;0.01;2;0.2; ; ;6498;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-584;557;-412
6500;2994.00244140625;3580.5146484375;3007.67372981332;3595.449174521124;3000;3600.3540072084529;2993.9919056035869;3593.565657574668;3000;2994.00244140625;2993.9919056035869;3595.449174521124;3600.3540072084529;3580.5146484375;3593.565657574668;0.09889863357989806;0.098167091608047485;0.084575389097448148;0.10152797119924412;-30.716177161109396;3.0615158845559431E-14;12.016188792826172;506.1905075389372;500;513.57669926756989;-0.28018352258682305;-0.07438720644680985;-0.040482042243217914;0;0;0.01;2;0.2; ; ;6500;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-584;557;-425
6502;2994.00244140625;3580.5146484375;3007.6214405281189;3596.4677445009174;3000;3600.3540072084529;2993.9542104100124;3594.5848720003237;3000;2994.00244140625;2993.9542104100124;3596.4677445009174;3600.3540072084529;3580.5146484375;3594.5848720003237;0.098377361909969083;0.098167091608047485;0.08405411742751917;0.10152797119924412;-26.144642600368488;3.0615158845559431E-14;12.0915791799753;509.2849898967001;500;511.53827041625846;-0.26063583496448656;-0.07438720644680985;-0.03943949890335996;0;0;0.01;2;0.2; ; ;6502;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-584;557;-704
6504;2994.00244140625;3580.5146484375;3007.5953169561353;3597.5047190658474;3000;3600.3540072084529;2993.9429418500422;3595.6221143581556;3000;2994.00244140625;2993.9429418500422;3597.5047190658474;3600.3540072084529;3580.5146484375;3595.6221143581556;0.097972910944640265;0.098167091608047485;0.083649666462190353;0.10152797119924412;-13.061785991757894;3.0615158845559431E-14;12.114116299915652;518.4872824649832;500;509.4637857005946;-0.20222548266440973;-0.07438720644680985;-0.038630596972702325;0;0;0.01;2;0.2; ; ;6504;80;0.4;0.1;100;100;0.08;0.5;0.05;80;0.2;1.57;934;-584;557;-905
