t;yObs;yRef;yCam;yKalman
40698;1999.077954;2000;1996.979126;1997.463542
40700;1999.098239;2000;1998.432617;1998.528009
40702;1999.073022;2000;1998.432617;1998.50466
40704;1999.045463;2000;1998.432617;1998.4789
40706;1999.024966;2000;1998.432617;1998.460413
40708;1999.013856;2000;1998.432617;1998.451596
40710;1999.012199;2000;1998.432617;1998.452514
40712;1999.025987;2000;1998.432617;1998.46882
40714;1999.032698;2000;1998.432617;1998.477837
40716;1999.032325;2000;1998.432617;1998.479557
40718;1999.022482;2000;1998.432617;1998.471524
40720;1999.012618;2000;1998.432617;1998.46347
40722;1999.048216;2000;1998.432617;1998.500624
40724;1999.09089;2000;1998.432617;1998.545066
40726;1999.147721;2000;1998.432617;1998.604089
40728;1999.209279;2000;1998.432617;1998.66798
40730;1999.27563;2000;1998.432617;1998.736807
40732;1999.281682;2000;1998.432617;1998.745784
40734;1999.280657;2000;1998.432617;1998.747473
40736;1999.267841;2000;1998.432617;1998.737017
40738;1999.250248;2000;1998.432617;1998.721643
40740;1999.232633;2000;1998.432617;1998.706246
40742;1999.229912;2000;1998.432617;1998.706097
40744;1999.236613;2000;1998.432617;1998.715656
40746;1999.25037;2000;1998.432617;1998.732481
40748;1999.25942;2000;1998.432617;1998.74446
40750;1999.234546;2000;1998.636963;1998.648729
40752;1999.259596;2000;1998.636963;1998.675145
40754;1999.282246;2000;1998.636963;1998.699105
40756;1999.307249;2000;1998.636963;1998.725474
40758;1999.34399;2000;1998.636963;1998.763861
40760;1999.390159;2000;1998.636963;1998.811899
40762;1999.38863;2000;1998.636963;1998.81256
40764;1999.377703;2000;1998.636963;1998.803598
40766;1999.359684;2000;1998.636963;1998.787377
40768;1999.336887;2000;1998.636963;1998.766265
40770;1999.321107;2000;1998.636963;1998.752338
40772;1999.298438;2000;1998.636963;1998.731769
40774;1999.285173;2000;1998.636963;1998.720829
40776;1999.269537;2000;1998.636963;1998.70746
40778;1999.244474;2000;1998.636963;1998.684441
40780;1999.214712;2000;1998.636963;1998.656611
40782;1999.208812;2000;1998.636963;1998.65244
40784;1999.205261;2000;1998.636963;1998.650676
40786;1999.213417;2000;1998.636963;1998.660897
40788;1999.228615;2000;1998.636963;1998.678329
40790;1999.241457;2000;1998.636963;1998.693348
40792;1999.241654;2000;1998.636963;1998.695879
40794;1999.232398;2000;1998.636963;1998.688731
40796;1999.223086;2000;1998.636963;1998.681527
40798;1999.216081;2000;1998.636963;1998.676687
40800;1999.203068;2000;1998.667236;1998.671896
40802;1999.224005;2000;1998.667236;1998.696354
40804;1999.240276;2000;1998.667236;1998.715994
40806;1999.247147;2000;1998.667236;1998.725925
40808;1999.239934;2000;1998.667236;1998.721311
40810;1999.230327;2000;1998.667236;1998.714225
40812;1999.216345;2000;1998.667236;1998.702417
40814;1999.216416;2000;1998.667236;1998.705123
40816;1999.225895;2000;1998.667236;1998.717545
40818;1999.235406;2000;1998.667236;1998.73
40820;1999.235552;2000;1998.667236;1998.732781
40822;1999.2153;2000;1998.667236;1998.715402
40824;1999.187989;2000;1998.667236;1998.690731
40826;1999.163005;2000;1998.667236;1998.668466
40828;1999.147379;2000;1998.667236;1998.655866
40830;1999.145783;2000;1998.667236;1998.657759
40832;1999.138272;2000;1998.667236;1998.654482
40834;1999.1261;2000;1998.667236;1998.64639
40836;1999.09987;2000;1998.667236;1998.623778
40838;1999.057201;2000;1998.667236;1998.584189
40840;1999.009819;2000;1998.667236;1998.539732
40842;1998.991908;2000;1998.667236;1998.524143
40844;1998.988018;2000;1998.667236;1998.523036
40846;1998.995811;2000;1998.667236;1998.533996
40848;1999.001332;2000;1998.667236;1998.542609
40850;1999.002162;2000;1998.667236;1998.546375
40852;1998.992503;2000;1998.667236;1998.539239
40854;1998.975826;2000;1998.667236;1998.524854
40856;1998.9615;2000;1998.667236;1998.512897
40858;1998.954189;2000;1998.667236;1998.508187
40860;1999.098045;2000;2002.901489;2002.901624
40862;1999.083449;2000;2002.901489;2002.891821
40864;1999.075885;2000;2002.901489;2002.889313
40866;1999.0613;2000;2002.901489;2002.879521
40868;1999.032644;2000;2002.901489;2002.855132
40870;1998.992259;2000;2002.901489;2002.818574
40872;1998.961444;2000;2002.901489;2002.790875
40874;1998.928285;2000;2002.901489;2002.760745
40876;1998.904412;2000;2002.901489;2002.74025
40878;1998.894546;2000;2002.901489;2002.734291
40880;1998.898705;2000;2002.901489;2002.742883
40882;1998.932356;2000;2002.901489;2002.780091
40884;1998.952;2000;2002.901489;2002.802766
40886;1998.955251;2000;2002.901489;2002.808431
40888;1998.946809;2000;2002.901489;2002.801965
40890;1998.940655;2000;2002.901489;2002.797874
40892;1998.91066;2000;2002.901489;2002.770997
40894;1998.897026;2000;2002.901489;2002.761098
40896;1998.885685;2000;2002.901489;2002.753577
40898;1998.86968;2000;2002.901489;2002.741217
40900;1998.849005;2000;2002.901489;2002.724012
40902;1998.792852;2000;2002.901489;2002.671516
40904;1998.7343;2000;2002.901489;2002.616533
40906;1998.680354;2000;2002.901489;2002.566332
40908;1998.631075;2000;2002.901489;2002.520973
40910;1998.591059;2000;2002.901489;2002.485228
40912;1998.585615;2000;2002.901489;2002.483559
40914;1998.584862;2000;2002.901489;2002.486756
40916;1998.581861;2000;2002.901489;2002.487618
40918;1998.574195;2000;2002.901489;2002.483638
40920;1998.579576;2000;1999.072632;1999.059944
40922;1998.56746;2000;1999.072632;1999.051044
40924;1998.555341;2000;1999.072632;1999.04214
40926;1998.545578;2000;1999.072632;1999.035674
40928;1998.538118;2000;1999.072632;1999.031591
40930;1998.540043;2000;1999.072632;1999.037218
40932;1998.528061;2000;1999.072632;1999.029766
40934;1998.51844;2000;1999.072632;1999.024757
40936;1998.506466;2000;1999.072632;1999.017313
40938;1998.489829;2000;1999.072632;1999.005044
40940;1998.468465;2000;1999.072632;1998.987884
40942;1998.46192;2000;1999.072632;1998.984781
40944;1998.455385;2000;1999.072632;1998.981688
40946;1998.448859;2000;1999.072632;1998.978606
40948;1998.444705;2000;1999.072632;1998.977975
40950;1998.445228;2000;1999.072632;1998.982185
40952;1998.440134;2000;1999.072632;1998.980899
40954;1998.435056;2000;1999.072632;1998.97963
40956;1998.429997;2000;1999.072632;1998.978379
40958;1998.417926;2000;1999.072632;1998.969873
40960;1998.403497;2000;1999.072632;1998.958927
40962;1998.37237;2000;1999.072632;1998.931585
40964;1998.341218;2000;1999.072632;1998.904218
40966;1998.310042;2000;1999.072632;1998.876828
40968;1998.278842;2000;1999.072632;1998.849412
40970;1998.239782;2000;1998.157959;1998.100677
40972;1998.207901;2000;1998.157959;1998.07153
40974;1998.176017;2000;1998.157959;1998.04238
40976;1998.141825;2000;1998.157959;1998.010854
40978;1998.107626;2000;1998.157959;1997.979321
40980;1998.07106;2000;1998.157959;1997.945351
40982;1998.039656;2000;1998.157959;1997.916696
40984;1998.008237;2000;1998.157959;1997.888026
40986;1997.979107;2000;1998.157959;1997.861712
40988;1997.952325;2000;1998.157959;1997.837816
40990;1997.923175;2000;1998.157959;1997.811483
40992;1997.900608;2000;1998.157959;1997.791751
40994;1997.878025;2000;1998.157959;1997.772001
40996;1997.857782;2000;1998.157959;1997.754662
40998;1997.839883;2000;1998.157959;1997.739736
41000;1997.824275;2000;1998.157959;1997.727169
41002;1997.821861;2000;1998.157959;1997.727645
41004;1997.819445;2000;1998.157959;1997.72812
41006;1997.814725;2000;1998.157959;1997.726222
41008;1997.805284;2000;1998.157959;1997.719465
41010;1997.793528;2000;1998.157959;1997.710325
41012;1997.790471;2000;1998.157959;1997.709663
41014;1997.785092;2000;1998.157959;1997.70661
41016;1997.779688;2000;1998.157959;1997.703533
41018;1997.77426;2000;1998.157959;1997.700431
41020;1997.77346;2000;1998.157959;1997.702095
41022;1997.770124;2000;1998.157959;1997.701328
41024;1997.769068;2000;1998.157959;1997.70291
41026;1997.770351;2000;1998.157959;1997.706899
41028;1997.76927;2000;1998.157959;1997.708457
41030;1997.766723;2000;1997.72998;1997.73308
41032;1997.737661;2000;1997.72998;1997.706734
41034;1997.708562;2000;1997.72998;1997.680352
41036;1997.679427;2000;1997.72998;1997.653934
41038;1997.650256;2000;1997.72998;1997.627479
41040;1997.621049;2000;1997.72998;1997.600988
41042;1997.58464;2000;1997.72998;1997.567376
41044;1997.548191;2000;1997.72998;1997.533724
41046;1997.511702;2000;1997.72998;1997.500031
41048;1997.470477;2000;1997.72998;1997.461476
41050;1997.431553;2000;1997.72998;1997.425284
41052;1997.421523;2000;1997.72998;1997.417502
41054;1997.411471;2000;1997.72998;1997.409698
41056;1997.406084;2000;1997.72998;1997.406687
41058;1997.398337;2000;1997.72998;1997.401253
41060;1997.392913;2000;1997.72998;1997.398205
41062;1997.416785;2000;1997.72998;1997.424228
41064;1997.440653;2000;1997.72998;1997.450247
41066;1997.466858;2000;1997.72998;1997.478668
41068;1997.490721;2000;1997.72998;1997.504682
41070;1997.514579;2000;1997.72998;1997.530691
41072;1997.500901;2000;1997.72998;1997.519691
41074;1997.48484;2000;1997.72998;1997.506244
41076;1997.466394;2000;1997.72998;1997.490347
41078;1997.4479;2000;1997.72998;1997.474403
41080;1997.431696;2000;1997.72998;1997.460812
41082;1997.411308;2000;1997.72998;1997.443035
41084;1997.393236;2000;1997.72998;1997.427637
41086;1997.377482;2000;1997.72998;1997.414621
41088;1997.35938;2000;1997.72998;1997.399194
41090;1997.314335;2000;1996.82251;1996.784514
41092;1997.308525;2000;1996.82251;1996.781024
41094;1997.300375;2000;1996.82251;1996.775115
41096;1997.289883;2000;1996.82251;1996.766785
41098;1997.28172;2000;1996.82251;1996.760862
41100;1997.278166;2000;1996.82251;1996.759707
41102;1997.272396;2000;1996.82251;1996.756777
41104;1997.261946;2000;1996.82251;1996.749008
41106;1997.246867;2000;1996.82251;1996.736454
41108;1997.222486;2000;1996.82251;1996.714281
41110;1997.20041;2000;1996.82251;1996.694494
41112;1997.172252;2000;1996.82251;1996.668724
41114;1997.151021;2000;1996.82251;1996.650118
41116;1997.139057;2000;1996.82251;1996.641095
41118;1997.131709;2000;1996.82251;1996.636845
41120;1997.124377;2000;1996.82251;1996.63261
41122;1997.134867;2000;1996.82251;1996.645635
41124;1997.143043;2000;1996.82251;1996.656266
41126;1997.148956;2000;1996.82251;1996.664557
41128;1997.154882;2000;1996.82251;1996.67286
41130;1997.160821;2000;1996.82251;1996.681177
41132;1997.16184;2000;1996.82251;1996.684368
41134;1997.160525;2000;1996.82251;1996.685147
41136;1997.156874;2000;1996.82251;1996.683509
41138;1997.157891;2000;1996.82251;1996.686698
41140;1997.144057;2000;1996.55127;1996.564827
41142;1997.147905;2000;1996.55127;1996.571129
41144;1997.15637;2000;1996.55127;1996.582174
41146;1997.16022;2000;1996.55127;1996.58848
41148;1997.152434;2000;1996.55127;1996.582835
41150;1997.14001;2000;1996.55127;1996.572428
41152;1997.11434;2000;1996.55127;1996.548582
41154;1997.093261;2000;1996.55127;1996.529452
41156;1997.079112;2000;1996.55127;1996.517439
41158;1997.071898;2000;1996.55127;1996.51255
41160;1997.062401;2000;1996.55127;1996.505315
41162;1997.063572;2000;1996.55127;1996.508162
41164;1997.060127;2000;1996.55127;1996.506268
41166;1997.05434;2000;1996.55127;1996.50197
41168;1997.050878;2000;1996.55127;1996.50006
41170;1997.056632;2000;1996.55127;1996.507614
41172;1997.090073;2000;1996.55127;1996.542998
41174;1997.130472;2000;1996.55127;1996.585529
41176;1997.175508;2000;1996.55127;1996.632821
41178;1997.220575;2000;1996.55127;1996.680144
41180;1997.270346;2000;1996.55127;1996.732297
41182;1997.306115;2000;1996.55127;1996.770643
41184;1997.341917;2000;1996.55127;1996.809022
41186;1997.373073;2000;1996.55127;1996.84263
41188;1997.404254;2000;1996.55127;1996.876262
41190;1997.435459;2000;1996.55127;1996.909918
41192;1997.468095;2000;1996.55127;1996.944935
41194;1997.50075;2000;1996.55127;1996.979972
41196;1997.533424;2000;1996.55127;1997.015026
41198;1997.563775;2000;1996.55127;1997.047694
41200;1997.541723;2000;1996.077393;1996.142757
41202;1997.592622;2000;1996.077393;1996.194142
41204;1997.643544;2000;1996.077393;1996.245551
41206;1997.69449;2000;1996.077393;1996.296982
41208;1997.740767;2000;1996.077393;1996.343717
41210;1997.78706;2000;1996.077393;1996.390468
41212;1997.816404;2000;1996.077393;1996.420254
41214;1997.845759;2000;1996.077393;1996.450051
41216;1997.875127;2000;1996.077393;1996.47986
41218;1997.902158;2000;1996.077393;1996.507319
41220;1997.931546;2000;1996.077393;1996.537148
41222;1997.947384;2000;1996.077393;1996.553474
41224;1997.960877;2000;1996.077393;1996.567441
41226;1997.976719;2000;1996.077393;1996.58377
41228;1997.990215;2000;1996.077393;1996.59774
41230;1998.003711;2000;1996.077393;1996.61171
41232;1998.011562;2000;1996.077393;1996.62003
41234;1998.019418;2000;1996.077393;1996.628356
41236;1998.027278;2000;1996.077393;1996.636685
41238;1998.035142;2000;1996.077393;1996.645019
41240;1998.043011;2000;1996.077393;1996.653358
41242;1998.059622;2000;1996.077393;1996.67037
41244;1998.073959;2000;1996.077393;1996.685095
41246;1998.090609;2000;1996.077393;1996.702146
41248;1998.104984;2000;1996.077393;1996.716909
41250;1998.119376;2000;1996.077393;1996.731688
41252;1998.14152;2000;1996.077393;1996.754206
41254;1998.163682;2000;1996.077393;1996.776741
41256;1998.185862;2000;1996.077393;1996.799293
41258;1998.205705;2000;1996.077393;1996.819495
41260;1998.292629;2000;2000.048828;2000.089213
41262;1998.286047;2000;2000.048828;2000.061477
41264;1998.281792;2000;2000.048828;2000.035358
41266;1998.279867;2000;2000.048828;2000.010858
41268;1998.275614;2000;2000.048828;1999.984741
41270;1998.271361;2000;2000.048828;1999.958623
41272;1998.282678;2000;2000.048828;1999.946578
41274;1998.310209;2000;2000.048828;1999.945808
41276;1998.344716;2000;2000.048828;1999.949902
41278;1998.37;2000;2000.048828;1999.947598
41280;1998.386039;2000;2000.048828;1999.938871
41282;1998.411274;2000;2000.048828;1999.943104
41284;1998.431906;2000;2000.048828;1999.944137
41286;1998.45949;2000;2000.048828;1999.950009
41288;1998.494037;2000;2000.048828;1999.960732
41290;1998.526272;2000;2000.048828;1999.969853
41292;1998.544413;2000;2000.048828;1999.965289
41294;1998.56023;2000;2000.048828;1999.95911
41296;1998.585345;2000;2000.048828;1999.959407
41298;1998.619776;2000;2000.048828;1999.966199
41300;1998.663489;2000;2000.048828;1999.979468
41302;1998.674872;2000;2000.048828;1999.965503
41304;1998.674742;2000;2000.048828;1999.94354
41306;1998.672327;2000;2000.048828;1999.920001
41308;1998.667622;2000;2000.048828;1999.894879
41310;1998.583727;2000;1996.146729;1996.104743
41312;1998.573723;2000;1996.146729;1996.095916
41314;1998.561495;2000;1996.146729;1996.084833
41316;1998.544732;2000;1996.146729;1996.069151
41318;1998.523414;2000;1996.146729;1996.04885
41320;1998.49983;2000;1996.146729;1996.026251
41322;1998.517428;2000;1996.146729;1996.044811
41324;1998.53273;2000;1996.146729;1996.061043
41326;1998.5481;2000;1996.146729;1996.077344
41328;1998.561222;2000;1996.146729;1996.091365
41330;1998.579104;2000;1996.146729;1996.110209
41332;1998.644271;2000;1996.146729;1996.176374
41334;1998.714217;2000;1996.146729;1996.247382
41336;1998.789016;2000;1996.146729;1996.323307
41338;1998.86391;2000;1996.146729;1996.399328
41340;1998.934122;2000;1996.146729;1996.470601
41342;1998.943671;2000;1996.146729;1996.481102
41344;1998.946187;2000;1996.146729;1996.484474
41346;1998.944041;2000;1996.146729;1996.48312
41348;1998.939561;2000;1996.146729;1996.479401
41350;1998.939951;2000;1996.146729;1996.480615
41352;1998.931867;2000;1996.146729;1996.473665
41354;1998.928617;2000;1996.146729;1996.471612
41356;1998.927863;2000;1996.146729;1996.472088
41358;1998.920019;2000;1996.146729;1996.465378
41360;1998.902646;2000;1996.146729;1996.44901
41362;1998.917;2000;1996.146729;1996.464374
41364;1998.92415;2000;1996.146729;1996.472437
41366;1998.926506;2000;1996.146729;1996.475643
41368;1998.936028;2000;1996.146729;1996.486111
41370;1998.885742;2000;1997.06604;1997.094227
41372;1998.944157;2000;1997.06604;1997.151288
41374;1999.012186;2000;1997.06604;1997.217787
41376;1999.082665;2000;1997.06604;1997.286691
41378;1999.148352;2000;1997.06604;1997.350893
41380;1999.206878;2000;1997.06604;1997.408065
41382;1999.226625;2000;1997.06604;1997.426648
41384;1999.239197;2000;1997.06604;1997.438188
41386;1999.25178;2000;1997.06604;1997.449739
41388;1999.266737;2000;1997.06604;1997.463621
41390;1999.286548;2000;1997.06604;1997.482268
41392;1999.297605;2000;1997.06604;1997.49208
41394;1999.299048;2000;1997.06604;1997.492455
41396;1999.298129;2000;1997.06604;1997.490511
41398;1999.292367;2000;1997.06604;1997.483812
41400;1999.291441;2000;1997.06604;1997.481861
41402;1999.313896;2000;1997.06604;1997.503048
41404;1999.345904;2000;1997.06604;1997.533613
41406;1999.392313;2000;1997.06604;1997.578315
41408;1999.436378;2000;1997.06604;1997.620717
41410;1999.480458;2000;1997.06604;1997.663134
41412;1999.51262;2000;1997.06604;1997.693775
41414;1999.539947;2000;1997.06604;1997.71967
41416;1999.557705;2000;1997.06604;1997.736171
41418;1999.573035;2000;1997.06604;1997.750288
41420;1999.590774;2000;1997.06604;1997.766769
41422;1999.621047;2000;1997.06604;1997.795652
41424;1999.66093;2000;1997.06604;1997.833968
41426;1999.708014;2000;1997.06604;1997.879353
41428;1999.757469;2000;1997.06604;1997.927067
41430;1999.707208;2000;1996.937744;1997.033205
41432;1999.757548;2000;1996.937744;1997.082313
41434;1999.803048;2000;1996.937744;1997.126644
41436;1999.841341;2000;1996.937744;1997.163859
41438;1999.877257;2000;1996.937744;1997.198728
41440;1999.913153;2000;1996.937744;1997.233577
41442;1999.924564;2000;1996.937744;1997.243967
41444;1999.943178;2000;1996.937744;1997.261468
41446;1999.966646;2000;1996.937744;1997.283762
41448;1999.992501;2000;1996.937744;1997.308413
41450;2000.018386;2000;1996.937744;1997.333093
41452;2000.040754;2000;1996.937744;1997.354341
41454;2000.053528;2000;1996.937744;1997.366117
41456;2000.059112;2000;1996.937744;1997.370797
41458;2000.062283;2000;1996.937744;1997.373094
41460;2000.070305;2000;1996.937744;1997.38018
41462;2000.08907;2000;1996.937744;1997.397898
41464;2000.107834;2000;1996.937744;1997.415616
41466;2000.131443;2000;1996.937744;1997.438117
41468;2000.152635;2000;1996.937744;1997.458232
41470;2000.171407;2000;1996.937744;1997.475957
41472;2000.194378;2000;1996.937744;1997.49788
41474;2000.212492;2000;1996.937744;1997.515007
41476;2000.23301;2000;1996.937744;1997.534508
41478;2000.248728;2000;1996.937744;1997.549269
41480;2000.174315;2000;1997.597046;1997.631272
41482;2000.186704;2000;1997.597046;1997.644942
41484;2000.201471;2000;1997.597046;1997.661032
41486;2000.218678;2000;1997.597046;1997.679606
41488;2000.235904;2000;1997.597046;1997.698199
41490;2000.248358;2000;1997.597046;1997.711934
41492;2000.260032;2000;1997.597046;1997.724947
41494;2000.264495;2000;1997.597046;1997.730621
41496;2000.266533;2000;1997.597046;1997.733825
41498;2000.270992;2000;1997.597046;1997.739496
41500;2000.277819;2000;1997.597046;1997.747576
41502;2000.286594;2000;1997.597046;1997.757932
41504;2000.297785;2000;1997.597046;1997.770747
41506;2000.313763;2000;1997.597046;1997.788435
41508;2000.327376;2000;1997.597046;1997.803715
41510;2000.336136;2000;1997.597046;1997.814057
41512;2000.34884;2000;1997.597046;1997.828193
41514;2000.356692;2000;1997.597046;1997.837391
41516;2000.362169;2000;1997.597046;1997.844172
41518;2000.367637;2000;1997.597046;1997.850944
41520;2000.37067;2000;1997.597046;1997.855237
41522;2000.378814;2000;1997.597046;1997.864661
41524;2000.386949;2000;1997.597046;1997.874075
41526;2000.39744;2000;1997.597046;1997.885888
41528;2000.410346;2000;1997.597046;1997.90016
41530;2000.381472;2000;1999.104004;1999.137386
41532;2000.389146;2000;1999.104004;1999.146349
41534;2000.396798;2000;1999.104004;1999.155289
41536;2000.402062;2000;1999.104004;1999.161809
41538;2000.404879;2000;1999.104004;1999.165849
41540;2000.405246;2000;1999.104004;1999.167407
41542;2000.408313;2000;1999.104004;1999.171575
41544;2000.411353;2000;1999.104004;1999.175717
41546;2000.416729;2000;1999.104004;1999.182227
41548;2000.424499;2000;1999.104004;1999.191164
41550;2000.432248;2000;1999.104004;1999.200081
41552;2000.450865;2000;1999.104004;1999.219817
41554;2000.467054;2000;1999.104004;1999.237093
41556;2000.483231;2000;1999.104004;1999.254357
41558;2000.494622;2000;1999.104004;1999.266769
41560;2000.50358;2000;1999.104004;1999.276716
41562;2000.504408;2000;1999.104004;1999.278715
41564;2000.505209;2000;1999.104004;1999.280687
41566;2000.510809;2000;1999.104004;1999.287524
41568;2000.518741;2000;1999.104004;1999.296726
41570;2000.526654;2000;1999.104004;1999.305909
41572;2000.52236;2000;1999.104004;1999.3029
41574;2000.515629;2000;1999.104004;1999.297422
41576;2000.50887;2000;1999.104004;1999.291916
41578;2000.497322;2000;1999.104004;1999.281555
41580;2000.488092;2000;1999.104004;1999.273544
41582;2000.492867;2000;1999.104004;1999.279422
41584;2000.497633;2000;1999.104004;1999.285291
41586;2000.504798;2000;1999.104004;1999.293591
41588;2000.511956;2000;1999.104004;1999.301885
41590;2000.487114;2000;1999.616089;1999.632668
41592;2000.500298;2000;1999.616089;1999.64781
41594;2000.51108;2000;1999.616089;1999.660486
41596;2000.521865;2000;1999.616089;1999.673166
41598;2000.532655;2000;1999.616089;1999.685849
41600;2000.543448;2000;1999.616089;1999.698537
41602;2000.543835;2000;1999.616089;1999.700948
41604;2000.546632;2000;1999.616089;1999.705832
41606;2000.549432;2000;1999.616089;1999.710718
41608;2000.552234;2000;1999.616089;1999.715608
41610;2000.55263;2000;1999.616089;1999.718028
41612;2000.5359;2000;1999.616089;1999.703568
41614;2000.51915;2000;1999.616089;1999.689088
41616;2000.504789;2000;1999.616089;1999.67706
41618;2000.49041;2000;1999.616089;1999.665015
41620;2000.476014;2000;1999.616089;1999.652952
41622;2000.475939;2000;1999.616089;1999.654887
41624;2000.473458;2000;1999.616089;1999.654353
41626;2000.473382;2000;1999.616089;1999.656288
41628;2000.4709;2000;1999.616089;1999.655753
41630;2000.470824;2000;1999.616089;1999.657688
41632;2000.478116;2000;1999.616089;1999.66697
41634;2000.483008;2000;1999.616089;1999.67379
41636;2000.490311;2000;1999.616089;1999.683085
41638;2000.492807;2000;1999.616089;1999.687444
41640;2000.487325;2000;2000.201782;2000.212959
41642;2000.48124;2000;2000.201782;2000.209147
41644;2000.475146;2000;2000.201782;2000.205326
41646;2000.471453;2000;2000.201782;2000.203976
41648;2000.467755;2000;2000.201782;2000.20262
41650;2000.46646;2000;2000.201782;2000.203737
41652;2000.459347;2000;2000.201782;2000.199044
41654;2000.452223;2000;2000.201782;2000.194341
41656;2000.445089;2000;2000.201782;2000.189629
41658;2000.435536;2000;2000.201782;2000.182427
41660;2000.423619;2000;2000.201782;2000.172794
41662;2000.424305;2000;2000.201782;2000.17577
41664;2000.422579;2000;2000.201782;2000.176264
41666;2000.425661;2000;2000.201782;2000.181706
41668;2000.426333;2000;2000.201782;2000.184668
41670;2000.424593;2000;2000.201782;2000.185149
41672;2000.423275;2000;2000.201782;2000.186091
41674;2000.419596;2000;2000.201782;2000.184606
41676;2000.418253;2000;2000.201782;2000.185525
41678;2000.419306;2000;2000.201782;2000.188909
41680;2000.420352;2000;2000.201782;2000.192285
41682;2000.426875;2000;2000.201782;2000.201358
41684;2000.43339;2000;2000.201782;2000.210422
41686;2000.437547;2000;2000.201782;2000.217061
41688;2000.441693;2000;2000.201782;2000.223689
41690;2000.443423;2000;2000.201782;2000.227831
41692;2000.441968;2000;2000.201782;2000.228611
41694;2000.442908;2000;2000.201782;2000.231856
41696;2000.441438;2000;2000.201782;2000.232621
41698;2000.43996;2000;2000.201782;2000.233378
41700;2000.437149;2000;2000.404663;2000.406168
41702;2000.427901;2000;2000.404663;2000.398884
41704;2000.418649;2000;2000.404663;2000.391594
41706;2000.414201;2000;2000.404663;2000.389231
41708;2000.404944;2000;2000.404663;2000.381937
41710;2000.395681;2000;2000.404663;2000.374638
41712;2000.389276;2000;2000.404663;2000.370269
41714;2000.380463;2000;2000.404663;2000.36343
41716;2000.371644;2000;2000.404663;2000.356586
41718;2000.365223;2000;2000.404663;2000.3522
41720;2000.358798;2000;2000.404663;2000.34781
41722;2000.359196;2000;2000.404663;2000.350106
41724;2000.361992;2000;2000.404663;2000.354862
41726;2000.362383;2000;2000.404663;2000.35715
41728;2000.360422;2000;2000.404663;2000.357027
41730;2000.353646;2000;2000.404663;2000.351969
41732;2000.348012;2000;2000.404663;2000.348158
41734;2000.339963;2000;2000.404663;2000.341871
41736;2000.3343;2000;2000.404663;2000.338032
41738;2000.33337;2000;2000.404663;2000.339046
41740;2000.332433;2000;2000.404663;2000.340053
41742;2000.330415;2000;2000.404663;2000.33998
41744;2000.325997;2000;2000.404663;2000.337446
41746;2000.316833;2000;2000.404663;2000.330045
41748;2000.307662;2000;2000.404663;2000.322637
41750;2000.296083;2000;2000.404663;2000.312761
41752;2000.283807;2000;2000.404663;2000.302139
41754;2000.273926;2000;2000.404663;2000.293973
41756;2000.268784;2000;2000.404663;2000.290667
41758;2000.263645;2000;2000.404663;2000.287363
41760;2000.276184;2000;2000.759766;2000.753151
41762;2000.269485;2000;2000.759766;2000.748364
41764;2000.260385;2000;2000.759766;2000.74111
41766;2000.246535;2000;2000.759766;2000.728974
41768;2000.230277;2000;2000.759766;2000.714362
41770;2000.216414;2000;2000.759766;2000.702213
41772;2000.202725;2000;2000.759766;2000.690328
41774;2000.191442;2000;2000.759766;2000.680915
41776;2000.18251;2000;2000.759766;2000.67392
41778;2000.168839;2000;2000.759766;2000.662052
41780;2000.152768;2000;2000.759766;2000.647719
41782;2000.13591;2000;2000.759766;2000.632378
41784;2000.114298;2000;2000.759766;2000.612151
41786;2000.092675;2000;2000.759766;2000.591914
41788;2000.073445;2000;2000.759766;2000.574135
41790;2000.058952;2000;2000.759766;2000.561226
41792;2000.048405;2000;2000.759766;2000.55246
41794;2000.040256;2000;2000.759766;2000.546157
41796;2000.029705;2000;2000.759766;2000.537385
41798;2000.016806;2000;2000.759766;2000.5262
41800;1999.9991;2000;2000.759766;2000.510074
41802;1999.980058;2000;2000.759766;2000.492406
41804;1999.956265;2000;2000.759766;2000.469852
41806;1999.932459;2000;2000.759766;2000.447287
41808;1999.90864;2000;2000.759766;2000.424709
41810;1999.934355;2000;2001.177124;2001.136805
41812;1999.923456;2000;2001.177124;2001.127
41814;1999.914951;2000;2001.177124;2001.119641
41816;1999.908842;2000;2001.177124;2001.11473
41818;1999.897936;2000;2001.177124;2001.104918
41820;1999.882285;2000;2001.177124;2001.090261
41822;1999.864143;2000;2001.177124;2001.072973
41824;1999.841198;2000;2001.177124;2001.050779
41826;1999.820641;2000;2001.177124;2001.031024
41828;1999.797677;2000;2001.177124;2001.008812
41830;1999.779496;2000;2001.177124;2000.991484
41832;1999.762174;2000;2001.177124;2000.974927
41834;1999.744844;2000;2001.177124;2000.958362
41836;1999.727506;2000;2001.177124;2000.941789
41838;1999.707767;2000;2001.177124;2000.922763
41840;1999.688019;2000;2001.177124;2000.903728
41842;1999.664831;2000;2001.177124;2000.881222
41844;1999.641632;2000;2001.177124;2000.858705
41846;1999.618424;2000;2001.177124;2000.836179
41848;1999.592816;2000;2001.177124;2000.811201
41850;1999.569587;2000;2001.177124;2000.788653
41852;1999.554468;2000;2001.177124;2000.774062
41854;1999.539346;2000;2001.177124;2000.759467
41856;1999.524218;2000;2001.177124;2000.744867
41858;1999.506699;2000;2001.177124;2000.727823
41860;1999.486788;2000;2001.177124;2000.708337
