t;xObs;xRef;xCam;xKalman
760;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
762;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
764;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
766;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
768;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
770;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
772;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
774;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
776;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
778;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
780;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
782;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
784;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
786;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
788;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
790;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
792;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
794;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
796;3297.1348360091556;3227.6055744027631;3297.17041015625;3297.1704097685156
798;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
800;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
802;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
804;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
806;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
808;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
810;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
812;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
814;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
816;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
818;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
820;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
822;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
824;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
826;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
828;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
830;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
832;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
834;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
836;3297.135395975326;3227.6055744027631;3297.150390625;3297.1503910414535
838;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
840;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
842;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
844;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
846;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
848;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
850;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
852;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
854;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
856;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
858;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
860;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
862;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
864;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
866;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
868;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
870;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
872;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
874;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
876;3297.1363928139644;3227.6055744027631;3297.1630859375;3297.1630859215625
878;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
880;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
882;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
884;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
886;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
888;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
890;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
892;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
894;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
896;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
898;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
900;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
902;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
904;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
906;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
908;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
910;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
912;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
914;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
916;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
918;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
920;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
922;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
924;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
926;3297.1361936101616;3227.6055744027631;3297.130859375;3297.1308593239037
928;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
930;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
932;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
934;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
936;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
938;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
940;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
942;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
944;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
946;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
948;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
950;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
952;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
954;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
956;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
958;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
960;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
962;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
964;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
966;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
968;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
970;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
972;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
974;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
976;3297.1373287261331;3227.6055744027631;3297.167724609375;3297.1677245581873
978;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
980;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
982;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
984;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
986;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
988;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
990;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
992;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
994;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
996;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
998;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1000;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1002;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1004;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1006;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1008;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1010;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1012;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1014;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1016;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1018;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1020;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1022;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1024;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1026;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1028;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1030;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1032;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1034;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1036;3297.1380977826175;3227.6055744027631;3297.15869140625;3297.1586913484844
1038;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1040;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1042;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1044;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1046;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1048;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1050;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1052;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1054;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1056;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1058;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1060;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1062;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1064;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1066;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1068;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1070;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1072;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1074;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1076;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1078;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1080;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1082;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1084;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1086;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1088;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1090;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1092;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1094;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1096;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1098;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1100;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1102;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1104;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1106;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1108;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1110;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1112;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1114;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1116;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1118;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1120;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1122;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1124;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1126;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1128;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1130;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1132;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1134;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1136;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1138;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1140;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1142;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1144;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1146;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1148;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1150;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1152;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1154;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1156;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1158;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1160;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1162;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1164;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1166;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1168;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1170;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1172;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1174;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
1176;3297.1395950124434;3227.6055744027631;3297.1796875;3297.1796873381772
